Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.592 [0.571 - 0.625],0.566 [0.564 - 0.568],0.568 [0.529 - 0.623],0.566 [0.564 - 0.568],0.003 [0.003 - 0.003],0.134 [0.095 - 0.190],0.006 [0.005 - 0.007]
Demographic,0.722 [0.702 - 0.738],0.663 [0.661 - 0.664],0.662 [0.630 - 0.704],0.663 [0.661 - 0.664],0.004 [0.004 - 0.005],0.326 [0.294 - 0.366],0.009 [0.008 - 0.009]
Metabolite+Demographic,0.721 [0.697 - 0.736],0.664 [0.662 - 0.665],0.667 [0.624 - 0.701],0.664 [0.662 - 0.665],0.004 [0.004 - 0.005],0.331 [0.288 - 0.363],0.009 [0.008 - 0.010]
