Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.535 [0.513 - 0.557],0.529 [0.527 - 0.531],0.530 [0.491 - 0.565],0.529 [0.527 - 0.531],0.003 [0.003 - 0.003],0.060 [0.020 - 0.095],0.006 [0.005 - 0.007]
Demographic,0.600 [0.581 - 0.621],0.582 [0.580 - 0.583],0.584 [0.542 - 0.621],0.582 [0.580 - 0.583],0.004 [0.003 - 0.004],0.166 [0.123 - 0.203],0.007 [0.007 - 0.008]
Metabolite+Demographic,0.591 [0.572 - 0.613],0.577 [0.575 - 0.579],0.576 [0.535 - 0.616],0.577 [0.575 - 0.579],0.004 [0.003 - 0.004],0.153 [0.112 - 0.194],0.007 [0.007 - 0.008]
