Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.593 [0.566 - 0.619],0.579 [0.577 - 0.581],0.581 [0.525 - 0.629],0.579 [0.577 - 0.581],0.002 [0.002 - 0.003],0.160 [0.104 - 0.209],0.005 [0.004 - 0.006]
Demographic,0.673 [0.650 - 0.698],0.626 [0.624 - 0.628],0.625 [0.576 - 0.664],0.626 [0.623 - 0.628],0.003 [0.003 - 0.003],0.252 [0.200 - 0.289],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.665 [0.644 - 0.689],0.619 [0.617 - 0.621],0.621 [0.560 - 0.667],0.619 [0.617 - 0.621],0.003 [0.002 - 0.003],0.239 [0.178 - 0.286],0.006 [0.005 - 0.006]
