Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.608 [0.597 - 0.622],0.578 [0.576 - 0.581],0.577 [0.561 - 0.601],0.578 [0.576 - 0.581],0.023 [0.022 - 0.024],0.155 [0.140 - 0.179],0.044 [0.042 - 0.046]
Demographic,0.655 [0.645 - 0.664],0.619 [0.617 - 0.621],0.619 [0.601 - 0.636],0.619 [0.616 - 0.621],0.027 [0.026 - 0.028],0.237 [0.220 - 0.255],0.051 [0.049 - 0.054]
Metabolite+Demographic,0.663 [0.652 - 0.672],0.624 [0.622 - 0.627],0.623 [0.604 - 0.637],0.625 [0.622 - 0.627],0.027 [0.026 - 0.029],0.248 [0.227 - 0.262],0.052 [0.050 - 0.055]
