Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.586 [0.572 - 0.600],0.562 [0.560 - 0.565],0.560 [0.536 - 0.584],0.562 [0.560 - 0.565],0.010 [0.010 - 0.011],0.121 [0.097 - 0.147],0.020 [0.019 - 0.022]
Demographic,0.689 [0.677 - 0.703],0.642 [0.639 - 0.644],0.643 [0.620 - 0.669],0.642 [0.639 - 0.644],0.015 [0.014 - 0.016],0.284 [0.262 - 0.310],0.028 [0.027 - 0.031]
Metabolite+Demographic,0.690 [0.677 - 0.705],0.644 [0.642 - 0.646],0.646 [0.620 - 0.676],0.644 [0.642 - 0.646],0.015 [0.014 - 0.016],0.290 [0.264 - 0.319],0.029 [0.027 - 0.031]
