Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.608 [0.553 - 0.653],0.602 [0.600 - 0.604],0.591 [0.494 - 0.678],0.602 [0.600 - 0.604],0.001 [0.001 - 0.001],0.192 [0.097 - 0.279],0.002 [0.002 - 0.003]
Demographic,0.576 [0.532 - 0.628],0.547 [0.545 - 0.549],0.543 [0.467 - 0.641],0.547 [0.545 - 0.549],0.001 [0.001 - 0.001],0.091 [0.013 - 0.187],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.626 [0.572 - 0.669],0.590 [0.588 - 0.593],0.579 [0.483 - 0.662],0.590 [0.588 - 0.593],0.001 [0.001 - 0.001],0.170 [0.075 - 0.254],0.002 [0.002 - 0.002]
