Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.479 [0.448 - 0.511],0.500 [0.498 - 0.503],0.501 [0.456 - 0.547],0.500 [0.498 - 0.503],0.002 [0.002 - 0.003],0.002 [-0.044 - 0.050],0.005 [0.004 - 0.005]
Demographic,0.533 [0.501 - 0.560],0.526 [0.524 - 0.529],0.527 [0.470 - 0.571],0.526 [0.524 - 0.529],0.003 [0.002 - 0.003],0.054 [-0.004 - 0.096],0.005 [0.005 - 0.006]
Metabolite+Demographic,0.500 [0.474 - 0.535],0.508 [0.506 - 0.511],0.506 [0.463 - 0.557],0.508 [0.506 - 0.510],0.002 [0.002 - 0.003],0.015 [-0.029 - 0.066],0.005 [0.004 - 0.006]
