Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.501 [0.491 - 0.512],0.499 [0.497 - 0.501],0.497 [0.477 - 0.517],0.499 [0.497 - 0.501],0.009 [0.009 - 0.010],-0.005 [-0.024 - 0.017],0.018 [0.017 - 0.019]
Demographic,0.564 [0.551 - 0.577],0.542 [0.540 - 0.544],0.544 [0.524 - 0.567],0.542 [0.540 - 0.544],0.011 [0.010 - 0.012],0.086 [0.065 - 0.109],0.022 [0.020 - 0.023]
Metabolite+Demographic,0.559 [0.547 - 0.571],0.536 [0.534 - 0.538],0.536 [0.515 - 0.558],0.536 [0.534 - 0.538],0.011 [0.010 - 0.011],0.072 [0.051 - 0.095],0.021 [0.020 - 0.022]
