Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.622 [0.601 - 0.642],0.593 [0.591 - 0.595],0.597 [0.559 - 0.633],0.593 [0.591 - 0.595],0.006 [0.005 - 0.006],0.191 [0.153 - 0.226],0.011 [0.010 - 0.012]
Demographic,0.695 [0.680 - 0.714],0.646 [0.644 - 0.649],0.647 [0.623 - 0.688],0.646 [0.644 - 0.649],0.007 [0.007 - 0.008],0.293 [0.269 - 0.332],0.014 [0.013 - 0.016]
Metabolite+Demographic,0.704 [0.686 - 0.724],0.640 [0.638 - 0.643],0.643 [0.618 - 0.677],0.640 [0.638 - 0.643],0.007 [0.006 - 0.008],0.283 [0.258 - 0.316],0.014 [0.013 - 0.015]
