Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.561 [0.538 - 0.581],0.544 [0.542 - 0.546],0.547 [0.512 - 0.582],0.544 [0.542 - 0.546],0.004 [0.003 - 0.004],0.091 [0.057 - 0.127],0.008 [0.007 - 0.008]
Demographic,0.653 [0.635 - 0.673],0.612 [0.610 - 0.614],0.613 [0.580 - 0.645],0.612 [0.610 - 0.614],0.005 [0.005 - 0.005],0.226 [0.192 - 0.258],0.010 [0.009 - 0.011]
Metabolite+Demographic,0.652 [0.633 - 0.672],0.618 [0.617 - 0.620],0.620 [0.586 - 0.653],0.618 [0.616 - 0.620],0.005 [0.005 - 0.006],0.238 [0.203 - 0.271],0.010 [0.009 - 0.011]
