Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.576 [0.562 - 0.595],0.569 [0.567 - 0.571],0.567 [0.541 - 0.593],0.569 [0.567 - 0.571],0.008 [0.007 - 0.008],0.136 [0.110 - 0.161],0.015 [0.014 - 0.016]
Demographic,0.648 [0.636 - 0.666],0.605 [0.603 - 0.607],0.603 [0.581 - 0.633],0.605 [0.603 - 0.607],0.009 [0.008 - 0.010],0.208 [0.185 - 0.238],0.018 [0.017 - 0.019]
Metabolite+Demographic,0.652 [0.638 - 0.668],0.614 [0.612 - 0.616],0.614 [0.591 - 0.641],0.614 [0.612 - 0.616],0.009 [0.009 - 0.010],0.228 [0.206 - 0.255],0.018 [0.017 - 0.020]
