Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.511 [0.478 - 0.546],0.505 [0.503 - 0.508],0.501 [0.443 - 0.568],0.505 [0.503 - 0.508],0.001 [0.001 - 0.001],0.007 [-0.052 - 0.074],0.002 [0.002 - 0.002]
Demographic,0.582 [0.537 - 0.619],0.564 [0.562 - 0.566],0.563 [0.489 - 0.634],0.564 [0.562 - 0.566],0.001 [0.001 - 0.001],0.127 [0.053 - 0.198],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.617 [0.579 - 0.661],0.569 [0.566 - 0.570],0.566 [0.508 - 0.641],0.569 [0.566 - 0.570],0.001 [0.001 - 0.002],0.134 [0.076 - 0.210],0.003 [0.002 - 0.003]
