Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.520 [0.498 - 0.551],0.518 [0.515 - 0.520],0.515 [0.482 - 0.558],0.518 [0.515 - 0.520],0.003 [0.002 - 0.003],0.031 [0.000 - 0.075],0.005 [0.005 - 0.006]
Demographic,0.667 [0.644 - 0.694],0.633 [0.631 - 0.634],0.637 [0.602 - 0.681],0.633 [0.631 - 0.634],0.004 [0.004 - 0.005],0.269 [0.234 - 0.314],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.663 [0.645 - 0.688],0.625 [0.624 - 0.627],0.628 [0.595 - 0.664],0.625 [0.624 - 0.627],0.004 [0.004 - 0.004],0.253 [0.221 - 0.289],0.008 [0.007 - 0.009]
