Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.590 [0.585 - 0.593],0.563 [0.561 - 0.565],0.563 [0.555 - 0.570],0.563 [0.561 - 0.565],0.107 [0.106 - 0.109],0.126 [0.119 - 0.134],0.181 [0.177 - 0.183]
Demographic,0.671 [0.668 - 0.675],0.626 [0.624 - 0.628],0.629 [0.623 - 0.636],0.626 [0.624 - 0.628],0.136 [0.134 - 0.138],0.255 [0.250 - 0.263],0.223 [0.221 - 0.227]
Metabolite+Demographic,0.671 [0.668 - 0.675],0.627 [0.625 - 0.629],0.627 [0.621 - 0.634],0.627 [0.625 - 0.629],0.136 [0.134 - 0.138],0.254 [0.249 - 0.262],0.223 [0.220 - 0.227]
