Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.509 [0.503 - 0.517],0.513 [0.511 - 0.515],0.513 [0.501 - 0.527],0.513 [0.511 - 0.515],0.035 [0.034 - 0.037],0.026 [0.014 - 0.040],0.066 [0.063 - 0.068]
Demographic,0.524 [0.517 - 0.529],0.521 [0.519 - 0.523],0.520 [0.509 - 0.529],0.521 [0.519 - 0.524],0.036 [0.035 - 0.038],0.041 [0.030 - 0.050],0.068 [0.065 - 0.070]
Metabolite+Demographic,0.521 [0.513 - 0.526],0.518 [0.516 - 0.521],0.519 [0.507 - 0.530],0.518 [0.516 - 0.521],0.036 [0.034 - 0.037],0.037 [0.025 - 0.049],0.067 [0.064 - 0.070]
