Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.526 [0.478 - 0.574],0.549 [0.547 - 0.551],0.544 [0.467 - 0.609],0.549 [0.547 - 0.551],0.001 [0.001 - 0.001],0.094 [0.017 - 0.158],0.002 [0.002 - 0.003]
Demographic,0.519 [0.471 - 0.578],0.512 [0.510 - 0.514],0.503 [0.432 - 0.586],0.512 [0.510 - 0.514],0.001 [0.001 - 0.001],0.016 [-0.055 - 0.097],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.545 [0.487 - 0.595],0.554 [0.552 - 0.556],0.550 [0.457 - 0.629],0.554 [0.552 - 0.556],0.001 [0.001 - 0.001],0.106 [0.011 - 0.184],0.002 [0.002 - 0.003]
