Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.522 [0.491 - 0.548],0.523 [0.521 - 0.525],0.527 [0.471 - 0.570],0.523 [0.521 - 0.525],0.002 [0.001 - 0.002],0.049 [-0.005 - 0.094],0.003 [0.003 - 0.004]
Demographic,0.571 [0.539 - 0.605],0.548 [0.547 - 0.550],0.553 [0.491 - 0.629],0.548 [0.546 - 0.550],0.002 [0.001 - 0.002],0.101 [0.039 - 0.178],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.585 [0.555 - 0.618],0.558 [0.556 - 0.559],0.554 [0.502 - 0.613],0.558 [0.556 - 0.559],0.002 [0.002 - 0.002],0.111 [0.057 - 0.170],0.004 [0.003 - 0.004]
