Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.573 [0.558 - 0.587],0.546 [0.543 - 0.548],0.546 [0.511 - 0.573],0.546 [0.543 - 0.548],0.005 [0.004 - 0.005],0.091 [0.057 - 0.120],0.009 [0.009 - 0.010]
Demographic,0.628 [0.609 - 0.644],0.594 [0.592 - 0.596],0.590 [0.565 - 0.620],0.594 [0.592 - 0.596],0.006 [0.005 - 0.006],0.185 [0.159 - 0.215],0.011 [0.011 - 0.012]
Metabolite+Demographic,0.628 [0.607 - 0.647],0.590 [0.589 - 0.593],0.590 [0.557 - 0.623],0.590 [0.589 - 0.593],0.006 [0.005 - 0.006],0.180 [0.147 - 0.212],0.011 [0.010 - 0.012]
