Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.570 [0.543 - 0.598],0.561 [0.558 - 0.563],0.564 [0.517 - 0.614],0.560 [0.558 - 0.563],0.002 [0.002 - 0.002],0.124 [0.079 - 0.174],0.004 [0.004 - 0.005]
Demographic,0.659 [0.629 - 0.684],0.619 [0.617 - 0.621],0.615 [0.569 - 0.658],0.619 [0.617 - 0.621],0.003 [0.002 - 0.003],0.234 [0.186 - 0.278],0.005 [0.005 - 0.006]
Metabolite+Demographic,0.649 [0.622 - 0.677],0.613 [0.611 - 0.615],0.614 [0.558 - 0.650],0.613 [0.611 - 0.615],0.003 [0.002 - 0.003],0.227 [0.171 - 0.263],0.005 [0.005 - 0.006]
