Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.519 [0.482 - 0.551],0.521 [0.519 - 0.523],0.520 [0.474 - 0.579],0.521 [0.519 - 0.523],0.002 [0.001 - 0.002],0.040 [-0.007 - 0.099],0.003 [0.003 - 0.004]
Demographic,0.573 [0.545 - 0.606],0.569 [0.568 - 0.571],0.569 [0.527 - 0.621],0.569 [0.568 - 0.571],0.002 [0.002 - 0.002],0.138 [0.095 - 0.190],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.549 [0.516 - 0.582],0.548 [0.546 - 0.550],0.553 [0.498 - 0.609],0.548 [0.546 - 0.550],0.002 [0.002 - 0.002],0.100 [0.046 - 0.156],0.004 [0.003 - 0.004]
