Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.619 [0.597 - 0.640],0.599 [0.597 - 0.600],0.602 [0.565 - 0.636],0.599 [0.597 - 0.600],0.006 [0.005 - 0.006],0.201 [0.163 - 0.234],0.011 [0.010 - 0.012]
Demographic,0.658 [0.641 - 0.680],0.614 [0.612 - 0.616],0.615 [0.584 - 0.653],0.614 [0.612 - 0.616],0.006 [0.005 - 0.006],0.229 [0.198 - 0.267],0.012 [0.011 - 0.013]
Metabolite+Demographic,0.679 [0.662 - 0.697],0.642 [0.640 - 0.644],0.645 [0.612 - 0.679],0.642 [0.640 - 0.644],0.007 [0.006 - 0.007],0.286 [0.254 - 0.321],0.013 [0.012 - 0.014]
