Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.49 [1.35-1.65],2.426e-09,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,1.48 [1.36-1.61],9.128e-15,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,1.45 [1.35-1.56],2.404e-18,***,Total-Lipids in Large HDL
L-HDL-PL,1.44 [1.34-1.54],3.235e-18,***,Phospholipids in Large HDL
HDL-size,1.43 [1.33-1.54],2.770e-17,***,Average Diameter for HDL Particles
HDL-L,1.43 [1.32-1.54],1.650e-15,***,Total-Lipids in HDL
L-HDL-C,1.42 [1.32-1.53],1.392e-16,***,Cholesterol in Large HDL
HDL-FC,1.42 [1.32-1.52],6.381e-17,***,Free Cholesterol in HDL
HDL-PL,1.42 [1.32-1.52],3.205e-15,***,Phospholipids in HDL
HDL-C,1.42 [1.31-1.52],7.896e-15,***,HDL Cholesterol
L-HDL-FC%,1.41 [1.29-1.55],9.661e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC,1.41 [1.32-1.51],9.651e-18,***,Free Cholesterol in Large HDL
L-HDL-CE,1.41 [1.31-1.51],8.503e-16,***,Cholesteryl Esters in Large HDL
HDL-CE,1.40 [1.30-1.51],1.089e-13,***,Cholesteryl Esters in HDL
L-HDL-P,1.40 [1.31-1.50],7.234e-17,***,Concentration of Large HDL Particles
XL-HDL-L,1.38 [1.29-1.48],8.387e-15,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.38 [1.29-1.48],4.309e-15,***,Phospholipids in Very Large HDL
ApoA1,1.37 [1.27-1.48],6.111e-12,***,Apolipoprotein A1
XL-HDL-CE,1.37 [1.28-1.47],4.345e-14,***,Cholesteryl Esters in Very Large HDL
M-HDL-FC,1.37 [1.27-1.47],9.408e-13,***,Free Cholesterol in Medium HDL
XL-HDL-C,1.36 [1.27-1.46],2.862e-13,***,Cholesterol in Very Large HDL
XL-HDL-P,1.35 [1.27-1.45],9.731e-14,***,Concentration of Very Large HDL Particles
M-HDL-C,1.35 [1.25-1.45],1.759e-10,***,Cholesterol in Medium HDL
M-HDL-L,1.35 [1.25-1.45],2.771e-10,***,Total-Lipids in Medium HDL
PC,1.35 [1.25-1.45],2.134e-09,***,Phosphatidylcholines
Cholines,1.34 [1.24-1.45],4.671e-09,***,Total-Cholines
M-HDL-P,1.34 [1.25-1.44],9.174e-11,***,Concentration of Medium HDL Particles
M-HDL-CE,1.34 [1.24-1.44],1.051e-09,***,Cholesteryl Esters in Medium HDL
Phosphoglyc,1.33 [1.24-1.44],1.253e-08,***,Phosphoglycerides
M-HDL-PL,1.33 [1.24-1.43],1.010e-09,***,Phospholipids in Medium HDL
SM,1.32 [1.22-1.42],3.691e-08,***,Sphingomyelins
Gly,1.31 [1.22-1.40],1.855e-09,***,Glycine
S-HDL-PL%,1.31 [1.21-1.41],3.727e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-PL,1.31 [1.21-1.41],9.177e-07,***,Total-Phospholipids in Lipoprotein Particles
XL-HDL-FC,1.30 [1.21-1.39],1.657e-08,***,Free Cholesterol in Very Large HDL
HDL-P,1.29 [1.20-1.39],4.507e-07,***,Concentration of HDL Particles
Total-P,1.29 [1.20-1.39],7.080e-07,***,Total-Concentration of Lipoprotein Particles
XS-VLDL-CE,1.25 [1.16-1.34],2.736e-04,***,Cholesteryl Esters in Very Small VLDL
PUFA,1.23 [1.15-1.33],0.007,**,Polyunsaturated Fatty Acids
Unsaturation,1.23 [1.14-1.33],0.023,*,Degree of Unsaturation
XS-VLDL-C,1.23 [1.15-1.33],0.002,**,Cholesterol in Very Small VLDL
DHA,1.23 [1.15-1.32],0.002,**,Docosahexaenoic Acid
L-HDL-TG,1.23 [1.15-1.32],0.001,**,Triglycerides in Large HDL
Total-CE,1.23 [1.14-1.32],0.028,*,Total-Esterified Cholesterol
IDL-PL,1.23 [1.14-1.32],0.007,**,Phospholipids in IDL
IDL-L,1.22 [1.14-1.32],0.022,*,Total-Lipids in IDL
IDL-CE,1.22 [1.13-1.32],0.025,*,Cholesteryl Esters in IDL
IDL-C,1.22 [1.13-1.31],0.033,*,Cholesterol in IDL
XL-HDL-TG%,0.80 [0.74-0.87],0.032,*,Triglycerides to Total-Lipids in Very Large HDL percentage
Leu,0.80 [0.74-0.87],0.033,*,Leucine
VLDL-size,0.80 [0.74-0.86],0.002,**,Average Diameter for VLDL Particles
TG/PG,0.78 [0.72-0.85],5.121e-04,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,0.73 [0.67-0.79],1.288e-08,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.65 [0.59-0.70],1.716e-18,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.57 [0.53-0.63],2.831e-32,***,Creatinine
