Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.29 [2.05-2.55],2.442e-43,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,2.18 [2.00-2.38],3.664e-62,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,2.17 [1.97-2.38],2.084e-50,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,2.15 [1.97-2.35],1.105e-62,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,2.12 [1.95-2.31],5.447e-63,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,2.10 [1.92-2.30],2.918e-54,***,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,2.02 [1.82-2.24],7.595e-35,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.93 [1.75-2.11],3.090e-38,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.89 [1.72-2.08],2.418e-33,***,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,1.84 [1.70-1.99],9.523e-44,***,Glucose-lactate
Glu,1.72 [1.57-1.89],7.597e-26,***,Glucose
XL-VLDL-TG%,1.71 [1.49-1.95],6.940e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-PL%,1.69 [1.52-1.88],4.802e-17,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.60 [1.44-1.78],2.340e-13,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.56 [1.43-1.71],4.881e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.47 [1.32-1.63],1.628e-07,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-PL%,1.46 [1.34-1.59],1.762e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
Creatinine,1.40 [1.29-1.52],9.445e-10,***,Creatinine
Sc-ala,1.35 [1.23-1.48],1.683e-05,***,Spectrometer-corrected alanine
S-HDL-PL%,1.30 [1.18-1.43],0.029,*,Phospholipids to Total-Lipids in Small HDL percentage
Ala,1.28 [1.17-1.41],0.036,*,Alanine
L-HDL-C%,0.79 [0.73-0.86],0.001,**,Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.75 [0.69-0.83],3.665e-04,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-C,0.75 [0.68-0.83],0.004,**,Cholesterol in Medium HDL
M-HDL-PL,0.74 [0.67-0.82],9.175e-04,***,Phospholipids in Medium HDL
S-VLDL-TG,0.74 [0.67-0.82],0.004,**,Triglycerides in Small VLDL
L-VLDL-FC%,0.74 [0.67-0.81],3.135e-05,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-L,0.74 [0.67-0.81],2.632e-04,***,Total-Lipids in Medium HDL
SFA%,0.73 [0.66-0.80],3.480e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-size,0.73 [0.66-0.80],3.026e-05,***,Average Diameter for VLDL Particles
Albumin,0.73 [0.67-0.79],6.755e-08,***,Albumin
XL-HDL-TG,0.72 [0.65-0.81],6.201e-04,***,Triglycerides in Very Large HDL
XL-HDL-CE%,0.72 [0.67-0.79],1.087e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-P,0.72 [0.63-0.81],0.029,*,Concentration of Very Large HDL Particles
HDL-PL,0.71 [0.64-0.79],1.700e-05,***,Phospholipids in HDL
M-HDL-P,0.71 [0.64-0.79],4.873e-05,***,Concentration of Medium HDL Particles
XXL-VLDL-CE%,0.71 [0.64-0.78],2.664e-06,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-CE,0.70 [0.63-0.78],1.521e-05,***,Cholesteryl Esters in HDL
XXL-VLDL-PL,0.70 [0.63-0.78],8.289e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
IDL-TG,0.70 [0.63-0.78],2.162e-05,***,Triglycerides in IDL
L-VLDL-CE%,0.70 [0.64-0.77],4.675e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.70 [0.63-0.78],2.816e-06,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,0.70 [0.64-0.76],1.929e-11,***,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-TG,0.69 [0.62-0.77],2.264e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-C%,0.69 [0.63-0.76],2.016e-08,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,0.69 [0.62-0.77],3.780e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-P,0.69 [0.61-0.77],2.823e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
HDL-L,0.69 [0.62-0.76],1.298e-07,***,Total-Lipids in HDL
XL-VLDL-C%,0.68 [0.61-0.76],4.402e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.68 [0.61-0.76],4.449e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-C,0.68 [0.61-0.76],2.709e-07,***,HDL Cholesterol
M-LDL-TG,0.68 [0.61-0.76],3.122e-06,***,Triglycerides in Medium LDL
XL-VLDL-TG,0.68 [0.61-0.76],1.163e-06,***,Triglycerides in Very Large VLDL
M-HDL-FC,0.68 [0.61-0.75],9.715e-08,***,Free Cholesterol in Medium HDL
L-HDL-FC%,0.67 [0.63-0.72],2.231e-25,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-L,0.67 [0.60-0.75],2.125e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
