Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,2.12 [1.83-2.45],2.099e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.99 [1.71-2.32],2.451e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.97 [1.71-2.27],3.684e-15,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.94 [1.65-2.28],2.780e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.91 [1.66-2.20],6.638e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.89 [1.59-2.24],4.657e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.76 [1.53-2.02],2.836e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.68 [1.45-1.95],7.834e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.66 [1.44-1.92],1.743e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.66 [1.42-1.93],2.199e-05,***,Phospholipids to Total-Lipids in IDL percentage
Creatinine,1.63 [1.44-1.85],2.007e-09,***,Creatinine
L-HDL-PL%,1.62 [1.42-1.86],7.364e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.61 [1.39-1.86],2.171e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.56 [1.33-1.84],0.021,*,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.49 [1.28-1.72],0.027,*,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.71 [0.63-0.81],0.045,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.71 [0.63-0.80],0.006,**,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.69 [0.60-0.79],0.012,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.68 [0.62-0.75],9.867e-09,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.67 [0.59-0.77],0.002,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.67 [0.58-0.77],0.009,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.65 [0.59-0.72],3.938e-10,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-CE%,0.64 [0.55-0.75],0.002,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-CE,0.63 [0.53-0.75],0.031,*,Cholesteryl Esters in Large VLDL
S-VLDL-L,0.63 [0.53-0.74],0.011,*,Total-Lipids in Small VLDL
M-VLDL-C%,0.63 [0.56-0.70],4.181e-10,***,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-PL,0.62 [0.52-0.73],0.005,**,Phospholipids in VLDL
S-VLDL-C%,0.62 [0.54-0.71],4.245e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.62 [0.54-0.70],1.408e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.60 [0.52-0.70],6.369e-07,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-CE,0.60 [0.51-0.70],1.144e-05,***,Cholesteryl Esters in Small HDL
M-VLDL-FC%,0.59 [0.52-0.67],3.463e-12,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,0.58 [0.49-0.70],0.002,**,Free Cholesterol in Very Large HDL
