Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.71 [1.48-1.98],6.045e-08,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,1.69 [1.47-1.94],5.608e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC%,1.57 [1.39-1.78],5.983e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,1.55 [1.39-1.72],8.571e-11,***,Total-Lipids in Large HDL
L-HDL-C,1.54 [1.38-1.70],1.605e-10,***,Cholesterol in Large HDL
L-HDL-CE,1.52 [1.37-1.69],4.685e-10,***,Cholesteryl Esters in Large HDL
L-HDL-PL,1.52 [1.37-1.68],3.606e-10,***,Phospholipids in Large HDL
HDL-size,1.51 [1.37-1.68],3.830e-10,***,Average Diameter for HDL Particles
L-HDL-FC,1.51 [1.37-1.67],1.649e-10,***,Free Cholesterol in Large HDL
M-VLDL-CE%,1.50 [1.30-1.73],0.004,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-CE,1.49 [1.34-1.64],4.413e-09,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.48 [1.34-1.64],4.066e-09,***,Total-Lipids in Very Large HDL
L-HDL-P,1.48 [1.34-1.64],2.994e-09,***,Concentration of Large HDL Particles
XL-HDL-C,1.48 [1.34-1.64],1.053e-08,***,Cholesterol in Very Large HDL
XL-HDL-PL,1.47 [1.34-1.63],3.880e-09,***,Phospholipids in Very Large HDL
HDL-C,1.47 [1.32-1.64],5.114e-07,***,HDL Cholesterol
XS-VLDL-CE%,1.47 [1.29-1.67],0.002,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,1.46 [1.28-1.67],0.003,**,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-CE,1.46 [1.31-1.63],1.515e-06,***,Cholesteryl Esters in HDL
L-HDL-C%,1.46 [1.27-1.68],0.017,*,Cholesterol to Total-Lipids in Large HDL percentage
HDL-FC,1.46 [1.31-1.62],2.917e-07,***,Free Cholesterol in HDL
HDL-L,1.44 [1.29-1.60],9.180e-06,***,Total-Lipids in HDL
XS-VLDL-C%,1.43 [1.26-1.63],0.010,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-P,1.43 [1.29-1.58],6.659e-07,***,Concentration of Very Large HDL Particles
HDL-PL,1.41 [1.27-1.57],3.320e-05,***,Phospholipids in HDL
XL-HDL-FC,1.41 [1.27-1.56],1.479e-05,***,Free Cholesterol in Very Large HDL
M-VLDL-FC%,1.40 [1.23-1.58],0.028,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-FC,1.37 [1.24-1.52],4.724e-04,***,Free Cholesterol in Medium HDL
Gly,1.37 [1.24-1.51],5.917e-05,***,Glycine
M-HDL-C,1.36 [1.23-1.52],0.002,**,Cholesterol in Medium HDL
L-VLDL-CE%,1.36 [1.22-1.52],0.019,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-CE,1.35 [1.22-1.51],0.004,**,Cholesteryl Esters in Medium HDL
ApoA1,1.35 [1.22-1.51],0.006,**,Apolipoprotein A1
M-HDL-P,1.33 [1.20-1.47],0.014,*,Concentration of Medium HDL Particles
M-HDL-L,1.33 [1.20-1.48],0.027,*,Total-Lipids in Medium HDL
S-HDL-TG%,0.74 [0.66-0.83],0.019,*,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,0.73 [0.65-0.82],0.008,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
Total-BCAA,0.72 [0.64-0.81],0.014,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.72 [0.65-0.81],0.011,*,Valine
XL-HDL-C%,0.72 [0.65-0.81],0.002,**,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,0.72 [0.64-0.80],0.001,**,Triglycerides to Total-Lipids in Medium VLDL percentage
Leu,0.71 [0.63-0.80],0.003,**,Leucine
L-HDL-TG%,0.70 [0.63-0.78],3.759e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,0.69 [0.62-0.77],4.556e-06,***,Average Diameter for VLDL Particles
TG/PG,0.68 [0.61-0.76],1.410e-05,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,0.67 [0.60-0.75],3.354e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.61 [0.54-0.69],8.786e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.53 [0.47-0.59],1.425e-19,***,Creatinine
