Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.46 [1.41-1.52],5.011e-79,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.44 [1.39-1.49],7.900e-91,***,Total-Lipids in HDL
HDL-PL,1.44 [1.39-1.49],1.810e-91,***,Phospholipids in HDL
PC,1.43 [1.38-1.48],2.471e-85,***,Phosphatidylcholines
Cholines,1.42 [1.37-1.47],7.362e-83,***,Total-Cholines
Phosphoglyc,1.42 [1.37-1.47],9.942e-81,***,Phosphoglycerides
HDL-FC,1.41 [1.37-1.46],3.703e-88,***,Free Cholesterol in HDL
ApoA1,1.41 [1.36-1.46],1.480e-82,***,Apolipoprotein A1
HDL-C,1.41 [1.36-1.45],1.717e-78,***,HDL Cholesterol
L-HDL-L,1.40 [1.35-1.45],2.432e-77,***,Total-Lipids in Large HDL
M-HDL-L,1.40 [1.35-1.45],9.695e-78,***,Total-Lipids in Medium HDL
M-HDL-FC,1.40 [1.35-1.44],1.077e-82,***,Free Cholesterol in Medium HDL
L-HDL-PL,1.40 [1.35-1.44],3.088e-78,***,Phospholipids in Large HDL
Gly,1.39 [1.35-1.44],6.151e-87,***,Glycine
HDL-CE,1.39 [1.34-1.44],1.266e-72,***,Cholesteryl Esters in HDL
M-HDL-PL,1.39 [1.34-1.43],9.265e-77,***,Phospholipids in Medium HDL
XL-HDL-PL%,1.38 [1.32-1.45],1.062e-41,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Total-PL,1.38 [1.33-1.43],4.804e-69,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-P,1.38 [1.33-1.42],1.294e-76,***,Concentration of Medium HDL Particles
M-HDL-C,1.37 [1.33-1.42],2.326e-70,***,Cholesterol in Medium HDL
SM,1.37 [1.32-1.41],1.296e-69,***,Sphingomyelins
HDL-size,1.37 [1.32-1.41],8.409e-65,***,Average Diameter for HDL Particles
M-HDL-CE,1.36 [1.32-1.41],6.391e-66,***,Cholesteryl Esters in Medium HDL
L-HDL-FC,1.36 [1.31-1.40],2.746e-69,***,Free Cholesterol in Large HDL
L-HDL-C,1.36 [1.31-1.40],1.792e-64,***,Cholesterol in Large HDL
L-HDL-P,1.35 [1.31-1.40],3.918e-69,***,Concentration of Large HDL Particles
Total-P,1.35 [1.31-1.40],6.321e-67,***,Total-Concentration of Lipoprotein Particles
HDL-P,1.35 [1.30-1.39],7.468e-65,***,Concentration of HDL Particles
L-HDL-CE,1.35 [1.30-1.39],9.202e-61,***,Cholesteryl Esters in Large HDL
PUFA,1.33 [1.28-1.38],4.940e-54,***,Polyunsaturated Fatty Acids
L-HDL-FC%,1.32 [1.26-1.37],6.081e-36,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Omega-6,1.30 [1.26-1.35],1.118e-47,***,Omega-6 Fatty Acids
XS-VLDL-CE,1.30 [1.26-1.35],8.284e-54,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-C,1.30 [1.26-1.34],5.127e-51,***,Cholesterol in Very Small VLDL
XL-HDL-PL,1.29 [1.25-1.34],3.768e-47,***,Phospholipids in Very Large HDL
XL-HDL-L,1.29 [1.25-1.34],3.179e-46,***,Total-Lipids in Very Large HDL
Total-CE,1.29 [1.25-1.34],4.400e-43,***,Total-Esterified Cholesterol
S-HDL-PL%,1.29 [1.24-1.33],7.169e-40,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-C,1.29 [1.24-1.33],2.015e-41,***,Total-Cholesterol
L-HDL-TG,1.28 [1.24-1.32],2.126e-47,***,Triglycerides in Large HDL
XL-HDL-CE,1.28 [1.24-1.33],1.623e-43,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,1.28 [1.24-1.32],1.958e-45,***,Concentration of Very Large HDL Particles
IDL-L,1.28 [1.24-1.32],4.411e-42,***,Total-Lipids in IDL
IDL-PL,1.28 [1.24-1.32],1.634e-44,***,Phospholipids in IDL
XS-VLDL-L,1.27 [1.23-1.31],5.586e-42,***,Total-Lipids in Very Small VLDL
IDL-CE,1.27 [1.23-1.31],1.935e-39,***,Cholesteryl Esters in IDL
IDL-C,1.27 [1.23-1.31],8.068e-39,***,Cholesterol in IDL
GlycA,1.27 [1.22-1.31],3.737e-34,***,Glycoprotein Acetyls
XL-HDL-C,1.27 [1.23-1.31],4.240e-39,***,Cholesterol in Very Large HDL
S-HDL-FC,1.27 [1.23-1.31],6.852e-39,***,Free Cholesterol in Small HDL
S-HDL-PL,1.26 [1.22-1.31],4.716e-37,***,Phospholipids in Small HDL
XS-VLDL-FC,1.26 [1.22-1.30],6.603e-41,***,Free Cholesterol in Very Small VLDL
Total-L,1.26 [1.22-1.30],3.480e-34,***,Total-Lipids in Lipoprotein Particles
Total-FC,1.26 [1.22-1.30],1.152e-35,***,Total-Free Cholesterol
XS-VLDL-PL,1.25 [1.21-1.29],2.536e-36,***,Phospholipids in Very Small VLDL
IDL-FC,1.25 [1.21-1.29],4.311e-34,***,Free Cholesterol in IDL
Unsaturation,1.24 [1.20-1.29],1.425e-28,***,Degree of Unsaturation
LA,1.24 [1.20-1.29],5.928e-31,***,Linoleic Acid
DHA,1.24 [1.20-1.28],4.234e-33,***,Docosahexaenoic Acid
LDL-size,1.24 [1.19-1.28],4.766e-25,***,Average Diameter for LDL Particles
XS-VLDL-P,1.24 [1.20-1.28],6.039e-34,***,Concentration of Very Small VLDL Particles
Omega-3,1.24 [1.20-1.28],1.312e-30,***,Omega-3 Fatty Acids
XS-VLDL-CE%,1.23 [1.19-1.28],8.390e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-L,1.23 [1.19-1.27],2.359e-27,***,Total-Lipids in Small HDL
Total-FA,1.23 [1.19-1.27],1.750e-26,***,Total-Fatty Acids
XS-VLDL-C%,1.22 [1.17-1.26],2.893e-20,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE%,1.21 [1.17-1.25],2.056e-20,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Remnant-C,1.21 [1.17-1.25],1.356e-22,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-CE%,1.20 [1.16-1.25],1.576e-16,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.20 [1.16-1.25],1.744e-17,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.20 [1.16-1.24],3.698e-18,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.20 [1.16-1.24],3.951e-18,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,1.20 [1.16-1.24],8.595e-20,***,Free Cholesterol in Very Large HDL
M-HDL-TG,1.19 [1.15-1.23],3.433e-20,***,Triglycerides in Medium HDL
SFA,1.19 [1.15-1.23],1.188e-18,***,Saturated Fatty Acids
IDL-P,1.19 [1.15-1.23],1.559e-20,***,Concentration of IDL Particles
L-LDL-FC,1.19 [1.15-1.23],1.570e-18,***,Free Cholesterol in Large LDL
L-LDL-L,1.18 [1.14-1.22],2.769e-17,***,Total-Lipids in Large LDL
L-LDL-C,1.18 [1.14-1.22],3.259e-17,***,Cholesterol in Large LDL
S-HDL-C,1.18 [1.14-1.22],1.043e-16,***,Cholesterol in Small HDL
Non-HDL-C,1.18 [1.14-1.22],1.358e-16,***,Total-Cholesterol Minus HDL-C
M-VLDL-CE,1.18 [1.14-1.22],1.177e-17,***,Cholesteryl Esters in Medium VLDL
L-LDL-CE,1.18 [1.14-1.22],4.955e-16,***,Cholesteryl Esters in Large LDL
S-HDL-P,1.18 [1.14-1.22],9.729e-16,***,Concentration of Small HDL Particles
L-HDL-C%,1.17 [1.13-1.22],8.943e-11,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL,1.17 [1.13-1.21],1.270e-15,***,Phospholipids in Large LDL
HDL-TG,1.17 [1.13-1.21],3.635e-14,***,Triglycerides in HDL
S-HDL-FC%,1.16 [1.13-1.21],3.033e-13,***,Free Cholesterol to Total-Lipids in Small HDL percentage
