Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.73 [1.56-1.92],9.748e-20,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,1.63 [1.50-1.77],6.051e-25,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,1.59 [1.48-1.71],2.369e-32,***,Total-Lipids in Large HDL
L-HDL-PL,1.57 [1.47-1.68],3.596e-32,***,Phospholipids in Large HDL
HDL-C,1.56 [1.45-1.68],8.725e-28,***,HDL Cholesterol
HDL-L,1.55 [1.44-1.67],6.498e-27,***,Total-Lipids in HDL
L-HDL-C,1.55 [1.45-1.67],1.498e-29,***,Cholesterol in Large HDL
HDL-CE,1.55 [1.44-1.67],9.889e-27,***,Cholesteryl Esters in HDL
HDL-size,1.54 [1.44-1.66],8.713e-29,***,Average Diameter for HDL Particles
L-HDL-CE,1.54 [1.44-1.65],1.541e-28,***,Cholesteryl Esters in Large HDL
HDL-PL,1.53 [1.42-1.64],4.583e-26,***,Phospholipids in HDL
HDL-FC,1.53 [1.43-1.64],4.095e-28,***,Free Cholesterol in HDL
L-HDL-FC,1.52 [1.42-1.63],1.143e-29,***,Free Cholesterol in Large HDL
L-HDL-P,1.51 [1.41-1.61],2.122e-28,***,Concentration of Large HDL Particles
L-HDL-FC%,1.50 [1.36-1.65],5.497e-12,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C,1.49 [1.39-1.60],1.749e-22,***,Cholesterol in Medium HDL
M-HDL-FC,1.48 [1.38-1.59],8.406e-24,***,Free Cholesterol in Medium HDL
ApoA1,1.48 [1.38-1.59],1.692e-21,***,Apolipoprotein A1
M-HDL-CE,1.48 [1.38-1.59],9.911e-22,***,Cholesteryl Esters in Medium HDL
M-HDL-L,1.47 [1.37-1.57],1.816e-20,***,Total-Lipids in Medium HDL
M-HDL-P,1.45 [1.35-1.55],3.256e-21,***,Concentration of Medium HDL Particles
XL-HDL-L,1.45 [1.35-1.55],2.545e-21,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.45 [1.35-1.55],4.663e-22,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.45 [1.35-1.55],2.813e-21,***,Cholesteryl Esters in Very Large HDL
M-VLDL-CE%,1.44 [1.31-1.58],1.179e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-PL,1.43 [1.34-1.54],7.864e-19,***,Phospholipids in Medium HDL
XL-HDL-C,1.43 [1.33-1.53],1.797e-19,***,Cholesterol in Very Large HDL
L-HDL-C%,1.40 [1.28-1.55],5.707e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,1.40 [1.28-1.53],1.174e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
PC,1.40 [1.30-1.51],2.411e-13,***,Phosphatidylcholines
XL-HDL-P,1.40 [1.31-1.49],8.302e-18,***,Concentration of Very Large HDL Particles
XS-VLDL-CE%,1.39 [1.28-1.52],2.521e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE%,1.38 [1.28-1.49],8.509e-11,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Cholines,1.38 [1.28-1.49],1.654e-11,***,Total-Cholines
HDL-P,1.38 [1.28-1.48],9.045e-14,***,Concentration of HDL Particles
SM,1.37 [1.27-1.48],2.234e-11,***,Sphingomyelins
Total-P,1.36 [1.27-1.46],2.985e-12,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,1.36 [1.26-1.46],2.032e-10,***,Phosphoglycerides
XS-VLDL-C%,1.35 [1.24-1.48],9.001e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,1.35 [1.26-1.45],3.728e-11,***,Phospholipids to Total-Lipids in Small HDL percentage
Gly,1.35 [1.26-1.44],6.469e-13,***,Glycine
M-VLDL-FC%,1.34 [1.24-1.46],7.038e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,1.33 [1.24-1.43],1.306e-10,***,Free Cholesterol in Very Large HDL
M-HDL-C%,1.33 [1.22-1.45],5.394e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE%,1.32 [1.20-1.45],8.839e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-PL%,1.32 [1.21-1.43],7.827e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-PL,1.30 [1.21-1.40],1.637e-06,***,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-CE,1.30 [1.21-1.40],2.992e-07,***,Cholesteryl Esters in Very Small VLDL
XXL-VLDL-FC%,1.30 [1.21-1.38],2.928e-09,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-CE%,1.29 [1.20-1.39],1.838e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,1.29 [1.20-1.38],1.595e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,1.29 [1.18-1.40],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
LDL-size,1.29 [1.19-1.39],1.043e-04,***,Average Diameter for LDL Particles
Unsaturation,1.28 [1.19-1.38],5.215e-05,***,Degree of Unsaturation
L-VLDL-C%,1.28 [1.18-1.37],3.776e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-C,1.27 [1.18-1.37],2.109e-05,***,Cholesterol in Very Small VLDL
S-VLDL-FC%,1.26 [1.16-1.37],0.003,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE,1.26 [1.17-1.36],5.157e-04,***,Cholesteryl Esters in IDL
XXL-VLDL-C%,1.26 [1.18-1.35],8.113e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C,1.26 [1.16-1.36],7.756e-04,***,Cholesterol in IDL
