Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.12 [1.10-1.15],2.740e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.12 [1.10-1.15],1.491e-20,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.11 [1.09-1.14],1.870e-15,***,Glycoprotein Acetyls
M-LDL-TG%,1.11 [1.09-1.14],1.871e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.10 [1.07-1.12],7.862e-11,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.10 [1.07-1.12],1.421e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.09 [1.07-1.12],4.074e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.09 [1.07-1.11],3.755e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.09 [1.06-1.11],1.962e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.08 [1.05-1.10],2.321e-06,***,Phospholipids to Total-Lipids in IDL percentage
MUFA%,1.08 [1.05-1.10],1.304e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.08 [1.05-1.10],8.023e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.07 [1.05-1.10],8.773e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-C%,0.94 [0.92-0.96],0.018,*,Cholesterol to Total-Lipids in Very Large HDL percentage
Total-FC,0.94 [0.92-0.96],0.002,**,Total-Free Cholesterol
Total-C,0.94 [0.92-0.96],9.741e-04,***,Total-Cholesterol
Total-CE,0.94 [0.92-0.96],9.528e-04,***,Total-Esterified Cholesterol
Tyr,0.94 [0.92-0.96],0.011,*,Tyrosine
L-LDL-P,0.94 [0.92-0.96],0.002,**,Concentration of Large LDL Particles
M-VLDL-CE%,0.94 [0.92-0.96],2.227e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-PL,0.94 [0.92-0.96],1.551e-04,***,Phospholipids in IDL
M-VLDL-PL%,0.94 [0.92-0.96],3.701e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Remnant-C,0.94 [0.92-0.95],5.017e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-FC%,0.93 [0.92-0.95],2.762e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA%,0.93 [0.91-0.96],3.084e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE,0.93 [0.91-0.95],9.999e-05,***,Cholesteryl Esters in Medium LDL
XS-VLDL-FC%,0.93 [0.92-0.95],1.490e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,0.93 [0.92-0.95],1.062e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,0.93 [0.91-0.95],9.966e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LDL-P,0.93 [0.91-0.95],5.242e-05,***,Concentration of LDL Particles
Omega-6%,0.93 [0.91-0.95],1.390e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.93 [0.91-0.95],7.743e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
ApoB,0.93 [0.91-0.95],9.692e-06,***,Apolipoprotein B
S-LDL-CE,0.93 [0.91-0.95],1.824e-05,***,Cholesteryl Esters in Small LDL
M-VLDL-C,0.93 [0.91-0.95],6.442e-06,***,Cholesterol in Medium VLDL
S-VLDL-CE%,0.93 [0.91-0.95],3.126e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-L,0.93 [0.91-0.95],4.304e-06,***,Total-Lipids in Medium LDL
IDL-L,0.93 [0.91-0.95],7.392e-07,***,Total-Lipids in IDL
S-LDL-P,0.93 [0.91-0.95],5.392e-06,***,Concentration of Small LDL Particles
LDL-CE,0.93 [0.91-0.95],1.780e-06,***,Cholesteryl Esters in LDL
Non-HDL-C,0.93 [0.91-0.95],5.348e-07,***,Total-Cholesterol Minus HDL-C
PUFA/MUFA,0.93 [0.91-0.95],6.247e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-CE,0.93 [0.91-0.95],1.073e-06,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.93 [0.91-0.95],2.896e-07,***,Total-Lipids in Large LDL
S-LDL-C%,0.93 [0.91-0.95],2.242e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-L,0.93 [0.91-0.95],2.629e-07,***,Total-Lipids in LDL
M-LDL-P,0.93 [0.91-0.95],1.106e-06,***,Concentration of Medium LDL Particles
M-LDL-C,0.93 [0.91-0.95],5.069e-07,***,Cholesterol in Medium LDL
M-LDL-PL,0.93 [0.91-0.95],5.919e-07,***,Phospholipids in Medium LDL
S-LDL-FC%,0.93 [0.91-0.95],6.802e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-L,0.93 [0.91-0.95],2.502e-07,***,Total-Lipids in Small LDL
M-LDL-FC%,0.93 [0.91-0.95],2.651e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C,0.92 [0.91-0.94],3.098e-08,***,Cholesterol in Large LDL
LDL-C,0.92 [0.91-0.94],2.617e-08,***,LDL Cholesterol
ApoB/ApoA1,0.92 [0.90-0.94],2.629e-07,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-CE,0.92 [0.90-0.94],2.140e-08,***,Cholesteryl Esters in Medium VLDL
S-LDL-C,0.92 [0.90-0.94],2.225e-08,***,Cholesterol in Small LDL
M-LDL-C%,0.92 [0.90-0.94],7.376e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.92 [0.90-0.94],4.013e-08,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-C%,0.92 [0.90-0.94],3.593e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-PL,0.92 [0.90-0.94],9.108e-09,***,Phospholipids in Small LDL
LDL-PL,0.92 [0.90-0.94],3.532e-09,***,Phospholipids in LDL
IDL-FC,0.92 [0.90-0.94],1.559e-09,***,Free Cholesterol in IDL
IDL-C,0.92 [0.90-0.94],5.617e-10,***,Cholesterol in IDL
IDL-CE,0.92 [0.90-0.94],6.778e-10,***,Cholesteryl Esters in IDL
L-LDL-PL,0.92 [0.90-0.94],1.769e-09,***,Phospholipids in Large LDL
Clinical LDL-C,0.92 [0.90-0.94],5.446e-11,***,Clinical LDL Cholesterol
IDL-P,0.92 [0.90-0.94],1.254e-10,***,Concentration of IDL Particles
S-VLDL-FC%,0.92 [0.90-0.94],7.486e-11,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.92 [0.90-0.94],2.579e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC,0.91 [0.89-0.93],3.505e-12,***,Free Cholesterol in Large LDL
XS-VLDL-CE%,0.91 [0.89-0.93],4.012e-13,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.91 [0.89-0.93],4.416e-13,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.91 [0.89-0.93],1.692e-12,***,Cholesterol to Total-Lipids in Large LDL percentage
LDL-FC,0.91 [0.89-0.93],5.694e-13,***,Free Cholesterol in LDL
M-LDL-FC,0.91 [0.89-0.93],1.172e-12,***,Free Cholesterol in Medium LDL
LA%,0.91 [0.89-0.93],8.893e-12,***,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.91 [0.89-0.93],4.233e-15,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.91 [0.89-0.93],8.039e-16,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-FC,0.90 [0.89-0.92],6.897e-15,***,Free Cholesterol in Small LDL
IDL-C%,0.90 [0.88-0.92],1.250e-19,***,Cholesterol to Total-Lipids in IDL percentage
