Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,2.11 [1.60-2.78],0.026,*,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.82 [1.52-2.17],1.673e-05,***,Total-Lipids in Large HDL
L-HDL-C,1.80 [1.51-2.15],1.870e-05,***,Cholesterol in Large HDL
L-HDL-CE,1.80 [1.51-2.14],1.612e-05,***,Cholesteryl Esters in Large HDL
L-HDL-PL,1.77 [1.49-2.11],2.701e-05,***,Phospholipids in Large HDL
HDL-size,1.77 [1.49-2.10],1.094e-05,***,Average Diameter for HDL Particles
HDL-CE,1.74 [1.44-2.10],0.002,**,Cholesteryl Esters in HDL
HDL-C,1.73 [1.43-2.09],0.003,**,HDL Cholesterol
L-HDL-P,1.72 [1.45-2.03],4.886e-05,***,Concentration of Large HDL Particles
L-HDL-FC,1.71 [1.45-2.03],9.162e-05,***,Free Cholesterol in Large HDL
HDL-L,1.65 [1.37-1.98],0.028,*,Total-Lipids in HDL
HDL-FC,1.62 [1.35-1.93],0.029,*,Free Cholesterol in HDL
XL-HDL-CE,1.62 [1.36-1.92],0.010,**,Cholesteryl Esters in Very Large HDL
XL-HDL-PL,1.61 [1.37-1.91],0.004,**,Phospholipids in Very Large HDL
XL-HDL-L,1.60 [1.35-1.90],0.015,*,Total-Lipids in Very Large HDL
XL-HDL-C,1.58 [1.33-1.88],0.042,*,Cholesterol in Very Large HDL
VLDL-size,0.59 [0.49-0.71],0.005,**,Average Diameter for VLDL Particles
ApoB/ApoA1,0.56 [0.46-0.69],0.006,**,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-L,0.56 [0.45-0.69],0.038,*,Total-Lipids in Large VLDL
Leu,0.55 [0.44-0.69],0.019,*,Leucine
L-VLDL-C,0.55 [0.44-0.69],0.025,*,Cholesterol in Large VLDL
XL-VLDL-CE,0.55 [0.44-0.69],0.029,*,Cholesteryl Esters in Very Large VLDL
XL-VLDL-C,0.55 [0.44-0.69],0.039,*,Cholesterol in Very Large VLDL
Val,0.54 [0.44-0.67],0.004,**,Valine
Ile,0.54 [0.43-0.68],0.041,*,Isoleucine
Total-BCAA,0.54 [0.43-0.66],0.003,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-FC,0.53 [0.42-0.67],0.017,*,Free Cholesterol in Large VLDL
TG/PG,0.53 [0.43-0.66],0.002,**,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,0.50 [0.40-0.62],5.670e-05,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.43 [0.35-0.54],1.721e-08,***,Creatinine
