Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.67 [1.62-1.71],1.675e-285,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.64 [1.60-1.68],0.000e+00,***,Creatinine
TG/PG,1.43 [1.39-1.48],1.308e-131,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG%,1.39 [1.35-1.43],1.565e-104,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.39 [1.35-1.43],4.169e-115,***,Phospholipids to Total-Lipids in Medium HDL percentage
VLDL-size,1.38 [1.34-1.42],2.554e-96,***,Average Diameter for VLDL Particles
XS-VLDL-PL%,1.35 [1.31-1.38],1.699e-91,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.34 [1.30-1.38],8.302e-88,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.33 [1.30-1.37],5.639e-81,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-C%,1.33 [1.30-1.37],4.506e-96,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.32 [1.28-1.36],2.745e-69,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.30 [1.26-1.35],1.063e-47,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.29 [1.25-1.32],3.316e-62,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.28 [1.24-1.31],4.245e-54,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.27 [1.24-1.31],1.058e-59,***,Triglycerides to Total-Lipids in IDL percentage
Leu,1.25 [1.22-1.28],1.844e-57,***,Leucine
MUFA%,1.25 [1.21-1.29],6.990e-44,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG%,1.24 [1.21-1.28],6.238e-42,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.24 [1.21-1.27],8.935e-47,***,Phospholipids to Total-Lipids in Large HDL percentage
Total-BCAA,1.21 [1.18-1.25],5.958e-39,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-PL%,1.20 [1.16-1.24],2.654e-21,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.20 [1.16-1.23],1.647e-31,***,Triglycerides to Total-Lipids in Large LDL percentage
Val,1.18 [1.15-1.21],2.236e-26,***,Valine
Omega-6/Omega-3,1.18 [1.14-1.21],1.093e-24,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-TG,1.17 [1.14-1.21],4.104e-26,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.17 [1.14-1.21],6.911e-25,***,Triglycerides in Very Large VLDL
S-LDL-TG%,1.17 [1.14-1.21],9.457e-24,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-L,1.17 [1.14-1.20],5.278e-24,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG%,1.17 [1.13-1.20],7.184e-15,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.16 [1.13-1.20],1.834e-19,***,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,1.16 [1.13-1.19],3.607e-23,***,Isoleucine
XXL-VLDL-PL,1.16 [1.13-1.19],1.985e-20,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-TG%,1.15 [1.12-1.19],2.816e-17,***,Triglycerides to Total-Lipids in Large VLDL percentage
XL-VLDL-L,1.15 [1.12-1.18],4.336e-18,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,1.15 [1.12-1.18],2.101e-18,***,Triglycerides in Large VLDL
ApoB/ApoA1,1.15 [1.12-1.18],5.197e-18,***,Apolipoprotein B to Apolipoprotein A1 ratio
XXL-VLDL-P,1.15 [1.12-1.18],1.784e-18,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-LDL-TG%,1.15 [1.12-1.18],3.279e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-P,1.15 [1.11-1.18],5.215e-17,***,Concentration of Very Large VLDL Particles
IDL-PL%,1.14 [1.11-1.18],3.220e-16,***,Phospholipids to Total-Lipids in IDL percentage
VLDL-TG,1.14 [1.11-1.17],5.644e-14,***,Triglycerides in VLDL
L-VLDL-PL,1.13 [1.10-1.17],9.780e-14,***,Phospholipids in Large VLDL
