Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.84 [1.63-2.07],5.258e-18,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-C%,1.67 [1.47-1.89],2.026e-10,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-L,1.64 [1.51-1.77],3.183e-27,***,Total-Lipids in Large HDL
L-HDL-C,1.63 [1.51-1.77],1.088e-27,***,Cholesterol in Large HDL
L-HDL-CE,1.63 [1.51-1.77],8.915e-28,***,Cholesteryl Esters in Large HDL
HDL-size,1.61 [1.49-1.74],7.050e-28,***,Average Diameter for HDL Particles
M-HDL-FC%,1.60 [1.45-1.76],1.478e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-PL,1.60 [1.47-1.73],8.810e-26,***,Phospholipids in Large HDL
L-HDL-CE%,1.56 [1.38-1.77],1.521e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC,1.56 [1.45-1.69],4.918e-25,***,Free Cholesterol in Large HDL
HDL-CE,1.56 [1.44-1.70],1.473e-19,***,Cholesteryl Esters in HDL
L-HDL-P,1.56 [1.44-1.68],5.210e-25,***,Concentration of Large HDL Particles
HDL-C,1.56 [1.43-1.69],2.516e-19,***,HDL Cholesterol
M-HDL-C%,1.55 [1.40-1.71],1.910e-11,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,1.52 [1.41-1.64],1.651e-21,***,Cholesteryl Esters in Very Large HDL
L-HDL-FC%,1.52 [1.36-1.69],1.322e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,1.51 [1.41-1.63],3.044e-22,***,Phospholipids in Very Large HDL
XL-HDL-L,1.51 [1.40-1.63],5.231e-21,***,Total-Lipids in Very Large HDL
XL-HDL-C,1.51 [1.39-1.63],4.577e-20,***,Cholesterol in Very Large HDL
M-VLDL-CE%,1.49 [1.32-1.67],2.658e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
HDL-L,1.48 [1.37-1.61],3.308e-15,***,Total-Lipids in HDL
XS-VLDL-CE%,1.48 [1.33-1.65],1.849e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-FC,1.47 [1.36-1.60],7.323e-16,***,Free Cholesterol in HDL
L-LDL-FC%,1.46 [1.32-1.63],4.756e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.46 [1.32-1.61],3.232e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-P,1.45 [1.34-1.56],1.149e-16,***,Concentration of Very Large HDL Particles
HDL-PL,1.45 [1.33-1.57],1.563e-13,***,Phospholipids in HDL
PUFA/MUFA,1.44 [1.32-1.58],1.363e-09,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-C,1.44 [1.32-1.56],1.395e-12,***,Cholesterol in Medium HDL
M-HDL-CE,1.44 [1.32-1.56],1.360e-12,***,Cholesteryl Esters in Medium HDL
XS-VLDL-C%,1.43 [1.29-1.59],7.579e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,1.42 [1.28-1.58],1.301e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-CE%,1.41 [1.27-1.56],3.939e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-FC,1.41 [1.30-1.52],2.048e-12,***,Free Cholesterol in Very Large HDL
ApoA1,1.40 [1.29-1.52],4.680e-10,***,Apolipoprotein A1
M-HDL-FC,1.39 [1.29-1.51],6.503e-11,***,Free Cholesterol in Medium HDL
PUFA%,1.39 [1.26-1.54],2.329e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.37 [1.24-1.52],7.503e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-P,1.37 [1.27-1.49],8.149e-10,***,Concentration of Medium HDL Particles
Gly,1.37 [1.27-1.47],6.863e-12,***,Glycine
M-HDL-L,1.37 [1.26-1.48],1.142e-08,***,Total-Lipids in Medium HDL
S-HDL-PL%,1.35 [1.25-1.46],8.010e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
L-VLDL-CE%,1.34 [1.22-1.46],4.448e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-PL,1.32 [1.22-1.43],1.328e-06,***,Phospholipids in Medium HDL
Unsaturation,1.31 [1.20-1.44],0.001,**,Degree of Unsaturation
M-VLDL-FC%,1.30 [1.18-1.44],0.025,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,1.29 [1.19-1.40],3.613e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,1.29 [1.19-1.39],2.339e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-P,1.26 [1.16-1.37],0.010,*,Concentration of HDL Particles
XXL-VLDL-FC%,1.24 [1.15-1.34],0.002,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-FC%,1.24 [1.14-1.34],0.033,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Gln,0.81 [0.74-0.87],0.014,*,Glutamine
M-LDL-CE%,0.79 [0.73-0.85],6.892e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,0.78 [0.73-0.83],6.754e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
LDL-P,0.78 [0.71-0.85],0.033,*,Concentration of LDL Particles
VLDL-CE,0.77 [0.71-0.85],0.011,*,Cholesteryl Esters in VLDL
XS-VLDL-TG,0.77 [0.70-0.85],0.042,*,Triglycerides in Very Small VLDL
S-VLDL-FC,0.77 [0.70-0.85],0.013,*,Free Cholesterol in Small VLDL
S-LDL-PL,0.77 [0.70-0.84],0.006,**,Phospholipids in Small LDL
MUFA,0.77 [0.70-0.84],7.962e-04,***,Monounsaturated Fatty Acids
L-LDL-TG,0.77 [0.69-0.84],0.015,*,Triglycerides in Large LDL
M-LDL-C,0.76 [0.70-0.83],4.331e-04,***,Cholesterol in Medium LDL
M-VLDL-FC,0.76 [0.69-0.84],0.003,**,Free Cholesterol in Medium VLDL
M-VLDL-TG%,0.76 [0.70-0.83],2.945e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-L,0.76 [0.69-0.83],8.299e-05,***,Total-Lipids in Medium LDL
S-LDL-C,0.76 [0.69-0.83],3.666e-04,***,Cholesterol in Small LDL
M-LDL-PL,0.75 [0.69-0.82],8.648e-05,***,Phospholipids in Medium LDL
M-LDL-P,0.75 [0.68-0.82],3.331e-04,***,Concentration of Medium LDL Particles
XS-VLDL-TG%,0.75 [0.69-0.82],6.130e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-L,0.75 [0.68-0.82],6.791e-05,***,Total-Lipids in Small LDL
S-VLDL-C,0.74 [0.68-0.82],9.994e-05,***,Cholesterol in Small VLDL
VLDL-C,0.74 [0.68-0.81],2.053e-05,***,VLDL Cholesterol
M-LDL-CE,0.74 [0.68-0.81],9.109e-06,***,Cholesteryl Esters in Medium LDL
S-LDL-P,0.74 [0.67-0.81],3.773e-05,***,Concentration of Small LDL Particles
M-VLDL-PL,0.73 [0.67-0.81],1.536e-05,***,Phospholipids in Medium VLDL
S-LDL-CE,0.73 [0.67-0.80],7.545e-06,***,Cholesteryl Esters in Small LDL
S-VLDL-PL,0.73 [0.67-0.80],1.527e-05,***,Phospholipids in Small VLDL
LDL-TG,0.73 [0.66-0.81],1.142e-04,***,Triglycerides in LDL
S-VLDL-CE,0.73 [0.66-0.80],7.829e-06,***,Cholesteryl Esters in Small VLDL
VLDL-P,0.72 [0.65-0.79],3.332e-06,***,Concentration of VLDL Particles
M-HDL-TG%,0.72 [0.66-0.78],9.092e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-P,0.71 [0.65-0.79],1.039e-06,***,Concentration of Medium VLDL Particles
M-VLDL-L,0.71 [0.65-0.77],1.026e-08,***,Total-Lipids in Medium VLDL
S-VLDL-L,0.70 [0.64-0.77],1.039e-08,***,Total-Lipids in Small VLDL
XL-HDL-C%,0.70 [0.64-0.76],4.624e-10,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-FC,0.70 [0.63-0.76],6.962e-09,***,Free Cholesterol in VLDL
M-LDL-TG,0.69 [0.62-0.77],4.749e-07,***,Triglycerides in Medium LDL
VLDL-PL,0.69 [0.62-0.75],3.389e-10,***,Phospholipids in VLDL
MUFA%,0.68 [0.63-0.75],3.045e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG,0.68 [0.62-0.75],3.004e-09,***,Triglycerides in Small VLDL
S-VLDL-P,0.68 [0.62-0.75],3.707e-09,***,Concentration of Small VLDL Particles
VLDL-L,0.68 [0.62-0.74],2.931e-12,***,Total-Lipids in VLDL
Ile,0.68 [0.61-0.74],6.877e-10,***,Isoleucine
M-HDL-PL%,0.67 [0.61-0.75],2.936e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG,0.67 [0.61-0.74],1.634e-09,***,Triglycerides in Small HDL
ApoB/ApoA1,0.67 [0.61-0.74],9.965e-13,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-CE,0.67 [0.61-0.74],6.202e-11,***,Cholesteryl Esters in Large VLDL
S-HDL-TG%,0.67 [0.61-0.73],6.425e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
Total-TG,0.67 [0.61-0.73],8.032e-12,***,Total-Triglycerides
L-HDL-TG%,0.67 [0.61-0.73],5.002e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG,0.66 [0.59-0.73],5.308e-09,***,Triglycerides in Small LDL
M-VLDL-TG,0.65 [0.59-0.72],8.643e-13,***,Triglycerides in Medium VLDL
XXL-VLDL-FC,0.65 [0.58-0.72],5.693e-10,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,0.65 [0.59-0.71],6.640e-14,***,Triglycerides in VLDL
XL-VLDL-CE,0.64 [0.58-0.71],1.611e-13,***,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-C,0.64 [0.58-0.71],2.233e-11,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,0.64 [0.58-0.71],3.007e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-C,0.64 [0.58-0.71],3.372e-14,***,Cholesterol in Large VLDL
XXL-VLDL-TG,0.64 [0.57-0.71],2.322e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,0.64 [0.57-0.71],5.857e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-size,0.64 [0.59-0.69],4.003e-20,***,Average Diameter for VLDL Particles
XXL-VLDL-PL,0.64 [0.57-0.71],1.293e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Val,0.63 [0.57-0.69],5.788e-17,***,Valine
XXL-VLDL-P,0.63 [0.56-0.71],2.070e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-C,0.63 [0.57-0.70],1.484e-14,***,Cholesterol in Very Large VLDL
Leu,0.63 [0.57-0.69],4.190e-16,***,Leucine
L-VLDL-L,0.63 [0.57-0.69],1.911e-15,***,Total-Lipids in Large VLDL
Total-BCAA,0.63 [0.57-0.69],4.574e-17,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-TG,0.62 [0.56-0.69],6.677e-14,***,Triglycerides in Large VLDL
XL-VLDL-FC,0.62 [0.56-0.69],2.185e-14,***,Free Cholesterol in Very Large VLDL
XL-HDL-TG%,0.61 [0.56-0.67],2.240e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-L,0.61 [0.55-0.68],1.773e-15,***,Total-Lipids in Very Large VLDL
L-VLDL-PL,0.61 [0.55-0.68],5.779e-16,***,Phospholipids in Large VLDL
XL-VLDL-PL,0.61 [0.55-0.68],7.194e-15,***,Phospholipids in Very Large VLDL
L-VLDL-P,0.61 [0.55-0.68],4.913e-15,***,Concentration of Large VLDL Particles
L-VLDL-FC,0.61 [0.55-0.67],1.889e-16,***,Free Cholesterol in Large VLDL
XL-VLDL-TG,0.60 [0.54-0.67],2.167e-14,***,Triglycerides in Very Large VLDL
XL-VLDL-P,0.60 [0.54-0.67],3.205e-15,***,Concentration of Very Large VLDL Particles
TG/PG,0.58 [0.52-0.64],1.065e-22,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,0.57 [0.52-0.63],6.355e-25,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.45 [0.41-0.50],1.416e-49,***,Creatinine
