Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.25 [1.19-1.31],3.722e-13,***,Glycine
XL-HDL-PL%,1.22 [1.15-1.30],5.323e-05,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.21 [1.15-1.28],8.749e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.21 [1.15-1.28],1.770e-07,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.21 [1.14-1.27],1.421e-06,***,Glycoprotein Acetyls
S-LDL-PL%,1.18 [1.12-1.24],1.510e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,1.17 [1.11-1.24],4.549e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-size,1.16 [1.10-1.22],0.015,*,Average Diameter for HDL Particles
M-LDL-TG%,1.15 [1.10-1.21],0.009,**,Triglycerides to Total-Lipids in Medium LDL percentage
Phosphoglyc,0.87 [0.83-0.92],0.022,*,Phosphoglycerides
Omega-6,0.87 [0.82-0.91],0.018,*,Omega-6 Fatty Acids
IDL-C%,0.87 [0.83-0.91],0.003,**,Cholesterol to Total-Lipids in IDL percentage
PC,0.87 [0.82-0.91],0.011,*,Phosphatidylcholines
VLDL-P,0.86 [0.82-0.91],0.031,*,Concentration of VLDL Particles
Total-TG,0.86 [0.82-0.91],0.036,*,Total-Triglycerides
XL-VLDL-FC,0.86 [0.82-0.91],0.047,*,Free Cholesterol in Very Large VLDL
S-VLDL-C,0.86 [0.82-0.91],0.009,**,Cholesterol in Small VLDL
L-LDL-C%,0.86 [0.82-0.91],0.001,**,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-P,0.86 [0.82-0.91],0.008,**,Concentration of Large LDL Particles
Omega-3%,0.86 [0.82-0.91],0.008,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C,0.86 [0.82-0.91],0.005,**,Cholesterol in Medium VLDL
S-VLDL-L,0.86 [0.81-0.91],0.008,**,Total-Lipids in Small VLDL
VLDL-CE,0.86 [0.81-0.91],0.004,**,Cholesteryl Esters in VLDL
XL-VLDL-L,0.86 [0.81-0.91],0.019,*,Total-Lipids in Very Large VLDL
VLDL-TG,0.86 [0.81-0.91],0.009,**,Triglycerides in VLDL
L-VLDL-PL,0.86 [0.81-0.91],0.012,*,Phospholipids in Large VLDL
Total-FA,0.86 [0.81-0.90],0.001,**,Total-Fatty Acids
L-VLDL-P,0.86 [0.81-0.91],0.014,*,Concentration of Large VLDL Particles
L-VLDL-CE,0.86 [0.81-0.90],0.004,**,Cholesteryl Esters in Large VLDL
XL-VLDL-C,0.85 [0.81-0.90],0.005,**,Cholesterol in Very Large VLDL
S-VLDL-PL,0.85 [0.81-0.90],0.002,**,Phospholipids in Small VLDL
Total-PL,0.85 [0.81-0.90],3.442e-04,***,Total-Phospholipids in Lipoprotein Particles
IDL-L,0.85 [0.81-0.90],3.552e-04,***,Total-Lipids in IDL
L-LDL-CE%,0.85 [0.81-0.90],1.140e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
