Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.73 [1.54-1.93],2.736e-16,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,1.70 [1.56-1.86],2.216e-27,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.64 [1.52-1.76],3.584e-32,***,Total-Lipids in HDL
HDL-C,1.62 [1.51-1.75],9.008e-32,***,HDL Cholesterol
L-HDL-L,1.61 [1.50-1.74],2.643e-32,***,Total-Lipids in Large HDL
HDL-CE,1.61 [1.50-1.74],1.322e-30,***,Cholesteryl Esters in HDL
HDL-PL,1.61 [1.50-1.74],2.301e-31,***,Phospholipids in HDL
L-HDL-PL,1.59 [1.48-1.71],2.121e-32,***,Phospholipids in Large HDL
HDL-FC,1.58 [1.47-1.70],2.152e-32,***,Free Cholesterol in HDL
ApoA1,1.57 [1.46-1.69],4.905e-28,***,Apolipoprotein A1
L-HDL-C,1.56 [1.46-1.68],2.440e-29,***,Cholesterol in Large HDL
M-HDL-C,1.56 [1.45-1.68],3.003e-27,***,Cholesterol in Medium HDL
L-HDL-CE,1.55 [1.45-1.67],1.836e-28,***,Cholesteryl Esters in Large HDL
M-HDL-L,1.55 [1.44-1.67],4.451e-26,***,Total-Lipids in Medium HDL
M-HDL-FC,1.55 [1.44-1.66],2.379e-29,***,Free Cholesterol in Medium HDL
M-HDL-CE,1.55 [1.44-1.66],2.700e-26,***,Cholesteryl Esters in Medium HDL
HDL-size,1.54 [1.43-1.65],6.171e-26,***,Average Diameter for HDL Particles
L-HDL-FC,1.53 [1.43-1.64],1.922e-29,***,Free Cholesterol in Large HDL
L-HDL-P,1.52 [1.42-1.63],3.504e-29,***,Concentration of Large HDL Particles
M-HDL-P,1.52 [1.42-1.63],4.442e-27,***,Concentration of Medium HDL Particles
M-HDL-PL,1.52 [1.41-1.63],1.073e-24,***,Phospholipids in Medium HDL
PC,1.51 [1.39-1.63],4.272e-20,***,Phosphatidylcholines
Cholines,1.49 [1.38-1.61],1.011e-18,***,Total-Cholines
Phosphoglyc,1.48 [1.37-1.59],8.302e-18,***,Phosphoglycerides
L-HDL-FC%,1.47 [1.34-1.63],2.234e-09,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-P,1.47 [1.37-1.57],3.986e-21,***,Concentration of HDL Particles
Total-P,1.46 [1.36-1.57],7.398e-20,***,Total-Concentration of Lipoprotein Particles
SM,1.44 [1.33-1.55],5.310e-16,***,Sphingomyelins
XL-HDL-CE,1.44 [1.34-1.54],3.138e-20,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.44 [1.34-1.54],1.002e-19,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.43 [1.34-1.53],6.606e-20,***,Phospholipids in Very Large HDL
Total-PL,1.42 [1.32-1.54],1.184e-13,***,Total-Phospholipids in Lipoprotein Particles
XL-HDL-C,1.42 [1.32-1.52],4.943e-18,***,Cholesterol in Very Large HDL
XL-HDL-P,1.40 [1.31-1.50],4.478e-18,***,Concentration of Very Large HDL Particles
L-HDL-C%,1.36 [1.23-1.50],2.763e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-PL%,1.35 [1.25-1.45],3.060e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-CE%,1.34 [1.22-1.46],2.841e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Gly,1.32 [1.23-1.41],8.200e-10,***,Glycine
Total-CE,1.32 [1.22-1.43],9.012e-07,***,Total-Esterified Cholesterol
