Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.80 [1.64-1.98],5.676e-30,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.57 [1.47-1.68],2.947e-36,***,Total-Lipids in Large HDL
L-HDL-C,1.56 [1.46-1.67],2.028e-35,***,Cholesterol in Large HDL
L-HDL-CE,1.56 [1.46-1.66],5.786e-35,***,Cholesteryl Esters in Large HDL
HDL-size,1.56 [1.46-1.66],1.967e-38,***,Average Diameter for HDL Particles
L-HDL-PL,1.55 [1.45-1.65],3.563e-35,***,Phospholipids in Large HDL
L-HDL-FC,1.52 [1.42-1.62],2.788e-33,***,Free Cholesterol in Large HDL
L-HDL-P,1.50 [1.41-1.60],6.358e-32,***,Concentration of Large HDL Particles
L-HDL-C%,1.50 [1.37-1.64],1.786e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC%,1.50 [1.39-1.61],2.722e-20,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL,1.48 [1.39-1.57],7.179e-30,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.47 [1.38-1.57],4.533e-27,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.47 [1.38-1.57],1.046e-27,***,Total-Lipids in Very Large HDL
HDL-CE,1.47 [1.37-1.57],1.835e-22,***,Cholesteryl Esters in HDL
HDL-C,1.47 [1.37-1.57],1.328e-22,***,HDL Cholesterol
XL-HDL-C,1.46 [1.37-1.55],1.471e-25,***,Cholesterol in Very Large HDL
L-HDL-FC%,1.45 [1.33-1.58],9.877e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Gly,1.44 [1.36-1.53],3.171e-29,***,Glycine
HDL-FC,1.42 [1.33-1.51],4.172e-20,***,Free Cholesterol in HDL
L-HDL-CE%,1.41 [1.29-1.55],8.694e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-L,1.41 [1.32-1.51],2.276e-18,***,Total-Lipids in HDL
M-HDL-C%,1.41 [1.30-1.52],2.981e-12,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-P,1.41 [1.32-1.50],4.300e-21,***,Concentration of Very Large HDL Particles
M-LDL-FC%,1.39 [1.29-1.50],1.271e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-PL,1.39 [1.30-1.48],3.904e-17,***,Phospholipids in HDL
XL-HDL-FC,1.37 [1.29-1.47],9.569e-17,***,Free Cholesterol in Very Large HDL
XS-VLDL-CE%,1.37 [1.26-1.49],2.730e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-C,1.37 [1.28-1.46],5.094e-15,***,Cholesterol in Medium HDL
M-HDL-CE,1.37 [1.28-1.46],7.186e-15,***,Cholesteryl Esters in Medium HDL
S-HDL-PL%,1.36 [1.27-1.44],2.450e-16,***,Phospholipids to Total-Lipids in Small HDL percentage
PUFA/MUFA,1.35 [1.26-1.45],6.209e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-FC,1.35 [1.26-1.44],5.250e-14,***,Free Cholesterol in Medium HDL
L-LDL-FC%,1.35 [1.24-1.46],2.276e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,1.34 [1.24-1.45],2.555e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,1.34 [1.25-1.43],2.751e-13,***,Phospholipids to Total-Lipids in Small LDL percentage
ApoA1,1.33 [1.24-1.42],2.267e-11,***,Apolipoprotein A1
M-VLDL-CE%,1.32 [1.21-1.44],5.667e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-P,1.32 [1.24-1.41],8.392e-12,***,Concentration of Medium HDL Particles
XS-VLDL-C%,1.32 [1.21-1.43],8.137e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-L,1.31 [1.23-1.40],1.076e-10,***,Total-Lipids in Medium HDL
PUFA%,1.31 [1.21-1.41],1.759e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,1.30 [1.20-1.40],3.451e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-FC%,1.28 [1.18-1.39],1.708e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-PL,1.28 [1.20-1.37],1.150e-08,***,Phospholipids in Medium HDL
M-VLDL-C%,1.27 [1.17-1.37],0.002,**,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,1.25 [1.17-1.33],1.270e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,1.24 [1.17-1.32],2.616e-07,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,1.23 [1.15-1.32],0.001,**,Average Diameter for LDL Particles
XL-VLDL-C%,1.23 [1.15-1.31],1.809e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
