Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.69 [1.49-1.92],8.998e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,1.59 [1.43-1.76],3.509e-13,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,1.54 [1.41-1.68],3.797e-17,***,Total-Lipids in Large HDL
L-HDL-PL,1.53 [1.40-1.66],3.173e-17,***,Phospholipids in Large HDL
HDL-C,1.52 [1.39-1.66],1.380e-14,***,HDL Cholesterol
HDL-L,1.51 [1.38-1.65],2.557e-14,***,Total-Lipids in HDL
HDL-CE,1.51 [1.38-1.65],6.797e-14,***,Cholesteryl Esters in HDL
L-HDL-C,1.50 [1.38-1.64],3.063e-15,***,Cholesterol in Large HDL
HDL-size,1.50 [1.37-1.63],4.751e-15,***,Average Diameter for HDL Particles
L-HDL-CE,1.49 [1.37-1.63],1.235e-14,***,Cholesteryl Esters in Large HDL
HDL-FC,1.49 [1.37-1.62],5.110e-15,***,Free Cholesterol in HDL
HDL-PL,1.49 [1.36-1.62],6.784e-14,***,Phospholipids in HDL
L-HDL-FC,1.48 [1.36-1.60],2.286e-15,***,Free Cholesterol in Large HDL
L-HDL-FC%,1.47 [1.31-1.65],1.094e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-P,1.47 [1.35-1.59],9.549e-15,***,Concentration of Large HDL Particles
M-HDL-C,1.45 [1.33-1.58],9.529e-12,***,Cholesterol in Medium HDL
M-HDL-FC,1.45 [1.33-1.57],9.582e-13,***,Free Cholesterol in Medium HDL
ApoA1,1.45 [1.32-1.58],2.972e-11,***,Apolipoprotein A1
M-HDL-CE,1.44 [1.32-1.57],2.841e-11,***,Cholesteryl Esters in Medium HDL
M-HDL-L,1.43 [1.31-1.56],1.105e-10,***,Total-Lipids in Medium HDL
M-HDL-P,1.42 [1.30-1.54],3.454e-11,***,Concentration of Medium HDL Particles
M-HDL-PL,1.40 [1.29-1.53],6.636e-10,***,Phospholipids in Medium HDL
XL-HDL-L,1.40 [1.29-1.52],4.012e-10,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.40 [1.29-1.52],1.801e-10,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.40 [1.29-1.52],5.453e-10,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,1.38 [1.27-1.50],5.951e-09,***,Cholesterol in Very Large HDL
XL-HDL-P,1.36 [1.26-1.48],2.150e-08,***,Concentration of Very Large HDL Particles
PC,1.35 [1.23-1.48],1.781e-05,***,Phosphatidylcholines
HDL-P,1.35 [1.24-1.47],1.500e-06,***,Concentration of HDL Particles
Total-P,1.33 [1.22-1.45],2.603e-05,***,Total-Concentration of Lipoprotein Particles
SM,1.33 [1.21-1.46],3.137e-04,***,Sphingomyelins
Cholines,1.33 [1.21-1.46],3.252e-04,***,Total-Cholines
Phosphoglyc,1.31 [1.20-1.44],8.546e-04,***,Phosphoglycerides
S-HDL-PL%,1.31 [1.20-1.43],1.493e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
Gly,1.30 [1.20-1.41],5.502e-05,***,Glycine
XL-HDL-FC,1.29 [1.19-1.41],6.475e-04,***,Free Cholesterol in Very Large HDL
S-HDL-TG%,0.78 [0.71-0.85],0.016,*,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,0.77 [0.70-0.84],0.005,**,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-TG%,0.76 [0.69-0.84],0.002,**,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,0.74 [0.67-0.82],4.317e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,0.71 [0.65-0.78],5.754e-08,***,Average Diameter for VLDL Particles
XL-HDL-C%,0.70 [0.64-0.77],3.252e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,0.69 [0.62-0.76],3.575e-08,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,0.60 [0.54-0.66],4.577e-17,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.59 [0.53-0.65],3.026e-19,***,Creatinine
