Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,2.04 [1.79-2.33],1.501e-21,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,1.69 [1.50-1.90],5.234e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-L,1.67 [1.53-1.82],2.015e-26,***,Total-Lipids in Large HDL
L-HDL-C%,1.67 [1.47-1.90],1.021e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-size,1.67 [1.54-1.81],3.255e-29,***,Average Diameter for HDL Particles
L-HDL-C,1.66 [1.53-1.81],1.396e-26,***,Cholesterol in Large HDL
L-HDL-CE,1.66 [1.52-1.80],3.738e-26,***,Cholesteryl Esters in Large HDL
L-HDL-PL,1.63 [1.50-1.77],3.577e-25,***,Phospholipids in Large HDL
M-HDL-FC%,1.62 [1.47-1.80],1.178e-15,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,1.61 [1.48-1.74],2.135e-25,***,Free Cholesterol in Large HDL
XL-HDL-CE,1.59 [1.46-1.72],1.579e-23,***,Cholesteryl Esters in Very Large HDL
L-HDL-P,1.58 [1.46-1.72],1.285e-23,***,Concentration of Large HDL Particles
XL-HDL-L,1.58 [1.46-1.72],9.799e-24,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.58 [1.46-1.71],6.089e-25,***,Phospholipids in Very Large HDL
M-VLDL-CE%,1.58 [1.39-1.78],6.676e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-C,1.57 [1.45-1.71],1.414e-22,***,Cholesterol in Very Large HDL
PUFA/MUFA,1.53 [1.39-1.68],2.874e-12,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-C,1.52 [1.39-1.67],9.217e-15,***,HDL Cholesterol
L-HDL-CE%,1.52 [1.34-1.72],5.918e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-CE,1.52 [1.39-1.66],1.973e-14,***,Cholesteryl Esters in HDL
M-LDL-FC%,1.50 [1.35-1.67],6.714e-09,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-P,1.50 [1.39-1.63],2.863e-18,***,Concentration of Very Large HDL Particles
PUFA%,1.49 [1.34-1.66],2.842e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,1.49 [1.34-1.66],2.383e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-C%,1.49 [1.33-1.67],6.365e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,1.49 [1.37-1.61],5.428e-16,***,Free Cholesterol in Very Large HDL
HDL-FC,1.48 [1.36-1.61],1.007e-13,***,Free Cholesterol in HDL
HDL-L,1.45 [1.33-1.59],4.670e-11,***,Total-Lipids in HDL
XS-VLDL-CE%,1.45 [1.30-1.62],1.616e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.45 [1.33-1.58],7.665e-12,***,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-FC%,1.43 [1.28-1.59],6.687e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-CE%,1.42 [1.30-1.57],6.101e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Unsaturation,1.42 [1.29-1.57],1.522e-07,***,Degree of Unsaturation
HDL-PL,1.42 [1.30-1.55],9.081e-10,***,Phospholipids in HDL
Omega-6%,1.41 [1.27-1.57],1.853e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.40 [1.27-1.53],2.162e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-C%,1.40 [1.25-1.56],4.356e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-C,1.38 [1.27-1.51],1.029e-07,***,Cholesterol in Medium HDL
XL-VLDL-CE%,1.38 [1.27-1.51],4.837e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-CE,1.38 [1.26-1.51],1.645e-07,***,Cholesteryl Esters in Medium HDL
XL-VLDL-C%,1.38 [1.26-1.50],5.356e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-FC,1.37 [1.26-1.49],1.817e-07,***,Free Cholesterol in Medium HDL
LDL-size,1.37 [1.24-1.50],3.626e-05,***,Average Diameter for LDL Particles
S-HDL-PL%,1.36 [1.25-1.48],9.604e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-CE%,1.35 [1.22-1.50],0.001,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-VLDL-FC%,1.34 [1.21-1.49],0.005,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,1.34 [1.23-1.46],2.494e-05,***,Apolipoprotein A1
S-LDL-FC%,1.33 [1.19-1.48],0.040,*,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-P,1.32 [1.22-1.44],2.865e-05,***,Concentration of Medium HDL Particles
M-HDL-L,1.32 [1.21-1.44],1.730e-04,***,Total-Lipids in Medium HDL
XXL-VLDL-FC%,1.30 [1.20-1.41],6.018e-06,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,1.29 [1.18-1.40],3.868e-04,***,Glycine
S-HDL-FC%,1.29 [1.18-1.40],0.005,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-FC%,1.28 [1.18-1.40],0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-PL,1.28 [1.17-1.39],0.005,**,Phospholipids in Medium HDL
XL-VLDL-TG%,0.81 [0.75-0.87],0.004,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
Sc-ala,0.78 [0.71-0.85],0.010,**,Spectrometer-corrected alanine
L-VLDL-PL%,0.77 [0.72-0.83],1.789e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
Gln,0.77 [0.71-0.84],1.354e-04,***,Glutamine
LDL-TG,0.76 [0.69-0.85],0.038,*,Triglycerides in LDL
S-VLDL-C,0.75 [0.68-0.83],0.004,**,Cholesterol in Small VLDL
M-VLDL-FC,0.75 [0.68-0.83],0.005,**,Free Cholesterol in Medium VLDL
XS-VLDL-TG%,0.75 [0.68-0.82],4.557e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-L,0.74 [0.67-0.82],1.778e-04,***,Total-Lipids in Small LDL
S-VLDL-CE,0.74 [0.67-0.82],7.565e-04,***,Cholesteryl Esters in Small VLDL
S-VLDL-PL,0.74 [0.67-0.82],4.073e-04,***,Phospholipids in Small VLDL
S-LDL-C,0.74 [0.67-0.81],1.409e-04,***,Cholesterol in Small LDL
M-LDL-PL,0.74 [0.67-0.81],5.443e-05,***,Phospholipids in Medium LDL
S-LDL-P,0.74 [0.67-0.81],2.875e-04,***,Concentration of Small LDL Particles
M-VLDL-TG%,0.73 [0.67-0.81],1.930e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-C,0.73 [0.67-0.81],1.599e-05,***,Cholesterol in Medium LDL
MUFA,0.73 [0.67-0.81],1.149e-05,***,Monounsaturated Fatty Acids
VLDL-C,0.73 [0.67-0.81],3.543e-05,***,VLDL Cholesterol
M-LDL-L,0.73 [0.67-0.80],6.898e-06,***,Total-Lipids in Medium LDL
Albumin,0.72 [0.67-0.79],7.139e-10,***,Albumin
M-VLDL-PL,0.72 [0.66-0.80],2.265e-05,***,Phospholipids in Medium VLDL
VLDL-P,0.72 [0.65-0.79],3.366e-05,***,Concentration of VLDL Particles
M-LDL-P,0.72 [0.65-0.79],1.057e-05,***,Concentration of Medium LDL Particles
M-HDL-TG%,0.71 [0.65-0.78],1.213e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,0.71 [0.64-0.79],2.626e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-CE,0.71 [0.65-0.78],1.104e-06,***,Cholesteryl Esters in Small LDL
M-LDL-CE,0.71 [0.65-0.78],1.794e-07,***,Cholesteryl Esters in Medium LDL
