Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.36 [1.29-1.44],3.346e-22,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Creatinine,1.36 [1.29-1.42],2.157e-27,***,Creatinine
M-HDL-PL%,1.33 [1.26-1.40],1.229e-18,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.30 [1.23-1.38],2.560e-15,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.28 [1.21-1.36],1.116e-12,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.27 [1.20-1.35],2.574e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-TG%,1.26 [1.19-1.33],3.861e-11,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.24 [1.17-1.31],4.581e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.24 [1.17-1.31],1.404e-08,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.24 [1.17-1.31],1.037e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.23 [1.16-1.30],4.470e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.23 [1.16-1.30],1.100e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.22 [1.15-1.29],8.683e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.22 [1.15-1.28],2.410e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.21 [1.14-1.28],4.467e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.20 [1.13-1.27],6.498e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.19 [1.13-1.26],6.746e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
VLDL-size,1.17 [1.11-1.24],0.014,*,Average Diameter for VLDL Particles
L-HDL-FC%,0.87 [0.83-0.91],0.004,**,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.86 [0.82-0.91],0.024,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.86 [0.82-0.91],0.023,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-FC,0.86 [0.81-0.91],0.047,*,Free Cholesterol in Small VLDL
Omega-3%,0.86 [0.81-0.91],0.039,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.86 [0.81-0.91],0.028,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-CE%,0.86 [0.81-0.90],0.001,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-C%,0.86 [0.81-0.90],0.002,**,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-TG,0.85 [0.80-0.91],0.040,*,Triglycerides in Large HDL
L-VLDL-CE%,0.85 [0.81-0.90],0.005,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.85 [0.80-0.91],0.042,*,Free Cholesterol in Very Large HDL
S-LDL-L,0.85 [0.81-0.90],0.004,**,Total-Lipids in Small LDL
M-HDL-CE%,0.85 [0.80-0.89],4.349e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-C%,0.85 [0.80-0.89],4.663e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE,0.84 [0.80-0.89],8.396e-04,***,Cholesteryl Esters in Small LDL
S-HDL-FC%,0.84 [0.80-0.89],0.002,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.84 [0.79-0.90],0.007,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-P,0.84 [0.80-0.89],6.054e-04,***,Concentration of LDL Particles
M-VLDL-CE%,0.84 [0.80-0.88],3.536e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,0.84 [0.79-0.89],0.003,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-P,0.84 [0.80-0.89],6.106e-04,***,Concentration of Medium LDL Particles
L-LDL-P,0.84 [0.79-0.89],3.749e-04,***,Concentration of Large LDL Particles
ApoB,0.84 [0.79-0.89],7.654e-05,***,Apolipoprotein B
XS-VLDL-P,0.84 [0.79-0.89],2.185e-04,***,Concentration of Very Small VLDL Particles
XL-HDL-CE%,0.84 [0.79-0.89],3.919e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-C,0.84 [0.79-0.89],9.209e-05,***,Cholesterol in Small LDL
M-VLDL-PL%,0.84 [0.79-0.88],1.347e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-L,0.83 [0.79-0.88],5.658e-05,***,Total-Lipids in Very Small VLDL
XXL-VLDL-FC%,0.83 [0.78-0.89],0.002,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-CE%,0.83 [0.79-0.88],2.501e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
