Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.66 [1.60-1.72],3.097e-157,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.65 [1.57-1.72],5.079e-99,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.59 [1.54-1.64],5.885e-181,***,Total-Lipids in Large HDL
L-HDL-PL,1.57 [1.52-1.61],2.989e-175,***,Phospholipids in Large HDL
L-HDL-C,1.56 [1.52-1.61],6.437e-175,***,Cholesterol in Large HDL
HDL-size,1.55 [1.51-1.60],5.957e-164,***,Average Diameter for HDL Particles
HDL-C,1.55 [1.50-1.60],3.054e-156,***,HDL Cholesterol
L-HDL-CE,1.55 [1.51-1.60],1.217e-170,***,Cholesteryl Esters in Large HDL
L-HDL-FC%,1.55 [1.49-1.61],3.150e-92,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-L,1.54 [1.49-1.59],2.237e-147,***,Total-Lipids in HDL
HDL-FC,1.54 [1.49-1.59],4.757e-165,***,Free Cholesterol in HDL
L-HDL-FC,1.54 [1.49-1.58],7.215e-177,***,Free Cholesterol in Large HDL
HDL-CE,1.54 [1.49-1.59],2.118e-149,***,Cholesteryl Esters in HDL
L-HDL-P,1.53 [1.48-1.57],1.694e-172,***,Concentration of Large HDL Particles
HDL-PL,1.51 [1.47-1.56],3.258e-138,***,Phospholipids in HDL
XL-HDL-CE,1.49 [1.45-1.54],1.416e-153,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.49 [1.45-1.53],1.697e-149,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.48 [1.44-1.53],3.046e-148,***,Phospholipids in Very Large HDL
XL-HDL-C,1.48 [1.43-1.52],2.618e-144,***,Cholesterol in Very Large HDL
ApoA1,1.47 [1.42-1.52],1.112e-119,***,Apolipoprotein A1
M-HDL-FC,1.47 [1.42-1.51],3.307e-128,***,Free Cholesterol in Medium HDL
XL-HDL-P,1.46 [1.41-1.50],5.306e-141,***,Concentration of Very Large HDL Particles
M-HDL-C,1.45 [1.41-1.50],6.142e-114,***,Cholesterol in Medium HDL
L-HDL-C%,1.45 [1.39-1.51],1.635e-65,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-CE,1.44 [1.39-1.48],9.837e-109,***,Cholesteryl Esters in Medium HDL
Gly,1.44 [1.40-1.48],6.366e-125,***,Glycine
M-HDL-L,1.43 [1.39-1.48],5.771e-103,***,Total-Lipids in Medium HDL
PC,1.43 [1.38-1.48],3.193e-97,***,Phosphatidylcholines
Cholines,1.43 [1.38-1.47],1.258e-95,***,Total-Cholines
M-HDL-P,1.42 [1.38-1.47],2.066e-110,***,Concentration of Medium HDL Particles
SM,1.42 [1.38-1.47],1.533e-100,***,Sphingomyelins
M-VLDL-CE%,1.41 [1.35-1.46],1.213e-60,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-PL,1.40 [1.36-1.44],5.143e-94,***,Phospholipids in Medium HDL
Phosphoglyc,1.40 [1.35-1.44],1.812e-85,***,Phosphoglycerides
M-VLDL-C%,1.39 [1.34-1.44],3.255e-63,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,1.38 [1.34-1.43],1.036e-95,***,Free Cholesterol in Very Large HDL
XS-VLDL-CE%,1.38 [1.33-1.43],4.374e-62,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-P,1.38 [1.34-1.42],6.217e-87,***,Total-Concentration of Lipoprotein Particles
HDL-P,1.38 [1.33-1.42],3.906e-87,***,Concentration of HDL Particles
