Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.75 [1.63-1.88],1.872e-48,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.54 [1.47-1.62],7.171e-56,***,Total-Lipids in Large HDL
HDL-size,1.54 [1.47-1.62],5.560e-61,***,Average Diameter for HDL Particles
L-HDL-C,1.54 [1.46-1.62],1.107e-54,***,Cholesterol in Large HDL
L-HDL-CE,1.53 [1.45-1.61],4.047e-54,***,Cholesteryl Esters in Large HDL
L-HDL-PL,1.52 [1.44-1.59],9.408e-54,***,Phospholipids in Large HDL
L-HDL-FC,1.49 [1.42-1.56],2.261e-50,***,Free Cholesterol in Large HDL
L-HDL-P,1.48 [1.41-1.55],1.379e-48,***,Concentration of Large HDL Particles
L-HDL-C%,1.46 [1.37-1.57],3.481e-21,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,1.45 [1.39-1.53],5.828e-46,***,Phospholipids in Very Large HDL
M-HDL-FC%,1.45 [1.37-1.54],1.850e-30,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,1.44 [1.37-1.52],5.054e-41,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.44 [1.37-1.52],2.998e-42,***,Total-Lipids in Very Large HDL
HDL-CE,1.44 [1.36-1.52],8.951e-35,***,Cholesteryl Esters in HDL
HDL-C,1.44 [1.36-1.51],1.143e-34,***,HDL Cholesterol
XL-HDL-C,1.43 [1.36-1.51],1.258e-38,***,Cholesterol in Very Large HDL
Gly,1.41 [1.35-1.48],2.292e-44,***,Glycine
L-HDL-FC%,1.41 [1.32-1.50],1.293e-20,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.39 [1.30-1.49],9.727e-16,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,1.39 [1.31-1.48],2.427e-21,***,Cholesterol to Total-Lipids in Medium HDL percentage
