Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.89 [1.57-2.28],2.973e-06,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.89 [1.58-2.26],3.995e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.76 [1.48-2.09],1.723e-05,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.74 [1.43-2.10],0.003,**,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.72 [1.45-2.04],6.675e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.70 [1.39-2.07],0.036,*,Triglycerides to Total-Lipids in Small VLDL percentage
Lactate,1.68 [1.40-2.01],0.006,**,Lactate
M-HDL-PL%,1.68 [1.41-1.99],6.518e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.62 [1.37-1.91],0.003,**,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.71 [0.63-0.80],0.008,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,0.68 [0.59-0.77],0.002,**,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.66 [0.57-0.76],0.004,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.65 [0.56-0.75],8.179e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.64 [0.55-0.75],0.003,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,0.63 [0.54-0.74],8.323e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,0.63 [0.54-0.74],6.195e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.63 [0.53-0.75],0.019,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.62 [0.53-0.72],2.837e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.60 [0.51-0.71],1.560e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-C,0.60 [0.50-0.73],0.033,*,VLDL Cholesterol
IDL-C%,0.59 [0.51-0.68],6.771e-08,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C,0.58 [0.48-0.71],0.038,*,Cholesterol in Small VLDL
S-VLDL-PL,0.58 [0.47-0.71],0.033,*,Phospholipids in Small VLDL
S-VLDL-PL%,0.58 [0.49-0.69],1.303e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
SFA,0.58 [0.48-0.70],0.002,**,Saturated Fatty Acids
Omega-3,0.57 [0.47-0.71],0.033,*,Omega-3 Fatty Acids
Glu,0.57 [0.49-0.67],1.155e-07,***,Glucose
XS-VLDL-L,0.57 [0.47-0.70],0.006,**,Total-Lipids in Very Small VLDL
VLDL-CE,0.57 [0.47-0.69],0.003,**,Cholesteryl Esters in VLDL
L-LDL-C%,0.57 [0.49-0.66],1.168e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-PL,0.57 [0.47-0.70],0.010,*,Phospholipids in Medium VLDL
M-HDL-PL,0.57 [0.47-0.69],0.004,**,Phospholipids in Medium HDL
S-LDL-C%,0.57 [0.49-0.65],2.176e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-P,0.57 [0.46-0.70],0.012,*,Concentration of Very Small VLDL Particles
S-HDL-PL,0.57 [0.47-0.68],8.143e-04,***,Phospholipids in Small HDL
XS-VLDL-FC,0.56 [0.46-0.69],0.007,**,Free Cholesterol in Very Small VLDL
IDL-CE%,0.56 [0.48-0.65],2.056e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
DHA,0.56 [0.45-0.69],0.012,*,Docosahexaenoic Acid
S-HDL-L,0.55 [0.46-0.66],3.535e-05,***,Total-Lipids in Small HDL
M-HDL-L,0.55 [0.45-0.67],2.092e-04,***,Total-Lipids in Medium HDL
M-VLDL-FC,0.55 [0.44-0.67],0.001,**,Free Cholesterol in Medium VLDL
M-HDL-CE,0.54 [0.44-0.67],7.044e-04,***,Cholesteryl Esters in Medium HDL
S-HDL-CE,0.54 [0.45-0.65],2.574e-05,***,Cholesteryl Esters in Small HDL
S-LDL-PL,0.54 [0.45-0.66],2.217e-04,***,Phospholipids in Small LDL
S-LDL-P,0.54 [0.44-0.67],0.001,**,Concentration of Small LDL Particles
S-HDL-FC%,0.54 [0.44-0.66],4.297e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-FC,0.54 [0.44-0.66],9.741e-04,***,Free Cholesterol in Small VLDL
Total-FA,0.54 [0.45-0.65],3.438e-06,***,Total-Fatty Acids
M-LDL-P,0.53 [0.43-0.66],5.250e-04,***,Concentration of Medium LDL Particles
M-HDL-C,0.53 [0.44-0.65],1.772e-04,***,Cholesterol in Medium HDL
HDL-PL,0.53 [0.43-0.64],6.807e-05,***,Phospholipids in HDL
M-HDL-P,0.53 [0.43-0.65],4.134e-04,***,Concentration of Medium HDL Particles
XS-VLDL-C,0.52 [0.43-0.64],2.899e-05,***,Cholesterol in Very Small VLDL
