Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.82 [1.72-1.93],8.589e-89,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.80 [1.71-1.90],7.888e-93,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.80 [1.71-1.89],3.296e-104,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.75 [1.67-1.84],1.241e-107,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.71 [1.59-1.83],9.270e-46,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.68 [1.60-1.76],1.504e-93,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.63 [1.55-1.71],2.172e-86,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.53 [1.46-1.61],3.787e-56,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.47 [1.40-1.55],5.354e-43,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.47 [1.40-1.54],3.407e-50,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.47 [1.40-1.54],6.239e-47,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.34 [1.27-1.41],2.704e-20,***,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,1.31 [1.24-1.38],3.198e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,1.30 [1.23-1.38],1.155e-14,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,1.30 [1.24-1.37],2.001e-23,***,Creatinine
M-HDL-PL%,1.30 [1.24-1.37],3.239e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.28 [1.21-1.35],1.385e-15,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.24 [1.17-1.30],3.378e-10,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,1.21 [1.14-1.27],2.019e-06,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.17 [1.11-1.23],0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
Omega-6%,0.86 [0.82-0.91],0.004,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.86 [0.82-0.91],0.002,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
