Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.78 [1.61-1.97],1.538e-23,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.65 [1.51-1.80],7.530e-24,***,Creatinine
XL-HDL-C%,1.46 [1.33-1.61],3.663e-09,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.41 [1.27-1.56],2.726e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.38 [1.24-1.54],9.827e-04,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG%,1.38 [1.24-1.54],0.001,**,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.78 [0.71-0.85],0.017,*,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.76 [0.69-0.84],0.003,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.75 [0.68-0.83],0.003,**,Clinical LDL Cholesterol
LDL-CE,0.75 [0.68-0.83],0.009,**,Cholesteryl Esters in LDL
LDL-L,0.75 [0.68-0.83],0.004,**,Total-Lipids in LDL
LDL-C,0.75 [0.68-0.83],0.005,**,LDL Cholesterol
L-HDL-FC%,0.75 [0.68-0.81],2.445e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
LDL-size,0.74 [0.67-0.82],0.003,**,Average Diameter for LDL Particles
LDL-FC,0.74 [0.67-0.83],0.006,**,Free Cholesterol in LDL
XL-HDL-PL%,0.74 [0.68-0.81],9.314e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-VLDL-CE,0.74 [0.67-0.83],0.011,*,Cholesteryl Esters in Medium VLDL
M-VLDL-PL%,0.74 [0.68-0.81],5.351e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
MUFA,0.73 [0.65-0.82],0.024,*,Monounsaturated Fatty Acids
S-HDL-CE,0.73 [0.65-0.81],0.001,**,Cholesteryl Esters in Small HDL
Non-HDL-C,0.73 [0.66-0.80],7.220e-05,***,Total-Cholesterol Minus HDL-C
DHA,0.72 [0.64-0.81],0.006,**,Docosahexaenoic Acid
L-LDL-PL,0.72 [0.65-0.80],1.751e-04,***,Phospholipids in Large LDL
L-LDL-CE,0.72 [0.65-0.80],8.437e-05,***,Cholesteryl Esters in Large LDL
L-LDL-C,0.71 [0.64-0.79],2.942e-05,***,Cholesterol in Large LDL
L-LDL-L,0.71 [0.64-0.79],1.286e-05,***,Total-Lipids in Large LDL
HDL-TG,0.71 [0.63-0.80],0.004,**,Triglycerides in HDL
L-LDL-TG,0.71 [0.63-0.80],0.012,*,Triglycerides in Large LDL
S-HDL-FC%,0.71 [0.63-0.79],4.166e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Remnant-C,0.71 [0.64-0.78],5.020e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-FC,0.70 [0.63-0.78],1.988e-05,***,Free Cholesterol in Large LDL
IDL-P,0.70 [0.63-0.78],4.042e-05,***,Concentration of IDL Particles
M-HDL-TG,0.69 [0.61-0.78],3.116e-04,***,Triglycerides in Medium HDL
XL-HDL-TG,0.69 [0.61-0.78],4.607e-04,***,Triglycerides in Very Large HDL
IDL-TG,0.68 [0.60-0.77],3.902e-04,***,Triglycerides in IDL
XL-HDL-FC,0.68 [0.60-0.77],8.872e-05,***,Free Cholesterol in Very Large HDL
S-HDL-P,0.68 [0.61-0.76],9.169e-07,***,Concentration of Small HDL Particles
S-HDL-C,0.68 [0.61-0.76],2.845e-07,***,Cholesterol in Small HDL
LA,0.67 [0.60-0.74],3.846e-09,***,Linoleic Acid
S-HDL-PL%,0.67 [0.60-0.74],1.237e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-P,0.66 [0.58-0.74],1.023e-07,***,Concentration of Very Small VLDL Particles
IDL-FC,0.66 [0.59-0.73],1.462e-09,***,Free Cholesterol in IDL
XS-VLDL-PL,0.65 [0.58-0.73],9.241e-08,***,Phospholipids in Very Small VLDL
IDL-C,0.65 [0.59-0.72],3.711e-11,***,Cholesterol in IDL
IDL-CE,0.65 [0.58-0.72],2.763e-11,***,Cholesteryl Esters in IDL
Total-FC,0.65 [0.58-0.72],9.636e-12,***,Total-Free Cholesterol
XS-VLDL-FC,0.65 [0.58-0.72],1.016e-08,***,Free Cholesterol in Very Small VLDL
Total-FA,0.65 [0.58-0.72],2.095e-10,***,Total-Fatty Acids
IDL-L,0.64 [0.58-0.71],2.381e-12,***,Total-Lipids in IDL
SFA,0.64 [0.57-0.72],6.451e-10,***,Saturated Fatty Acids
XS-VLDL-L,0.64 [0.57-0.72],1.129e-09,***,Total-Lipids in Very Small VLDL
Total-L,0.64 [0.58-0.70],1.045e-13,***,Total-Lipids in Lipoprotein Particles
Gly,0.64 [0.56-0.72],7.379e-08,***,Glycine
S-HDL-L,0.64 [0.57-0.71],2.911e-11,***,Total-Lipids in Small HDL
Total-C,0.63 [0.58-0.70],8.474e-15,***,Total-Cholesterol
IDL-PL,0.63 [0.57-0.70],1.128e-11,***,Phospholipids in IDL
XS-VLDL-C,0.63 [0.57-0.71],4.761e-11,***,Cholesterol in Very Small VLDL
XS-VLDL-CE,0.63 [0.56-0.70],1.524e-11,***,Cholesteryl Esters in Very Small VLDL
Total-CE,0.63 [0.57-0.69],1.434e-15,***,Total-Esterified Cholesterol
Omega-6,0.62 [0.56-0.69],3.007e-14,***,Omega-6 Fatty Acids
PUFA,0.62 [0.56-0.69],2.002e-14,***,Polyunsaturated Fatty Acids
S-HDL-PL,0.60 [0.54-0.67],2.812e-14,***,Phospholipids in Small HDL
