Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.75 [1.61-1.91],6.513e-33,***,Creatinine
XL-HDL-FC%,1.74 [1.57-1.92],4.596e-22,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.52 [1.37-1.69],6.725e-10,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,1.48 [1.32-1.65],5.125e-07,***,Average Diameter for VLDL Particles
M-HDL-PL%,1.42 [1.29-1.58],1.599e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-C%,1.40 [1.27-1.54],1.242e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.40 [1.26-1.56],1.574e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.39 [1.26-1.54],6.182e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.39 [1.25-1.55],4.497e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.38 [1.25-1.54],2.377e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.38 [1.24-1.54],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.35 [1.22-1.50],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
Leu,1.31 [1.19-1.43],0.005,**,Leucine
M-VLDL-CE%,0.79 [0.72-0.86],0.004,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.77 [0.70-0.85],0.043,*,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.77 [0.70-0.85],0.049,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-C%,0.76 [0.70-0.84],0.002,**,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-PL%,0.76 [0.70-0.84],0.002,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.76 [0.69-0.83],6.196e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-FC,0.76 [0.68-0.84],0.008,**,Total-Free Cholesterol
L-HDL-FC%,0.75 [0.69-0.82],5.887e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
PUFA,0.75 [0.68-0.83],0.004,**,Polyunsaturated Fatty Acids
M-VLDL-FC%,0.75 [0.68-0.82],1.719e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.75 [0.68-0.82],2.099e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-C%,0.75 [0.67-0.82],0.001,**,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.74 [0.67-0.81],6.442e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-PL,0.74 [0.66-0.82],0.004,**,Phospholipids in Small HDL
L-VLDL-CE%,0.73 [0.66-0.81],9.965e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
IDL-L,0.73 [0.66-0.81],2.482e-04,***,Total-Lipids in IDL
IDL-CE,0.73 [0.66-0.81],3.494e-04,***,Cholesteryl Esters in IDL
Total-C,0.73 [0.66-0.81],6.583e-05,***,Total-Cholesterol
IDL-C,0.73 [0.66-0.81],1.826e-04,***,Cholesterol in IDL
Unsaturation,0.73 [0.66-0.81],5.798e-04,***,Degree of Unsaturation
IDL-PL,0.73 [0.66-0.81],3.270e-04,***,Phospholipids in IDL
XL-HDL-PL%,0.72 [0.67-0.78],5.470e-10,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Total-CE,0.72 [0.66-0.80],1.196e-05,***,Total-Esterified Cholesterol
IDL-FC,0.72 [0.65-0.80],8.749e-05,***,Free Cholesterol in IDL
S-HDL-FC,0.72 [0.65-0.80],2.089e-04,***,Free Cholesterol in Small HDL
Gly,0.72 [0.64-0.80],0.003,**,Glycine
XS-VLDL-C,0.72 [0.65-0.80],1.253e-04,***,Cholesterol in Very Small VLDL
S-HDL-PL%,0.71 [0.64-0.79],1.035e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-TG,0.71 [0.63-0.80],0.002,**,Triglycerides in Large HDL
XS-VLDL-CE,0.70 [0.63-0.78],9.192e-06,***,Cholesteryl Esters in Very Small VLDL
DHA,0.68 [0.61-0.76],1.088e-05,***,Docosahexaenoic Acid
XL-HDL-FC,0.67 [0.60-0.76],8.164e-06,***,Free Cholesterol in Very Large HDL
Total-PL,0.67 [0.61-0.74],3.970e-10,***,Total-Phospholipids in Lipoprotein Particles
SM,0.64 [0.58-0.71],7.301e-12,***,Sphingomyelins
Phosphoglyc,0.64 [0.58-0.71],3.502e-13,***,Phosphoglycerides
Cholines,0.63 [0.57-0.70],5.704e-14,***,Total-Cholines
PC,0.63 [0.57-0.69],1.283e-14,***,Phosphatidylcholines
M-HDL-FC%,0.61 [0.56-0.67],1.630e-21,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-P,0.61 [0.54-0.68],2.333e-14,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.59 [0.53-0.66],5.272e-15,***,Concentration of HDL Particles
M-HDL-PL,0.58 [0.52-0.65],1.152e-16,***,Phospholipids in Medium HDL
M-HDL-L,0.57 [0.52-0.64],2.819e-18,***,Total-Lipids in Medium HDL
M-HDL-CE,0.56 [0.50-0.63],2.116e-18,***,Cholesteryl Esters in Medium HDL
XL-HDL-C,0.56 [0.49-0.64],1.501e-12,***,Cholesterol in Very Large HDL
ApoA1,0.56 [0.50-0.62],2.836e-20,***,Apolipoprotein A1
M-HDL-C,0.56 [0.50-0.62],3.816e-19,***,Cholesterol in Medium HDL
XL-HDL-P,0.55 [0.48-0.63],1.226e-12,***,Concentration of Very Large HDL Particles
XL-HDL-L,0.55 [0.48-0.63],1.266e-13,***,Total-Lipids in Very Large HDL
M-HDL-P,0.55 [0.49-0.61],9.413e-19,***,Concentration of Medium HDL Particles
HDL-PL,0.54 [0.48-0.60],4.620e-22,***,Phospholipids in HDL
XL-HDL-PL,0.54 [0.47-0.62],1.008e-13,***,Phospholipids in Very Large HDL
HDL-L,0.54 [0.48-0.60],3.555e-23,***,Total-Lipids in HDL
M-HDL-FC,0.54 [0.48-0.60],3.166e-20,***,Free Cholesterol in Medium HDL
XL-HDL-CE,0.54 [0.47-0.61],5.181e-14,***,Cholesteryl Esters in Very Large HDL
HDL-CE,0.52 [0.47-0.59],4.298e-22,***,Cholesteryl Esters in HDL
HDL-C,0.52 [0.46-0.58],5.689e-23,***,HDL Cholesterol
HDL-size,0.51 [0.45-0.58],1.162e-18,***,Average Diameter for HDL Particles
HDL-FC,0.50 [0.45-0.57],8.472e-23,***,Free Cholesterol in HDL
L-HDL-L,0.48 [0.42-0.55],2.114e-22,***,Total-Lipids in Large HDL
L-HDL-CE,0.48 [0.42-0.55],9.404e-20,***,Cholesteryl Esters in Large HDL
L-HDL-C,0.48 [0.42-0.55],2.418e-20,***,Cholesterol in Large HDL
L-HDL-PL,0.48 [0.42-0.55],4.887e-22,***,Phospholipids in Large HDL
L-HDL-FC,0.47 [0.41-0.54],4.267e-20,***,Free Cholesterol in Large HDL
L-HDL-P,0.46 [0.39-0.53],3.382e-20,***,Concentration of Large HDL Particles
