Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.12 [1.97-2.29],9.476e-79,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.09 [1.95-2.24],1.859e-89,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,2.01 [1.85-2.18],3.067e-58,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.98 [1.82-2.16],6.809e-51,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.97 [1.84-2.11],2.419e-77,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.93 [1.79-2.07],9.877e-65,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.83 [1.71-1.95],5.935e-63,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.79 [1.61-1.99],4.142e-22,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Creatinine,1.76 [1.66-1.87],1.771e-71,***,Creatinine
IDL-PL%,1.73 [1.61-1.87],1.906e-41,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.59 [1.49-1.70],5.787e-37,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.59 [1.48-1.70],1.206e-31,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.58 [1.47-1.70],1.854e-29,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.55 [1.45-1.67],1.709e-28,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.48 [1.37-1.61],2.011e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,1.45 [1.34-1.56],2.099e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.43 [1.32-1.55],4.214e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,1.43 [1.32-1.56],7.115e-12,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
TG/PG,1.37 [1.27-1.48],4.752e-11,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.36 [1.26-1.47],6.174e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.30 [1.20-1.41],1.311e-05,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,1.30 [1.21-1.40],1.170e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-TG%,1.27 [1.17-1.38],6.683e-04,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.26 [1.17-1.37],0.002,**,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,0.83 [0.78-0.88],0.002,**,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-TG,0.80 [0.74-0.87],0.034,*,Triglycerides in IDL
L-LDL-TG,0.80 [0.74-0.87],0.021,*,Triglycerides in Large LDL
S-LDL-FC%,0.80 [0.75-0.85],3.539e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-CE%,0.79 [0.73-0.86],0.002,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.79 [0.74-0.84],6.488e-08,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.76 [0.71-0.81],5.200e-10,***,Free Cholesterol to Total-Lipids in IDL percentage
Unsaturation,0.75 [0.70-0.81],2.304e-08,***,Degree of Unsaturation
XL-HDL-CE%,0.75 [0.70-0.80],1.104e-11,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,0.75 [0.69-0.81],1.919e-06,***,Triglycerides in Very Large HDL
MUFA,0.75 [0.69-0.81],1.281e-07,***,Monounsaturated Fatty Acids
L-VLDL-C,0.75 [0.69-0.81],7.791e-07,***,Cholesterol in Large VLDL
L-HDL-CE%,0.74 [0.70-0.79],5.543e-17,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-C,0.74 [0.69-0.81],5.973e-07,***,Cholesterol in Very Large VLDL
PUFA/MUFA,0.74 [0.69-0.80],9.025e-09,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Gly,0.74 [0.68-0.81],1.490e-06,***,Glycine
M-HDL-C%,0.73 [0.68-0.79],9.083e-13,***,Cholesterol to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,0.73 [0.67-0.79],7.261e-10,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-CE%,0.73 [0.68-0.78],4.839e-12,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-P,0.73 [0.67-0.79],8.552e-09,***,Concentration of Small VLDL Particles
Omega-3,0.73 [0.67-0.79],2.397e-09,***,Omega-3 Fatty Acids
VLDL-L,0.72 [0.67-0.78],1.114e-10,***,Total-Lipids in VLDL
M-LDL-FC%,0.72 [0.67-0.77],5.603e-17,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.71 [0.67-0.76],5.673e-17,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-C%,0.70 [0.65-0.76],8.884e-15,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG,0.70 [0.64-0.76],1.079e-10,***,Triglycerides in Large HDL
L-HDL-C%,0.70 [0.66-0.74],4.409e-29,***,Cholesterol to Total-Lipids in Large HDL percentage
LDL-size,0.70 [0.65-0.75],2.106e-19,***,Average Diameter for LDL Particles
S-VLDL-CE%,0.68 [0.63-0.72],5.825e-26,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,0.68 [0.64-0.72],7.492e-32,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-L,0.67 [0.62-0.73],3.876e-16,***,Total-Lipids in Small VLDL
XL-VLDL-CE,0.67 [0.61-0.73],1.076e-15,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-CE,0.67 [0.61-0.72],4.239e-16,***,Cholesteryl Esters in Large VLDL
M-VLDL-CE%,0.66 [0.63-0.69],2.085e-61,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
VLDL-PL,0.66 [0.61-0.72],3.119e-18,***,Phospholipids in VLDL
XL-VLDL-FC%,0.66 [0.61-0.72],2.266e-17,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
DHA,0.66 [0.60-0.71],2.854e-17,***,Docosahexaenoic Acid
L-VLDL-CE%,0.65 [0.60-0.70],1.057e-24,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-FC%,0.64 [0.61-0.67],2.376e-60,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.64 [0.59-0.68],1.672e-31,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-CE%,0.63 [0.58-0.68],2.562e-24,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
LA%,0.62 [0.58-0.67],2.601e-35,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-CE,0.62 [0.58-0.67],1.787e-29,***,Cholesteryl Esters in Small HDL
XL-VLDL-C%,0.62 [0.57-0.67],1.220e-23,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-L,0.62 [0.57-0.66],2.267e-31,***,Total-Lipids in Small HDL
S-HDL-PL,0.61 [0.57-0.66],4.765e-30,***,Phospholipids in Small HDL
M-VLDL-C%,0.61 [0.57-0.64],8.140e-64,***,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-FC,0.60 [0.55-0.65],9.835e-28,***,Free Cholesterol in VLDL
S-VLDL-C%,0.60 [0.56-0.64],2.447e-48,***,Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-P,0.60 [0.55-0.65],1.049e-26,***,Concentration of VLDL Particles
S-HDL-FC%,0.60 [0.55-0.65],1.683e-29,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-C,0.59 [0.55-0.64],4.689e-37,***,Cholesterol in Small HDL
L-LDL-FC%,0.59 [0.55-0.62],8.673e-62,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-L,0.59 [0.54-0.64],2.161e-33,***,Total-Lipids in Medium VLDL
SFA,0.58 [0.54-0.63],1.090e-37,***,Saturated Fatty Acids
M-HDL-PL,0.58 [0.54-0.63],9.365e-34,***,Phospholipids in Medium HDL
S-VLDL-CE,0.58 [0.54-0.63],2.260e-30,***,Cholesteryl Esters in Small VLDL
S-HDL-P,0.58 [0.54-0.63],4.596e-37,***,Concentration of Small HDL Particles
M-LDL-C%,0.58 [0.55-0.61],1.501e-76,***,Cholesterol to Total-Lipids in Medium LDL percentage
