Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,2.13 [1.84-2.46],1.576e-19,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,1.72 [1.51-1.96],2.738e-11,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C%,1.71 [1.49-1.97],1.674e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-L,1.71 [1.56-1.87],1.831e-24,***,Total-Lipids in Large HDL
HDL-size,1.70 [1.56-1.86],2.795e-27,***,Average Diameter for HDL Particles
L-HDL-C,1.70 [1.55-1.86],1.055e-24,***,Cholesterol in Large HDL
L-HDL-CE,1.69 [1.54-1.85],2.119e-24,***,Cholesteryl Esters in Large HDL
M-VLDL-CE%,1.68 [1.47-1.93],1.396e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-PL,1.66 [1.52-1.82],3.079e-23,***,Phospholipids in Large HDL
M-HDL-FC%,1.66 [1.49-1.85],3.301e-14,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,1.63 [1.50-1.78],2.244e-23,***,Free Cholesterol in Large HDL
XL-HDL-CE,1.61 [1.48-1.76],9.371e-22,***,Cholesteryl Esters in Very Large HDL
L-HDL-P,1.61 [1.48-1.76],6.359e-22,***,Concentration of Large HDL Particles
XL-HDL-PL,1.61 [1.48-1.75],5.639e-23,***,Phospholipids in Very Large HDL
XL-HDL-L,1.61 [1.47-1.75],8.503e-22,***,Total-Lipids in Very Large HDL
XL-HDL-C,1.60 [1.46-1.74],9.106e-21,***,Cholesterol in Very Large HDL
M-VLDL-C%,1.58 [1.39-1.78],1.301e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.57 [1.39-1.76],7.465e-09,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C%,1.56 [1.38-1.75],2.014e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE%,1.55 [1.36-1.78],4.183e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-C,1.55 [1.41-1.71],9.559e-14,***,HDL Cholesterol
PUFA/MUFA,1.55 [1.40-1.73],6.326e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-CE,1.55 [1.41-1.71],1.559e-13,***,Cholesteryl Esters in HDL
XL-HDL-P,1.52 [1.40-1.66],8.997e-17,***,Concentration of Very Large HDL Particles
PUFA%,1.52 [1.35-1.70],4.030e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC,1.50 [1.37-1.64],2.159e-14,***,Free Cholesterol in Very Large HDL
