Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.64 [1.46-1.85],8.184e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,1.58 [1.43-1.74],1.579e-14,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,1.52 [1.40-1.65],1.747e-17,***,Total-Lipids in Large HDL
L-HDL-PL,1.50 [1.39-1.63],1.650e-17,***,Phospholipids in Large HDL
HDL-C,1.50 [1.37-1.63],3.433e-15,***,HDL Cholesterol
HDL-L,1.49 [1.37-1.62],5.801e-15,***,Total-Lipids in HDL
HDL-CE,1.48 [1.36-1.62],2.093e-14,***,Cholesteryl Esters in HDL
L-HDL-C,1.48 [1.36-1.61],1.560e-15,***,Cholesterol in Large HDL
HDL-FC,1.47 [1.36-1.60],8.737e-16,***,Free Cholesterol in HDL
HDL-size,1.47 [1.36-1.60],3.112e-15,***,Average Diameter for HDL Particles
HDL-PL,1.47 [1.35-1.60],1.731e-14,***,Phospholipids in HDL
L-HDL-CE,1.47 [1.35-1.60],7.233e-15,***,Cholesteryl Esters in Large HDL
L-HDL-FC%,1.46 [1.31-1.63],1.799e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC,1.46 [1.35-1.58],8.693e-16,***,Free Cholesterol in Large HDL
L-HDL-P,1.45 [1.34-1.56],4.965e-15,***,Concentration of Large HDL Particles
M-HDL-C,1.43 [1.32-1.55],4.575e-12,***,Cholesterol in Medium HDL
M-HDL-FC,1.43 [1.32-1.55],3.012e-13,***,Free Cholesterol in Medium HDL
ApoA1,1.43 [1.32-1.55],7.923e-12,***,Apolipoprotein A1
M-HDL-CE,1.42 [1.31-1.54],1.577e-11,***,Cholesteryl Esters in Medium HDL
M-HDL-L,1.41 [1.30-1.53],5.055e-11,***,Total-Lipids in Medium HDL
M-HDL-P,1.40 [1.29-1.51],1.639e-11,***,Concentration of Medium HDL Particles
XL-HDL-L,1.39 [1.28-1.50],1.420e-10,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.39 [1.28-1.50],1.613e-10,***,Cholesteryl Esters in Very Large HDL
M-HDL-PL,1.39 [1.28-1.50],3.408e-10,***,Phospholipids in Medium HDL
XL-HDL-PL,1.39 [1.28-1.50],7.508e-11,***,Phospholipids in Very Large HDL
XL-HDL-C,1.37 [1.27-1.49],1.850e-09,***,Cholesterol in Very Large HDL
PC,1.36 [1.24-1.48],1.227e-06,***,Phosphatidylcholines
XL-HDL-P,1.35 [1.25-1.46],7.842e-09,***,Concentration of Very Large HDL Particles
SM,1.35 [1.23-1.47],4.919e-06,***,Sphingomyelins
HDL-P,1.34 [1.24-1.45],3.332e-07,***,Concentration of HDL Particles
Cholines,1.34 [1.22-1.46],1.960e-05,***,Total-Cholines
Total-P,1.33 [1.22-1.44],3.413e-06,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,1.32 [1.21-1.44],7.541e-05,***,Phosphoglycerides
Gly,1.31 [1.21-1.41],1.269e-06,***,Glycine
S-HDL-PL%,1.30 [1.19-1.41],1.489e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC,1.29 [1.19-1.40],2.814e-04,***,Free Cholesterol in Very Large HDL
Total-PL,1.27 [1.17-1.39],0.014,*,Total-Phospholipids in Lipoprotein Particles
S-HDL-TG%,0.78 [0.72-0.85],0.011,*,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,0.77 [0.71-0.85],0.004,**,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,0.75 [0.69-0.83],4.770e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,0.72 [0.65-0.79],3.626e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,0.71 [0.65-0.78],4.341e-09,***,Average Diameter for VLDL Particles
TG/PG,0.69 [0.63-0.76],8.103e-09,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,0.61 [0.55-0.67],1.306e-17,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.60 [0.54-0.66],4.765e-20,***,Creatinine
