Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.53 [1.44-1.62],1.424e-37,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.52 [1.44-1.60],5.095e-50,***,Creatinine
TG/PG,1.44 [1.35-1.54],1.315e-24,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.40 [1.32-1.49],6.675e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
VLDL-size,1.37 [1.29-1.47],2.229e-16,***,Average Diameter for VLDL Particles
L-HDL-TG%,1.34 [1.25-1.42],3.385e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.32 [1.23-1.41],9.029e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.29 [1.21-1.37],7.059e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.28 [1.20-1.36],3.868e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,1.26 [1.18-1.35],1.576e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.24 [1.17-1.32],6.887e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-C%,1.24 [1.17-1.31],5.488e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,1.24 [1.17-1.31],4.805e-08,***,Leucine
XS-VLDL-TG%,1.24 [1.16-1.32],2.658e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,1.23 [1.15-1.30],6.611e-06,***,Triglycerides in Very Large VLDL
XXL-VLDL-TG,1.22 [1.15-1.29],1.006e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Total-BCAA,1.22 [1.15-1.29],1.332e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG%,1.22 [1.13-1.31],0.015,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.22 [1.14-1.29],5.048e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-L,1.21 [1.14-1.29],6.950e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.21 [1.14-1.29],2.670e-04,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,1.21 [1.14-1.28],1.533e-04,***,Triglycerides in Large VLDL
S-VLDL-TG%,1.20 [1.13-1.28],0.003,**,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-P,1.20 [1.13-1.27],7.880e-04,***,Concentration of Very Large VLDL Particles
XXL-VLDL-PL,1.20 [1.13-1.27],7.623e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.20 [1.12-1.27],0.004,**,Triglycerides in VLDL
XXL-VLDL-P,1.19 [1.13-1.27],9.611e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
IDL-TG%,1.19 [1.12-1.27],0.003,**,Triglycerides to Total-Lipids in IDL percentage
L-VLDL-L,1.19 [1.12-1.27],0.004,**,Total-Lipids in Large VLDL
Val,1.19 [1.12-1.27],0.004,**,Valine
XL-VLDL-PL,1.19 [1.12-1.27],0.003,**,Phospholipids in Very Large VLDL
L-VLDL-PL,1.19 [1.12-1.26],0.006,**,Phospholipids in Large VLDL
ApoB/ApoA1,1.19 [1.12-1.26],0.006,**,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-P,1.18 [1.11-1.26],0.012,*,Concentration of Large VLDL Particles
L-VLDL-FC,1.18 [1.11-1.25],0.023,*,Free Cholesterol in Large VLDL
Ile,1.18 [1.11-1.25],0.003,**,Isoleucine
XXL-VLDL-FC,1.18 [1.11-1.25],0.032,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Clinical LDL-C,0.86 [0.81-0.91],0.043,*,Clinical LDL Cholesterol
IDL-C%,0.86 [0.81-0.91],0.023,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.85 [0.81-0.91],0.017,*,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.85 [0.80-0.90],0.026,*,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-CE,0.84 [0.79-0.89],0.003,**,Cholesteryl Esters in Medium VLDL
XS-VLDL-PL,0.84 [0.79-0.89],0.008,**,Phospholipids in Very Small VLDL
M-LDL-FC%,0.84 [0.79-0.89],0.001,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-CE,0.83 [0.79-0.89],5.028e-04,***,Cholesteryl Esters in Large LDL
L-VLDL-C%,0.83 [0.78-0.89],0.001,**,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-CE%,0.83 [0.79-0.88],2.399e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-L,0.83 [0.78-0.88],1.556e-04,***,Total-Lipids in Large LDL
LDL-FC,0.83 [0.78-0.88],2.425e-04,***,Free Cholesterol in LDL
M-VLDL-PL%,0.83 [0.79-0.88],6.612e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-P,0.83 [0.78-0.88],8.402e-04,***,Concentration of Very Small VLDL Particles
L-LDL-PL,0.83 [0.78-0.88],1.493e-04,***,Phospholipids in Large LDL
L-LDL-C,0.83 [0.78-0.88],6.086e-05,***,Cholesterol in Large LDL
M-VLDL-FC%,0.83 [0.78-0.87],4.002e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XXL-VLDL-C%,0.82 [0.77-0.88],0.004,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-FC%,0.82 [0.77-0.88],0.001,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-P,0.82 [0.77-0.88],8.621e-05,***,Concentration of IDL Particles
S-VLDL-FC%,0.82 [0.78-0.87],1.223e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-CE%,0.82 [0.77-0.87],3.018e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-CE,0.82 [0.77-0.87],1.013e-04,***,Cholesteryl Esters in Small HDL
XS-VLDL-L,0.82 [0.77-0.87],4.835e-05,***,Total-Lipids in Very Small VLDL
XS-VLDL-FC,0.82 [0.77-0.87],4.638e-05,***,Free Cholesterol in Very Small VLDL
LA,0.82 [0.77-0.87],4.267e-06,***,Linoleic Acid
M-VLDL-C%,0.82 [0.77-0.86],6.322e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.82 [0.77-0.87],1.269e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-L,0.82 [0.77-0.87],1.494e-06,***,Total-Lipids in Lipoprotein Particles
S-VLDL-PL%,0.81 [0.77-0.87],6.352e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.81 [0.77-0.86],9.221e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-P,0.81 [0.76-0.86],6.460e-06,***,Concentration of Small HDL Particles
L-HDL-CE%,0.81 [0.76-0.85],4.200e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-CE%,0.80 [0.75-0.86],9.663e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
LDL-size,0.80 [0.76-0.85],1.375e-07,***,Average Diameter for LDL Particles
L-HDL-FC%,0.80 [0.76-0.84],6.418e-12,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.80 [0.76-0.85],1.405e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-VLDL-C%,0.80 [0.75-0.85],8.055e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC,0.80 [0.75-0.85],7.442e-08,***,Free Cholesterol in Large LDL
S-HDL-PL%,0.80 [0.75-0.85],1.250e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
Unsaturation,0.80 [0.75-0.85],1.411e-07,***,Degree of Unsaturation
DHA,0.80 [0.75-0.85],7.461e-07,***,Docosahexaenoic Acid
S-HDL-L,0.80 [0.75-0.85],1.340e-07,***,Total-Lipids in Small HDL
L-VLDL-CE%,0.80 [0.75-0.85],6.132e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-PL%,0.80 [0.75-0.84],3.267e-12,***,Phospholipids to Total-Lipids in Very Large HDL percentage
