Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.77 [1.66-1.88],1.987e-69,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.68 [1.59-1.78],3.115e-74,***,Creatinine
TG/PG,1.48 [1.39-1.58],1.328e-28,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,1.45 [1.36-1.55],1.036e-22,***,Average Diameter for VLDL Particles
M-HDL-PL%,1.40 [1.32-1.49],1.391e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-C%,1.40 [1.33-1.49],1.073e-25,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.40 [1.31-1.49],3.717e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.38 [1.30-1.48],1.079e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.35 [1.27-1.44],6.589e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.34 [1.26-1.43],3.273e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.34 [1.25-1.43],1.450e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.32 [1.23-1.43],1.412e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.28 [1.20-1.36],2.414e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.28 [1.20-1.37],9.595e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.27 [1.20-1.36],1.537e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.27 [1.19-1.36],3.078e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.27 [1.19-1.36],2.470e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
Leu,1.26 [1.19-1.34],2.354e-09,***,Leucine
IDL-TG%,1.25 [1.17-1.33],6.357e-07,***,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-TG,1.24 [1.17-1.31],3.482e-07,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,1.23 [1.14-1.33],0.009,**,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-L,1.23 [1.16-1.31],2.931e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.23 [1.16-1.31],5.062e-06,***,Triglycerides in Very Large VLDL
Total-BCAA,1.22 [1.15-1.30],3.884e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-L,1.21 [1.14-1.29],3.332e-04,***,Total-Lipids in Very Large VLDL
XXL-VLDL-PL,1.21 [1.14-1.28],9.569e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Omega-6/Omega-3,1.20 [1.13-1.28],0.002,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-P,1.20 [1.13-1.28],1.989e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-TG,1.20 [1.13-1.28],7.795e-04,***,Triglycerides in Large VLDL
XL-VLDL-P,1.20 [1.13-1.28],6.452e-04,***,Concentration of Very Large VLDL Particles
XL-VLDL-PL,1.19 [1.12-1.27],0.005,**,Phospholipids in Very Large VLDL
ApoB/ApoA1,1.19 [1.12-1.27],0.008,**,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-TG,1.19 [1.12-1.27],0.016,*,Triglycerides in VLDL
L-LDL-PL%,1.19 [1.11-1.26],0.024,*,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-PL,1.19 [1.11-1.26],0.013,*,Phospholipids in Large VLDL
XXL-VLDL-C,1.18 [1.11-1.26],0.010,**,Cholesterol in Chylomicrons and Extremely Large VLDL
Val,1.18 [1.11-1.26],0.029,*,Valine
XXL-VLDL-FC,1.18 [1.11-1.26],0.009,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-L,1.18 [1.11-1.26],0.029,*,Total-Lipids in Large VLDL
L-LDL-TG%,1.18 [1.11-1.26],0.041,*,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-CE,1.18 [1.11-1.25],0.020,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-P,1.17 [1.11-1.25],0.047,*,Concentration of Large VLDL Particles
Ile,1.17 [1.11-1.25],0.027,*,Isoleucine
M-HDL-CE%,0.85 [0.80-0.90],0.035,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
PUFA%,0.84 [0.79-0.90],0.023,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.84 [0.79-0.89],0.003,**,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.84 [0.79-0.89],0.001,**,Cholesterol to Total-Lipids in IDL percentage
LDL-PL,0.84 [0.79-0.89],0.011,*,Phospholipids in LDL
