Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.19 [1.14-1.24],6.338e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.18 [1.13-1.23],4.368e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.17 [1.13-1.22],2.018e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.17 [1.12-1.22],6.081e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.16 [1.12-1.21],2.789e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.16 [1.11-1.20],3.145e-08,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,1.15 [1.10-1.20],2.727e-06,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.14 [1.10-1.19],7.188e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.14 [1.10-1.18],1.092e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG%,1.14 [1.09-1.18],4.006e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-TG%,1.13 [1.09-1.18],1.783e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-size,1.13 [1.09-1.18],6.852e-04,***,Average Diameter for VLDL Particles
XL-HDL-FC%,1.13 [1.09-1.18],4.658e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.13 [1.08-1.17],0.001,**,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.12 [1.08-1.17],0.004,**,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.12 [1.08-1.17],0.003,**,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.12 [1.08-1.17],0.002,**,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.12 [1.07-1.16],0.007,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.91 [0.88-0.94],0.025,*,Cholesterol to Total-Lipids in Medium LDL percentage
Total-FC,0.91 [0.87-0.94],0.034,*,Total-Free Cholesterol
LDL-FC,0.90 [0.87-0.94],0.030,*,Free Cholesterol in LDL
LA,0.90 [0.87-0.94],0.023,*,Linoleic Acid
M-HDL-C%,0.90 [0.87-0.94],0.037,*,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-C%,0.90 [0.87-0.93],0.005,**,Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.90 [0.87-0.94],0.018,*,Average Diameter for LDL Particles
L-HDL-CE%,0.90 [0.87-0.93],0.005,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-P,0.90 [0.87-0.93],0.012,*,Concentration of IDL Particles
L-LDL-C%,0.90 [0.87-0.93],0.010,**,Cholesterol to Total-Lipids in Large LDL percentage
Total-C,0.90 [0.87-0.93],0.002,**,Total-Cholesterol
Total-CE,0.90 [0.86-0.93],0.001,**,Total-Esterified Cholesterol
L-LDL-FC,0.90 [0.86-0.93],0.003,**,Free Cholesterol in Large LDL
S-VLDL-CE%,0.89 [0.86-0.93],9.703e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.89 [0.86-0.93],0.002,**,Cholesterol in Very Small VLDL
M-VLDL-CE,0.89 [0.86-0.93],0.002,**,Cholesteryl Esters in Medium VLDL
L-HDL-FC%,0.89 [0.86-0.93],6.562e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.89 [0.86-0.93],0.002,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.89 [0.86-0.93],0.006,**,Free Cholesterol in HDL
IDL-CE%,0.89 [0.86-0.92],8.310e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-C%,0.89 [0.86-0.92],8.016e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-PL,0.89 [0.86-0.92],1.489e-04,***,Phospholipids in IDL
HDL-CE,0.89 [0.85-0.92],0.002,**,Cholesteryl Esters in HDL
