Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.74 [2.46-3.05],4.083e-71,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.73 [2.53-2.95],1.123e-141,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.68 [2.47-2.90],1.232e-123,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.63 [2.45-2.82],7.713e-159,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.37 [2.22-2.52],1.923e-152,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.15 [2.02-2.29],6.461e-125,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,2.04 [1.92-2.18],5.794e-97,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.99 [1.87-2.11],4.160e-105,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.91 [1.80-2.02],3.998e-102,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.82 [1.70-1.95],1.939e-61,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.79 [1.68-1.91],1.469e-64,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.74 [1.63-1.85],1.929e-58,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,1.66 [1.54-1.79],1.010e-35,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.66 [1.54-1.79],1.467e-35,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-TG%,1.63 [1.53-1.74],9.283e-46,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.58 [1.47-1.70],4.569e-29,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.55 [1.46-1.65],3.753e-36,***,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.53 [1.45-1.62],8.372e-44,***,Creatinine
L-HDL-TG%,1.31 [1.22-1.40],6.207e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.30 [1.21-1.39],1.756e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.29 [1.20-1.39],3.260e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Gln,1.28 [1.20-1.38],1.977e-07,***,Glutamine
Sc-ala,1.28 [1.20-1.37],8.474e-09,***,Spectrometer-corrected alanine
XL-HDL-TG%,1.28 [1.20-1.37],1.332e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Leu,1.27 [1.19-1.35],2.185e-08,***,Leucine
DHA%,1.26 [1.18-1.35],3.202e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
TG/PG,1.25 [1.17-1.34],1.790e-05,***,Triglycerides to Phosphoglycerides ratio
Omega-3%,1.25 [1.17-1.34],3.510e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ala,1.24 [1.16-1.32],3.674e-05,***,Alanine
Total-BCAA,1.22 [1.15-1.31],1.853e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Phe,1.22 [1.14-1.30],4.441e-04,***,Phenylalanine
XL-HDL-C%,1.21 [1.14-1.29],5.834e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Ile,1.19 [1.12-1.27],0.011,*,Isoleucine
S-LDL-FC%,0.85 [0.80-0.90],0.021,*,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-L,0.81 [0.75-0.87],0.006,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
3-Hydroxybutyrate,0.81 [0.75-0.87],0.018,*,3-Hydroxybutyrate
L-VLDL-FC%,0.81 [0.75-0.86],3.465e-05,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-C%,0.80 [0.74-0.86],0.001,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-PL%,0.79 [0.75-0.84],1.907e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-C%,0.78 [0.73-0.83],2.021e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
VLDL-TG,0.78 [0.73-0.84],5.646e-06,***,Triglycerides in VLDL
Omega-6/Omega-3,0.78 [0.73-0.84],2.301e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-TG,0.78 [0.73-0.84],1.767e-05,***,Triglycerides in Large VLDL
XXL-VLDL-FC,0.78 [0.72-0.84],1.787e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Omega-3,0.77 [0.72-0.83],4.030e-07,***,Omega-3 Fatty Acids
XS-VLDL-TG,0.77 [0.71-0.82],5.388e-07,***,Triglycerides in Very Small VLDL
M-LDL-FC%,0.76 [0.72-0.81],4.214e-13,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.76 [0.71-0.80],1.478e-13,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-TG,0.75 [0.70-0.81],1.053e-08,***,Triglycerides in Medium HDL
XL-VLDL-P,0.75 [0.70-0.81],8.341e-08,***,Concentration of Very Large VLDL Particles
Total-TG,0.75 [0.70-0.81],3.038e-09,***,Total-Triglycerides
XL-VLDL-L,0.75 [0.69-0.80],5.586e-09,***,Total-Lipids in Very Large VLDL
HDL-TG,0.75 [0.69-0.80],1.477e-09,***,Triglycerides in HDL
SFA%,0.74 [0.69-0.80],8.500e-12,***,Saturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.74 [0.69-0.80],4.906e-10,***,Docosahexaenoic Acid
Gly,0.72 [0.67-0.78],6.135e-11,***,Glycine
L-HDL-CE%,0.72 [0.68-0.76],2.478e-29,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-PL,0.72 [0.66-0.77],1.808e-12,***,Phospholipids in Large VLDL
L-LDL-CE%,0.71 [0.67-0.76],6.657e-22,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.71 [0.66-0.76],5.788e-16,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C,0.71 [0.66-0.77],3.652e-12,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,0.71 [0.66-0.77],1.044e-11,***,Triglycerides in Small LDL
L-VLDL-L,0.70 [0.65-0.76],4.604e-15,***,Total-Lipids in Large VLDL
L-VLDL-P,0.70 [0.65-0.76],6.949e-14,***,Concentration of Large VLDL Particles
LDL-size,0.69 [0.65-0.74],3.695e-25,***,Average Diameter for LDL Particles
XL-VLDL-PL,0.69 [0.64-0.74],1.554e-15,***,Phospholipids in Very Large VLDL
M-LDL-TG,0.68 [0.63-0.74],3.832e-15,***,Triglycerides in Medium LDL
M-VLDL-TG,0.68 [0.63-0.74],1.024e-17,***,Triglycerides in Medium VLDL
IDL-FC%,0.67 [0.63-0.71],1.744e-33,***,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-CE,0.66 [0.61-0.72],2.749e-18,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,0.66 [0.61-0.72],6.218e-20,***,Free Cholesterol in Large VLDL
L-HDL-C%,0.65 [0.62-0.69],8.199e-57,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-PL%,0.64 [0.61-0.67],6.427e-70,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC,0.64 [0.59-0.69],6.353e-23,***,Free Cholesterol in Very Large VLDL
LDL-TG,0.63 [0.59-0.69],5.163e-23,***,Triglycerides in LDL
S-HDL-CE,0.63 [0.58-0.67],3.701e-36,***,Cholesteryl Esters in Small HDL
IDL-TG,0.62 [0.57-0.67],5.994e-26,***,Triglycerides in IDL
M-VLDL-CE%,0.61 [0.59-0.63],8.816e-134,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-TG,0.61 [0.56-0.66],9.387e-28,***,Triglycerides in Large LDL
S-HDL-PL,0.61 [0.56-0.65],1.809e-40,***,Phospholipids in Small HDL
XS-VLDL-FC%,0.60 [0.57-0.63],5.103e-79,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-L,0.60 [0.56-0.64],2.456e-44,***,Total-Lipids in Small HDL
L-HDL-TG,0.60 [0.55-0.65],5.798e-30,***,Triglycerides in Large HDL
M-HDL-PL,0.59 [0.55-0.63],1.144e-41,***,Phospholipids in Medium HDL
M-LDL-CE%,0.59 [0.55-0.63],2.467e-55,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-CE,0.58 [0.54-0.63],7.966e-41,***,Cholesteryl Esters in Medium HDL
S-HDL-C,0.58 [0.54-0.62],1.029e-50,***,Cholesterol in Small HDL
M-HDL-L,0.58 [0.54-0.62],1.534e-47,***,Total-Lipids in Medium HDL
L-VLDL-C%,0.57 [0.53-0.61],4.187e-55,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,0.57 [0.53-0.60],1.823e-83,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
MUFA,0.56 [0.52-0.61],3.831e-47,***,Monounsaturated Fatty Acids
M-HDL-C,0.56 [0.52-0.61],4.553e-47,***,Cholesterol in Medium HDL
L-HDL-FC%,0.56 [0.54-0.59],3.198e-150,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C,0.56 [0.52-0.61],1.667e-40,***,Cholesterol in Large VLDL
S-HDL-P,0.56 [0.52-0.60],3.304e-54,***,Concentration of Small HDL Particles
LA%,0.55 [0.52-0.59],2.706e-74,***,Linoleic Acid to Total-Fatty Acids percentage
VLDL-L,0.55 [0.51-0.59],7.452e-54,***,Total-Lipids in VLDL
XL-HDL-TG,0.55 [0.51-0.60],1.048e-39,***,Triglycerides in Very Large HDL
L-LDL-FC%,0.55 [0.52-0.58],8.529e-102,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,0.54 [0.50-0.58],1.848e-57,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.54 [0.50-0.57],1.906e-69,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C,0.54 [0.49-0.58],3.234e-45,***,Cholesterol in Very Large VLDL
S-VLDL-P,0.53 [0.49-0.58],4.294e-46,***,Concentration of Small VLDL Particles
M-VLDL-C%,0.53 [0.51-0.56],7.414e-147,***,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.53 [0.49-0.57],7.650e-58,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-P,0.52 [0.49-0.57],3.799e-54,***,Concentration of Medium HDL Particles
HDL-size,0.52 [0.48-0.57],5.749e-42,***,Average Diameter for HDL Particles
M-LDL-C%,0.52 [0.50-0.55],6.120e-150,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.51 [0.48-0.54],2.933e-106,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-C%,0.50 [0.48-0.53],8.247e-144,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.50 [0.47-0.53],1.800e-122,***,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-PL,0.50 [0.46-0.54],1.322e-69,***,Phospholipids in HDL
XL-VLDL-C%,0.50 [0.46-0.54],2.553e-62,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-C%,0.50 [0.47-0.52],8.179e-154,***,Cholesterol to Total-Lipids in IDL percentage
