Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,3.44 [3.10-3.80],6.724e-121,***,Creatinine
XS-VLDL-PL%,2.42 [2.10-2.80],7.855e-28,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.16 [1.88-2.48],5.482e-22,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,2.07 [1.78-2.41],6.755e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,2.04 [1.78-2.34],2.188e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,2.02 [1.71-2.40],6.089e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.97 [1.72-2.25],3.830e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.86 [1.58-2.18],9.177e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.84 [1.58-2.14],1.249e-09,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.71 [1.49-1.97],1.302e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.62 [1.39-1.90],1.827e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.56 [1.33-1.83],0.007,**,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.52 [1.31-1.76],0.005,**,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-C%,0.72 [0.64-0.81],0.020,*,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.71 [0.62-0.81],0.044,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.70 [0.62-0.78],3.255e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.69 [0.60-0.79],0.015,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Albumin,0.69 [0.60-0.78],0.005,**,Albumin
M-VLDL-CE%,0.67 [0.61-0.74],4.271e-10,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
VLDL-C,0.66 [0.56-0.77],0.028,*,VLDL Cholesterol
XL-VLDL-CE%,0.64 [0.55-0.76],0.015,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.64 [0.54-0.76],0.043,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.64 [0.56-0.73],4.142e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-PL,0.63 [0.54-0.74],0.004,**,Phospholipids in Medium HDL
XS-VLDL-FC,0.63 [0.54-0.75],0.012,*,Free Cholesterol in Very Small VLDL
LA,0.63 [0.55-0.73],1.018e-04,***,Linoleic Acid
S-LDL-CE%,0.63 [0.55-0.72],1.318e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-P,0.63 [0.53-0.74],0.009,**,Concentration of Very Small VLDL Particles
M-VLDL-C%,0.62 [0.56-0.70],4.253e-10,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.62 [0.53-0.73],5.618e-04,***,Total-Lipids in Medium HDL
PUFA,0.62 [0.53-0.71],1.715e-05,***,Polyunsaturated Fatty Acids
