Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.67 [1.53-1.82],1.429e-26,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.61 [1.49-1.73],2.910e-30,***,Total-Lipids in HDL
PC,1.60 [1.49-1.73],7.308e-29,***,Phosphatidylcholines
HDL-PL,1.59 [1.48-1.71],2.917e-30,***,Phospholipids in HDL
HDL-FC,1.58 [1.47-1.69],2.528e-31,***,Free Cholesterol in HDL
Cholines,1.57 [1.45-1.69],1.569e-25,***,Total-Cholines
Phosphoglyc,1.56 [1.45-1.69],2.723e-25,***,Phosphoglycerides
ApoA1,1.56 [1.45-1.68],2.123e-27,***,Apolipoprotein A1
HDL-C,1.56 [1.45-1.68],2.072e-26,***,HDL Cholesterol
L-HDL-L,1.55 [1.44-1.67],1.797e-26,***,Total-Lipids in Large HDL
L-HDL-PL,1.54 [1.43-1.66],4.106e-27,***,Phospholipids in Large HDL
M-HDL-FC,1.54 [1.44-1.65],2.063e-28,***,Free Cholesterol in Medium HDL
HDL-CE,1.53 [1.42-1.65],3.603e-24,***,Cholesteryl Esters in HDL
M-HDL-L,1.53 [1.42-1.65],4.143e-25,***,Total-Lipids in Medium HDL
M-HDL-PL,1.51 [1.41-1.62],7.269e-25,***,Phospholipids in Medium HDL
Total-PL,1.51 [1.40-1.63],1.383e-20,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-C,1.50 [1.40-1.62],5.261e-23,***,Cholesterol in Medium HDL
M-HDL-P,1.50 [1.40-1.61],1.546e-25,***,Concentration of Medium HDL Particles
L-HDL-FC,1.50 [1.40-1.60],1.171e-24,***,Free Cholesterol in Large HDL
L-HDL-C,1.49 [1.39-1.61],2.705e-22,***,Cholesterol in Large HDL
L-HDL-P,1.49 [1.39-1.60],7.044e-25,***,Concentration of Large HDL Particles
HDL-size,1.49 [1.39-1.60],8.531e-22,***,Average Diameter for HDL Particles
M-HDL-CE,1.48 [1.38-1.60],2.411e-21,***,Cholesteryl Esters in Medium HDL
SM,1.48 [1.38-1.60],5.658e-20,***,Sphingomyelins
L-HDL-CE,1.48 [1.38-1.59],4.908e-21,***,Cholesteryl Esters in Large HDL
Total-P,1.47 [1.37-1.58],4.857e-21,***,Total-Concentration of Lipoprotein Particles
XL-HDL-PL%,1.47 [1.33-1.61],7.190e-10,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-P,1.46 [1.36-1.57],7.933e-21,***,Concentration of HDL Particles
XL-HDL-L,1.41 [1.31-1.51],1.379e-15,***,Total-Lipids in Very Large HDL
PUFA,1.40 [1.30-1.51],2.006e-13,***,Polyunsaturated Fatty Acids
XL-HDL-P,1.40 [1.31-1.50],2.071e-16,***,Concentration of Very Large HDL Particles
XL-HDL-PL,1.40 [1.31-1.51],9.968e-16,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.40 [1.30-1.50],4.608e-15,***,Cholesteryl Esters in Very Large HDL
L-HDL-FC%,1.38 [1.26-1.51],2.195e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Total-CE,1.38 [1.27-1.49],1.133e-10,***,Total-Esterified Cholesterol
XL-HDL-C,1.38 [1.28-1.48],4.442e-13,***,Cholesterol in Very Large HDL
L-HDL-TG,1.38 [1.29-1.47],2.051e-15,***,Triglycerides in Large HDL
Total-C,1.37 [1.27-1.48],4.335e-10,***,Total-Cholesterol
DHA,1.37 [1.27-1.47],6.775e-13,***,Docosahexaenoic Acid
S-HDL-FC,1.37 [1.27-1.47],3.380e-12,***,Free Cholesterol in Small HDL
XS-VLDL-CE,1.36 [1.27-1.47],6.057e-12,***,Cholesteryl Esters in Very Small VLDL
Omega-6,1.36 [1.26-1.46],2.753e-10,***,Omega-6 Fatty Acids
XS-VLDL-C,1.35 [1.26-1.45],3.506e-11,***,Cholesterol in Very Small VLDL
S-HDL-PL%,1.35 [1.25-1.45],5.032e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
Omega-3,1.35 [1.26-1.45],8.811e-11,***,Omega-3 Fatty Acids
IDL-PL,1.35 [1.25-1.45],2.215e-10,***,Phospholipids in IDL
IDL-L,1.35 [1.25-1.45],2.636e-09,***,Total-Lipids in IDL
Gly,1.35 [1.26-1.44],8.412e-12,***,Glycine
Total-L,1.34 [1.24-1.44],1.501e-08,***,Total-Lipids in Lipoprotein Particles
S-HDL-PL,1.34 [1.24-1.44],1.030e-09,***,Phospholipids in Small HDL
XS-VLDL-L,1.33 [1.24-1.43],9.176e-10,***,Total-Lipids in Very Small VLDL
IDL-CE,1.33 [1.23-1.43],3.237e-08,***,Cholesteryl Esters in IDL
LDL-size,1.33 [1.22-1.44],1.007e-06,***,Average Diameter for LDL Particles
Total-FC,1.33 [1.23-1.43],5.020e-08,***,Total-Free Cholesterol
IDL-C,1.32 [1.23-1.43],9.858e-08,***,Cholesterol in IDL
XS-VLDL-FC,1.31 [1.22-1.40],2.830e-08,***,Free Cholesterol in Very Small VLDL
XS-VLDL-PL,1.30 [1.21-1.40],4.693e-08,***,Phospholipids in Very Small VLDL
S-HDL-L,1.29 [1.20-1.39],2.117e-06,***,Total-Lipids in Small HDL
Total-FA,1.29 [1.20-1.39],3.781e-06,***,Total-Fatty Acids
LA,1.29 [1.20-1.39],8.933e-06,***,Linoleic Acid
S-HDL-FC%,1.29 [1.19-1.38],6.195e-06,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC,1.28 [1.19-1.38],1.486e-05,***,Free Cholesterol in IDL
XS-VLDL-P,1.28 [1.19-1.37],1.929e-06,***,Concentration of Very Small VLDL Particles
XL-HDL-FC,1.27 [1.18-1.37],7.271e-05,***,Free Cholesterol in Very Large HDL
SFA,1.25 [1.16-1.35],3.421e-04,***,Saturated Fatty Acids
Unsaturation,1.25 [1.16-1.35],0.004,**,Degree of Unsaturation
Omega-3%,1.25 [1.16-1.35],0.004,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
GlycA,1.25 [1.15-1.35],0.003,**,Glycoprotein Acetyls
M-HDL-TG,1.24 [1.16-1.33],3.778e-04,***,Triglycerides in Medium HDL
Remnant-C,1.23 [1.14-1.33],0.011,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-L,1.23 [1.14-1.32],0.016,*,Total-Lipids in Large LDL
L-LDL-C,1.23 [1.14-1.32],0.015,*,Cholesterol in Large LDL
S-HDL-C,1.23 [1.14-1.32],0.011,*,Cholesterol in Small HDL
IDL-TG,1.23 [1.14-1.31],0.002,**,Triglycerides in IDL
L-LDL-CE,1.22 [1.14-1.32],0.022,*,Cholesteryl Esters in Large LDL
XL-HDL-TG,1.22 [1.14-1.31],0.002,**,Triglycerides in Very Large HDL
L-LDL-FC,1.22 [1.13-1.31],0.032,*,Free Cholesterol in Large LDL
HDL-TG,1.22 [1.13-1.31],0.012,*,Triglycerides in HDL
S-HDL-P,1.21 [1.13-1.31],0.046,*,Concentration of Small HDL Particles
VLDL-size,0.81 [0.75-0.88],0.019,*,Average Diameter for VLDL Particles
L-LDL-PL%,0.81 [0.75-0.87],0.008,**,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.80 [0.74-0.87],0.009,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
TG/PG,0.79 [0.73-0.86],0.002,**,Triglycerides to Phosphoglycerides ratio
Leu,0.78 [0.72-0.84],3.589e-04,***,Leucine
XL-HDL-C%,0.71 [0.65-0.77],5.206e-12,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.60 [0.55-0.65],1.039e-27,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.52 [0.47-0.56],3.605e-47,***,Creatinine
