Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.60 [1.51-1.70],6.117e-50,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.55 [1.47-1.64],1.885e-46,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.55 [1.46-1.64],2.210e-45,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.51 [1.42-1.61],1.724e-35,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.50 [1.42-1.59],2.816e-41,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.44 [1.36-1.53],2.524e-26,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.43 [1.35-1.52],1.100e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.41 [1.33-1.51],1.698e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.39 [1.30-1.48],9.749e-19,***,Triglycerides to Total-Lipids in Small VLDL percentage
Creatinine,1.38 [1.31-1.46],2.967e-27,***,Creatinine
S-LDL-TG%,1.36 [1.29-1.45],3.190e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.36 [1.28-1.45],1.157e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.36 [1.28-1.45],4.117e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.30 [1.22-1.39],1.013e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.26 [1.17-1.35],4.418e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.23 [1.16-1.31],5.226e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.22 [1.15-1.30],1.417e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-TG%,1.22 [1.15-1.30],1.286e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.22 [1.13-1.31],0.019,*,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,1.21 [1.13-1.28],3.837e-04,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.19 [1.12-1.27],0.004,**,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-FC%,0.86 [0.81-0.90],0.001,**,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-CE%,0.85 [0.80-0.90],0.026,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
SFA,0.85 [0.80-0.90],0.027,*,Saturated Fatty Acids
L-VLDL-CE%,0.85 [0.80-0.90],0.012,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-CE%,0.85 [0.80-0.90],0.003,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-L,0.84 [0.79-0.90],0.006,**,Total-Lipids in Very Small VLDL
IDL-FC%,0.84 [0.80-0.89],6.791e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
Omega-6%,0.84 [0.79-0.89],0.001,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,0.84 [0.79-0.89],0.012,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-3%,0.84 [0.79-0.89],0.003,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-P,0.83 [0.78-0.89],0.001,**,Concentration of Very Small VLDL Particles
S-VLDL-PL,0.83 [0.78-0.88],0.001,**,Phospholipids in Small VLDL
S-VLDL-C,0.83 [0.78-0.88],3.848e-04,***,Cholesterol in Small VLDL
XS-VLDL-FC,0.83 [0.78-0.88],2.555e-04,***,Free Cholesterol in Very Small VLDL
S-VLDL-CE%,0.83 [0.78-0.88],8.701e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-FC%,0.83 [0.78-0.88],5.458e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-CE%,0.83 [0.78-0.87],4.227e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-L,0.82 [0.78-0.88],1.504e-04,***,Total-Lipids in Medium VLDL
M-HDL-CE%,0.82 [0.78-0.87],1.479e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-FA,0.82 [0.78-0.88],6.796e-05,***,Total-Fatty Acids
XL-HDL-FC,0.82 [0.77-0.88],0.004,**,Free Cholesterol in Very Large HDL
DHA%,0.82 [0.77-0.87],7.940e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.82 [0.78-0.87],1.651e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.82 [0.77-0.86],6.638e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-C%,0.82 [0.77-0.86],1.661e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
VLDL-C,0.82 [0.77-0.87],6.850e-06,***,VLDL Cholesterol
S-LDL-FC%,0.81 [0.77-0.85],3.627e-10,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-L,0.81 [0.75-0.87],4.983e-04,***,Total-Lipids in Very Large HDL
S-LDL-CE%,0.81 [0.76-0.86],2.371e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-P,0.81 [0.76-0.86],3.385e-06,***,Concentration of Medium VLDL Particles
S-HDL-C%,0.80 [0.76-0.85],7.156e-08,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL,0.80 [0.75-0.85],1.028e-07,***,Phospholipids in Medium VLDL
XL-VLDL-C%,0.80 [0.75-0.85],1.014e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA%,0.79 [0.75-0.84],1.693e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-CE,0.79 [0.75-0.84],1.705e-08,***,Cholesteryl Esters in VLDL
XL-VLDL-CE%,0.79 [0.74-0.85],1.931e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-PL,0.79 [0.74-0.84],4.082e-08,***,Phospholipids in Medium HDL
M-LDL-FC%,0.79 [0.75-0.84],4.158e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,0.79 [0.74-0.84],9.821e-08,***,Omega-3 Fatty Acids
S-HDL-PL,0.79 [0.74-0.84],7.467e-09,***,Phospholipids in Small HDL
M-VLDL-CE%,0.79 [0.75-0.83],4.556e-17,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-PL,0.79 [0.73-0.84],1.007e-06,***,Phospholipids in Large HDL
S-VLDL-FC,0.78 [0.74-0.83],3.439e-09,***,Free Cholesterol in Small VLDL
XL-HDL-P,0.77 [0.72-0.83],8.214e-07,***,Concentration of Very Large HDL Particles
M-HDL-C%,0.77 [0.73-0.82],1.251e-12,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.77 [0.73-0.82],1.014e-13,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-FC,0.77 [0.73-0.82],1.203e-10,***,Free Cholesterol in Medium VLDL
S-HDL-L,0.77 [0.73-0.82],1.918e-11,***,Total-Lipids in Small HDL
L-HDL-L,0.77 [0.72-0.83],3.589e-08,***,Total-Lipids in Large HDL
S-LDL-P,0.77 [0.72-0.82],6.083e-11,***,Concentration of Small LDL Particles
M-HDL-L,0.77 [0.72-0.82],3.197e-11,***,Total-Lipids in Medium HDL
XL-HDL-C,0.77 [0.72-0.83],1.480e-07,***,Cholesterol in Very Large HDL
M-VLDL-C%,0.77 [0.73-0.81],2.561e-18,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.76 [0.72-0.81],4.395e-16,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.76 [0.72-0.81],1.748e-13,***,Cholesterol in Very Small VLDL
HDL-PL,0.76 [0.71-0.81],4.063e-12,***,Phospholipids in HDL
L-HDL-FC,0.76 [0.71-0.82],1.120e-08,***,Free Cholesterol in Large HDL
XL-HDL-CE,0.76 [0.71-0.82],1.735e-08,***,Cholesteryl Esters in Very Large HDL
S-LDL-PL,0.76 [0.71-0.81],1.200e-13,***,Phospholipids in Small LDL
M-VLDL-PL%,0.76 [0.72-0.80],3.001e-19,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-P,0.76 [0.71-0.80],2.626e-13,***,Concentration of Large LDL Particles
M-VLDL-FC%,0.76 [0.72-0.80],5.440e-19,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C,0.75 [0.70-0.81],1.263e-09,***,Cholesterol in Large HDL
Albumin,0.75 [0.71-0.80],3.597e-18,***,Albumin
L-HDL-CE,0.75 [0.70-0.81],1.124e-09,***,Cholesteryl Esters in Large HDL
LA%,0.75 [0.71-0.80],2.879e-16,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-P,0.75 [0.70-0.81],3.032e-09,***,Concentration of Large HDL Particles
M-HDL-P,0.75 [0.70-0.80],7.046e-13,***,Concentration of Medium HDL Particles
LDL-P,0.75 [0.70-0.80],2.320e-14,***,Concentration of LDL Particles
M-HDL-CE,0.75 [0.70-0.79],3.307e-14,***,Cholesteryl Esters in Medium HDL
S-HDL-FC,0.75 [0.70-0.79],1.156e-15,***,Free Cholesterol in Small HDL
