Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.58 [1.40-1.77],2.422e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.49 [1.34-1.65],7.926e-09,***,Total-Lipids in HDL
L-HDL-L,1.48 [1.34-1.63],4.966e-09,***,Total-Lipids in Large HDL
HDL-C,1.47 [1.33-1.63],2.022e-08,***,HDL Cholesterol
HDL-FC,1.47 [1.33-1.62],1.128e-09,***,Free Cholesterol in HDL
HDL-PL,1.47 [1.32-1.62],2.746e-08,***,Phospholipids in HDL
L-HDL-PL,1.46 [1.32-1.61],8.764e-09,***,Phospholipids in Large HDL
PC,1.45 [1.31-1.61],2.973e-07,***,Phosphatidylcholines
HDL-CE,1.45 [1.31-1.61],1.203e-07,***,Cholesteryl Esters in HDL
L-HDL-C,1.45 [1.31-1.60],4.320e-08,***,Cholesterol in Large HDL
HDL-size,1.45 [1.31-1.60],1.164e-07,***,Average Diameter for HDL Particles
Cholines,1.44 [1.30-1.60],9.650e-07,***,Total-Cholines
L-HDL-CE,1.44 [1.30-1.58],1.099e-07,***,Cholesteryl Esters in Large HDL
Phosphoglyc,1.44 [1.29-1.59],1.723e-06,***,Phosphoglycerides
L-HDL-FC,1.43 [1.30-1.58],1.526e-08,***,Free Cholesterol in Large HDL
ApoA1,1.43 [1.29-1.58],5.860e-07,***,Apolipoprotein A1
L-HDL-P,1.43 [1.30-1.57],2.127e-08,***,Concentration of Large HDL Particles
M-HDL-FC,1.42 [1.29-1.56],4.016e-07,***,Free Cholesterol in Medium HDL
SM,1.41 [1.27-1.55],4.633e-06,***,Sphingomyelins
Total-PL,1.40 [1.26-1.56],2.990e-05,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-L,1.40 [1.27-1.55],1.247e-05,***,Total-Lipids in Medium HDL
M-HDL-C,1.40 [1.26-1.55],1.248e-05,***,Cholesterol in Medium HDL
L-HDL-FC%,1.39 [1.23-1.58],0.047,*,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-L,1.39 [1.26-1.53],2.517e-06,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.39 [1.26-1.53],1.795e-06,***,Cholesteryl Esters in Very Large HDL
M-HDL-CE,1.38 [1.25-1.53],4.531e-05,***,Cholesteryl Esters in Medium HDL
XL-HDL-PL,1.38 [1.26-1.52],3.460e-06,***,Phospholipids in Very Large HDL
M-HDL-P,1.38 [1.25-1.52],1.195e-05,***,Concentration of Medium HDL Particles
M-HDL-PL,1.38 [1.25-1.52],4.524e-05,***,Phospholipids in Medium HDL
XL-HDL-P,1.38 [1.26-1.51],1.610e-06,***,Concentration of Very Large HDL Particles
XL-HDL-C,1.38 [1.25-1.51],8.027e-06,***,Cholesterol in Very Large HDL
Total-P,1.37 [1.24-1.51],8.544e-05,***,Total-Concentration of Lipoprotein Particles
HDL-P,1.36 [1.23-1.49],1.725e-04,***,Concentration of HDL Particles
PUFA,1.33 [1.20-1.47],0.012,*,Polyunsaturated Fatty Acids
Total-CE,1.32 [1.19-1.47],0.026,*,Total-Esterified Cholesterol
Total-C,1.31 [1.19-1.46],0.047,*,Total-Cholesterol
XS-VLDL-CE,1.31 [1.19-1.44],0.012,*,Cholesteryl Esters in Very Small VLDL
XL-HDL-FC,1.30 [1.18-1.43],0.013,*,Free Cholesterol in Very Large HDL
XS-VLDL-C,1.30 [1.18-1.43],0.019,*,Cholesterol in Very Small VLDL
IDL-PL,1.30 [1.18-1.43],0.030,*,Phospholipids in IDL
Val,0.76 [0.68-0.85],0.489,,Valine
Total-BCAA,0.74 [0.66-0.83],0.057,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.70 [0.62-0.79],5.410e-04,***,Leucine
XL-HDL-FC%,0.65 [0.57-0.73],5.122e-08,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.56 [0.50-0.63],3.733e-17,***,Creatinine
