Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.84 [1.70-2.00],3.650e-44,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-C%,1.73 [1.59-1.88],7.927e-31,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C,1.63 [1.54-1.72],2.796e-61,***,Cholesterol in Large HDL
L-HDL-CE,1.63 [1.54-1.72],2.301e-61,***,Cholesteryl Esters in Large HDL
L-HDL-L,1.63 [1.54-1.72],5.806e-60,***,Total-Lipids in Large HDL
L-HDL-CE%,1.62 [1.49-1.76],4.137e-24,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,1.61 [1.50-1.73],8.451e-35,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.60 [1.49-1.72],1.618e-34,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-size,1.60 [1.51-1.69],4.017e-61,***,Average Diameter for HDL Particles
L-HDL-PL,1.59 [1.51-1.68],3.432e-57,***,Phospholipids in Large HDL
XS-VLDL-CE%,1.59 [1.47-1.71],2.308e-28,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,1.58 [1.47-1.70],2.642e-28,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-FC,1.56 [1.48-1.64],1.157e-54,***,Free Cholesterol in Large HDL
M-VLDL-CE%,1.55 [1.43-1.68],1.857e-22,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-P,1.55 [1.47-1.63],5.876e-53,***,Concentration of Large HDL Particles
M-HDL-FC%,1.55 [1.45-1.65],2.483e-34,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,1.54 [1.46-1.64],1.421e-42,***,Cholesteryl Esters in HDL
L-HDL-FC%,1.54 [1.43-1.66],4.885e-25,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-C,1.53 [1.45-1.62],2.089e-41,***,HDL Cholesterol
XS-VLDL-C%,1.52 [1.41-1.63],1.518e-23,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6%,1.51 [1.41-1.62],3.022e-26,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE,1.51 [1.43-1.60],4.612e-46,***,Cholesteryl Esters in Very Large HDL
