Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.74 [1.53-1.99],1.164e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-CE,1.60 [1.46-1.75],3.140e-18,***,Cholesteryl Esters in Large HDL
L-HDL-C,1.59 [1.45-1.75],5.590e-18,***,Cholesterol in Large HDL
L-HDL-C%,1.59 [1.39-1.82],2.849e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-L,1.58 [1.44-1.73],1.141e-16,***,Total-Lipids in Large HDL
HDL-size,1.57 [1.44-1.72],9.529e-19,***,Average Diameter for HDL Particles
L-HDL-PL,1.54 [1.41-1.69],1.310e-15,***,Phospholipids in Large HDL
L-HDL-FC,1.53 [1.40-1.67],4.562e-16,***,Free Cholesterol in Large HDL
M-HDL-C%,1.53 [1.37-1.72],5.238e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-P,1.52 [1.40-1.66],1.068e-15,***,Concentration of Large HDL Particles
XL-HDL-CE,1.52 [1.39-1.66],2.954e-15,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,1.51 [1.38-1.65],1.181e-14,***,Cholesterol in Very Large HDL
XL-HDL-PL,1.51 [1.39-1.65],9.840e-16,***,Phospholipids in Very Large HDL
XL-HDL-L,1.51 [1.38-1.65],8.995e-15,***,Total-Lipids in Very Large HDL
L-HDL-CE%,1.50 [1.32-1.72],2.866e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-FC%,1.46 [1.31-1.62],5.456e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,1.46 [1.32-1.61],4.694e-09,***,Cholesteryl Esters in HDL
L-HDL-FC%,1.45 [1.29-1.63],1.663e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-C,1.45 [1.32-1.60],9.642e-09,***,HDL Cholesterol
XL-HDL-P,1.44 [1.32-1.58],2.475e-11,***,Concentration of Very Large HDL Particles
XL-HDL-FC,1.44 [1.32-1.57],2.074e-10,***,Free Cholesterol in Very Large HDL
M-LDL-FC%,1.43 [1.28-1.60],3.513e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.43 [1.28-1.60],7.202e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-6%,1.43 [1.28-1.60],8.806e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,1.43 [1.29-1.58],3.221e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-FC%,1.40 [1.24-1.57],0.006,**,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-FC,1.39 [1.26-1.52],1.438e-06,***,Free Cholesterol in HDL
S-LDL-PL%,1.38 [1.26-1.51],6.151e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
HDL-L,1.36 [1.24-1.50],3.988e-05,***,Total-Lipids in HDL
PUFA%,1.36 [1.21-1.51],0.014,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE,1.33 [1.21-1.46],6.507e-04,***,Cholesteryl Esters in Medium HDL
HDL-PL,1.33 [1.21-1.46],4.851e-04,***,Phospholipids in HDL
M-HDL-C,1.33 [1.21-1.46],8.434e-04,***,Cholesterol in Medium HDL
Gly,1.32 [1.21-1.43],2.105e-05,***,Glycine
XL-VLDL-CE%,1.31 [1.19-1.44],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,1.30 [1.18-1.42],0.005,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.30 [1.19-1.42],0.001,**,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-FC,1.29 [1.18-1.42],0.011,*,Free Cholesterol in Medium HDL
XXL-VLDL-FC%,1.28 [1.18-1.39],0.001,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.82 [0.76-0.88],0.013,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
LDL-C,0.76 [0.69-0.84],0.020,*,LDL Cholesterol
Sc-ala,0.76 [0.69-0.84],0.006,**,Spectrometer-corrected alanine
Total-FA,0.76 [0.69-0.84],0.004,**,Total-Fatty Acids
L-VLDL-PL%,0.76 [0.71-0.82],2.598e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
Remnant-C,0.76 [0.69-0.84],0.032,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.76 [0.69-0.84],0.011,*,Total-Cholesterol Minus HDL-C
LDL-L,0.75 [0.68-0.83],0.003,**,Total-Lipids in LDL
M-VLDL-C,0.75 [0.67-0.84],0.034,*,Cholesterol in Medium VLDL
LDL-PL,0.75 [0.68-0.83],0.005,**,Phospholipids in LDL
LDL-CE,0.75 [0.68-0.82],0.001,**,Cholesteryl Esters in LDL
XL-HDL-C%,0.74 [0.67-0.81],2.698e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL,0.74 [0.66-0.82],0.002,**,Phospholipids in Small LDL
L-LDL-P,0.74 [0.66-0.82],0.008,**,Concentration of Large LDL Particles
M-LDL-CE%,0.73 [0.67-0.80],1.324e-06,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-TG,0.73 [0.66-0.82],0.008,**,Triglycerides in Large LDL
XS-VLDL-TG,0.72 [0.65-0.81],0.002,**,Triglycerides in Very Small VLDL
ApoB,0.72 [0.65-0.80],1.098e-04,***,Apolipoprotein B
S-LDL-CE%,0.72 [0.66-0.78],4.647e-08,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
MUFA,0.71 [0.64-0.79],3.615e-06,***,Monounsaturated Fatty Acids
LDL-P,0.70 [0.63-0.79],6.132e-05,***,Concentration of LDL Particles
M-HDL-PL%,0.70 [0.63-0.79],1.101e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-C,0.70 [0.63-0.78],7.345e-07,***,Cholesterol in Medium LDL
LDL-TG,0.70 [0.63-0.78],1.112e-04,***,Triglycerides in LDL
S-LDL-C,0.70 [0.63-0.78],2.669e-06,***,Cholesterol in Small LDL
S-LDL-L,0.70 [0.63-0.77],1.582e-06,***,Total-Lipids in Small LDL
M-LDL-L,0.70 [0.63-0.77],1.717e-07,***,Total-Lipids in Medium LDL
M-LDL-PL,0.69 [0.63-0.77],4.460e-07,***,Phospholipids in Medium LDL
M-HDL-TG%,0.69 [0.63-0.76],3.694e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
MUFA%,0.69 [0.62-0.76],9.669e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-CE,0.69 [0.62-0.77],1.065e-06,***,Cholesteryl Esters in VLDL
S-VLDL-FC,0.69 [0.62-0.77],3.417e-06,***,Free Cholesterol in Small VLDL
M-VLDL-FC,0.68 [0.61-0.76],1.056e-06,***,Free Cholesterol in Medium VLDL
M-LDL-CE,0.68 [0.61-0.75],1.995e-08,***,Cholesteryl Esters in Medium LDL
Val,0.68 [0.61-0.75],2.148e-08,***,Valine
M-LDL-P,0.68 [0.61-0.75],3.491e-07,***,Concentration of Medium LDL Particles
S-LDL-P,0.68 [0.61-0.75],3.385e-07,***,Concentration of Small LDL Particles
S-LDL-CE,0.67 [0.61-0.75],2.818e-08,***,Cholesteryl Esters in Small LDL
Ile,0.67 [0.60-0.75],1.910e-07,***,Isoleucine
VLDL-C,0.67 [0.60-0.74],3.286e-09,***,VLDL Cholesterol
S-VLDL-C,0.67 [0.60-0.74],3.462e-08,***,Cholesterol in Small VLDL
M-LDL-TG,0.66 [0.59-0.75],1.867e-06,***,Triglycerides in Medium LDL
S-HDL-TG%,0.66 [0.60-0.73],8.669e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-PL,0.66 [0.59-0.74],9.707e-09,***,Phospholipids in Medium VLDL
ApoB/ApoA1,0.66 [0.60-0.73],2.001e-10,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-TG%,0.66 [0.60-0.73],2.136e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-PL,0.66 [0.59-0.73],4.868e-09,***,Phospholipids in Small VLDL
Total-BCAA,0.66 [0.59-0.73],2.954e-10,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-VLDL-CE,0.65 [0.58-0.73],4.418e-09,***,Cholesteryl Esters in Small VLDL
M-VLDL-L,0.65 [0.59-0.72],3.157e-11,***,Total-Lipids in Medium VLDL
VLDL-P,0.64 [0.58-0.72],3.446e-09,***,Concentration of VLDL Particles
M-VLDL-P,0.64 [0.58-0.72],1.051e-09,***,Concentration of Medium VLDL Particles
Leu,0.64 [0.58-0.71],4.568e-11,***,Leucine
S-VLDL-L,0.64 [0.57-0.71],1.350e-11,***,Total-Lipids in Small VLDL
S-VLDL-TG,0.64 [0.57-0.71],2.514e-10,***,Triglycerides in Small VLDL
XL-HDL-FC%,0.63 [0.57-0.70],4.133e-12,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-L,0.63 [0.57-0.70],8.713e-14,***,Total-Lipids in VLDL
Total-TG,0.63 [0.57-0.70],8.442e-12,***,Total-Triglycerides
VLDL-FC,0.63 [0.57-0.70],1.309e-11,***,Free Cholesterol in VLDL
VLDL-PL,0.63 [0.57-0.70],3.058e-12,***,Phospholipids in VLDL
S-LDL-TG,0.63 [0.56-0.71],1.554e-08,***,Triglycerides in Small LDL
VLDL-size,0.63 [0.57-0.69],8.397e-17,***,Average Diameter for VLDL Particles
XXL-VLDL-TG,0.63 [0.55-0.71],1.976e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-TG,0.63 [0.56-0.70],2.085e-10,***,Triglycerides in Small HDL
XXL-VLDL-L,0.62 [0.55-0.70],4.762e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,0.62 [0.55-0.69],3.986e-13,***,Triglycerides in VLDL
S-VLDL-P,0.62 [0.55-0.69],9.355e-12,***,Concentration of Small VLDL Particles
M-VLDL-TG,0.62 [0.55-0.69],1.054e-12,***,Triglycerides in Medium VLDL
L-VLDL-CE,0.61 [0.55-0.68],4.684e-13,***,Cholesteryl Esters in Large VLDL
XXL-VLDL-FC,0.61 [0.54-0.69],4.432e-10,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,0.61 [0.54-0.69],3.921e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-TG,0.61 [0.54-0.68],7.218e-12,***,Triglycerides in Large VLDL
XXL-VLDL-PL,0.60 [0.53-0.68],5.861e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-L,0.60 [0.54-0.67],2.721e-14,***,Total-Lipids in Large VLDL
XXL-VLDL-C,0.60 [0.53-0.68],1.627e-11,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-CE,0.60 [0.54-0.67],3.243e-14,***,Cholesteryl Esters in Very Large VLDL
XL-HDL-TG%,0.60 [0.54-0.66],9.177e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-C,0.60 [0.53-0.67],7.582e-15,***,Cholesterol in Large VLDL
XXL-VLDL-CE,0.60 [0.53-0.67],4.465e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,0.59 [0.53-0.67],1.129e-11,***,Triglycerides in Very Large VLDL
TG/PG,0.59 [0.53-0.66],5.237e-16,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-L,0.59 [0.53-0.66],1.271e-13,***,Total-Lipids in Very Large VLDL
XL-VLDL-C,0.59 [0.53-0.66],1.340e-14,***,Cholesterol in Very Large VLDL
L-VLDL-PL,0.59 [0.52-0.66],1.850e-14,***,Phospholipids in Large VLDL
XL-VLDL-FC,0.58 [0.52-0.66],9.677e-14,***,Free Cholesterol in Very Large VLDL
L-VLDL-P,0.58 [0.52-0.66],1.382e-13,***,Concentration of Large VLDL Particles
XL-VLDL-PL,0.58 [0.52-0.66],1.671e-13,***,Phospholipids in Very Large VLDL
XL-VLDL-P,0.58 [0.51-0.65],3.555e-13,***,Concentration of Very Large VLDL Particles
L-VLDL-FC,0.58 [0.51-0.65],1.784e-15,***,Free Cholesterol in Large VLDL
Creatinine,0.44 [0.40-0.50],2.416e-40,***,Creatinine
