Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.69 [1.59-1.80],4.851e-56,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.67 [1.55-1.81],4.832e-33,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.59 [1.51-1.68],1.304e-61,***,Total-Lipids in Large HDL
L-HDL-FC%,1.57 [1.47-1.69],1.055e-30,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C,1.56 [1.48-1.64],2.872e-59,***,Cholesterol in Large HDL
L-HDL-PL,1.56 [1.48-1.64],7.365e-59,***,Phospholipids in Large HDL
HDL-C,1.56 [1.48-1.64],1.735e-53,***,HDL Cholesterol
L-HDL-CE,1.55 [1.47-1.63],9.142e-58,***,Cholesteryl Esters in Large HDL
HDL-size,1.54 [1.47-1.63],3.266e-54,***,Average Diameter for HDL Particles
HDL-CE,1.54 [1.46-1.63],4.038e-51,***,Cholesteryl Esters in HDL
HDL-L,1.54 [1.46-1.63],6.716e-50,***,Total-Lipids in HDL
HDL-FC,1.53 [1.46-1.62],8.696e-56,***,Free Cholesterol in HDL
L-HDL-FC,1.53 [1.45-1.60],8.503e-59,***,Free Cholesterol in Large HDL
L-HDL-P,1.52 [1.44-1.59],9.241e-58,***,Concentration of Large HDL Particles
HDL-PL,1.51 [1.43-1.59],4.357e-46,***,Phospholipids in HDL
L-HDL-C%,1.50 [1.40-1.61],5.230e-23,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE,1.48 [1.41-1.55],3.113e-50,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.47 [1.40-1.55],2.831e-48,***,Total-Lipids in Very Large HDL
ApoA1,1.47 [1.39-1.55],2.564e-40,***,Apolipoprotein A1
M-HDL-FC,1.47 [1.39-1.54],2.629e-43,***,Free Cholesterol in Medium HDL
XL-HDL-PL,1.46 [1.39-1.54],3.754e-47,***,Phospholipids in Very Large HDL
XL-HDL-C,1.46 [1.39-1.54],1.148e-46,***,Cholesterol in Very Large HDL
M-HDL-C,1.46 [1.38-1.53],2.861e-38,***,Cholesterol in Medium HDL
Gly,1.45 [1.38-1.53],1.652e-45,***,Glycine
PC,1.44 [1.37-1.53],1.198e-33,***,Phosphatidylcholines
Cholines,1.44 [1.36-1.52],3.479e-33,***,Total-Cholines
M-HDL-CE,1.44 [1.37-1.52],2.596e-36,***,Cholesteryl Esters in Medium HDL
XL-HDL-P,1.44 [1.37-1.51],1.174e-45,***,Concentration of Very Large HDL Particles
SM,1.44 [1.36-1.52],1.761e-35,***,Sphingomyelins
M-HDL-L,1.43 [1.36-1.51],2.625e-34,***,Total-Lipids in Medium HDL
M-HDL-P,1.42 [1.35-1.50],1.074e-36,***,Concentration of Medium HDL Particles
M-VLDL-CE%,1.42 [1.33-1.52],3.016e-19,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,1.41 [1.33-1.51],1.792e-21,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Phosphoglyc,1.41 [1.33-1.49],5.010e-29,***,Phosphoglycerides
L-HDL-CE%,1.41 [1.31-1.51],4.304e-16,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-C%,1.40 [1.31-1.49],6.784e-20,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-PL,1.40 [1.33-1.48],8.927e-31,***,Phospholipids in Medium HDL
Total-P,1.39 [1.32-1.46],1.633e-29,***,Total-Concentration of Lipoprotein Particles
Total-PL,1.38 [1.31-1.46],1.539e-25,***,Total-Phospholipids in Lipoprotein Particles
HDL-P,1.38 [1.31-1.45],3.299e-29,***,Concentration of HDL Particles
XS-VLDL-C%,1.38 [1.30-1.47],8.883e-19,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Unsaturation,1.38 [1.30-1.46],3.423e-23,***,Degree of Unsaturation
XL-HDL-FC,1.36 [1.30-1.43],1.264e-28,***,Free Cholesterol in Very Large HDL
M-VLDL-FC%,1.36 [1.28-1.44],5.096e-18,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,1.35 [1.28-1.43],2.590e-20,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-CE,1.34 [1.28-1.41],5.792e-24,***,Cholesteryl Esters in Very Small VLDL
Total-CE,1.34 [1.27-1.42],6.424e-20,***,Total-Esterified Cholesterol
