Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.67 [1.57-1.79],5.412e-48,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,1.66 [1.58-1.76],3.900e-69,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.60 [1.52-1.67],8.284e-77,***,Total-Lipids in HDL
L-HDL-L,1.59 [1.52-1.67],6.381e-80,***,Total-Lipids in Large HDL
HDL-PL,1.58 [1.51-1.66],3.797e-77,***,Phospholipids in HDL
HDL-FC,1.58 [1.51-1.65],1.930e-82,***,Free Cholesterol in HDL
L-HDL-PL,1.58 [1.51-1.65],8.178e-81,***,Phospholipids in Large HDL
HDL-C,1.56 [1.49-1.64],3.002e-69,***,HDL Cholesterol
L-HDL-FC%,1.55 [1.46-1.65],1.377e-40,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-size,1.54 [1.47-1.62],1.300e-70,***,Average Diameter for HDL Particles
PC,1.54 [1.47-1.62],1.173e-62,***,Phosphatidylcholines
L-HDL-C,1.54 [1.47-1.61],1.866e-69,***,Cholesterol in Large HDL
L-HDL-FC,1.54 [1.47-1.61],5.972e-76,***,Free Cholesterol in Large HDL
HDL-CE,1.53 [1.46-1.61],1.409e-63,***,Cholesteryl Esters in HDL
ApoA1,1.53 [1.46-1.61],5.005e-66,***,Apolipoprotein A1
M-HDL-FC,1.53 [1.46-1.60],1.400e-70,***,Free Cholesterol in Medium HDL
L-HDL-P,1.52 [1.46-1.59],5.999e-74,***,Concentration of Large HDL Particles
L-HDL-CE,1.52 [1.45-1.59],1.106e-65,***,Cholesteryl Esters in Large HDL
Cholines,1.52 [1.45-1.59],4.363e-57,***,Total-Cholines
Phosphoglyc,1.50 [1.43-1.58],1.383e-55,***,Phosphoglycerides
M-HDL-L,1.50 [1.44-1.58],6.144e-61,***,Total-Lipids in Medium HDL
M-HDL-PL,1.49 [1.42-1.56],1.152e-60,***,Phospholipids in Medium HDL
M-HDL-C,1.49 [1.42-1.56],2.173e-57,***,Cholesterol in Medium HDL
M-HDL-P,1.49 [1.42-1.55],6.592e-63,***,Concentration of Medium HDL Particles
XL-HDL-L,1.47 [1.40-1.54],2.781e-58,***,Total-Lipids in Very Large HDL
M-HDL-CE,1.47 [1.40-1.54],1.370e-53,***,Cholesteryl Esters in Medium HDL
XL-HDL-PL,1.47 [1.40-1.53],2.304e-59,***,Phospholipids in Very Large HDL
Total-PL,1.45 [1.38-1.52],1.285e-44,***,Total-Phospholipids in Lipoprotein Particles
XL-HDL-CE,1.45 [1.39-1.52],7.993e-54,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,1.45 [1.39-1.51],8.684e-57,***,Concentration of Very Large HDL Particles
SM,1.45 [1.38-1.52],1.666e-45,***,Sphingomyelins
XL-HDL-C,1.43 [1.37-1.50],2.567e-50,***,Cholesterol in Very Large HDL
Total-P,1.42 [1.36-1.49],8.784e-46,***,Total-Concentration of Lipoprotein Particles
HDL-P,1.42 [1.36-1.49],1.036e-46,***,Concentration of HDL Particles
S-HDL-PL%,1.40 [1.33-1.46],1.743e-38,***,Phospholipids to Total-Lipids in Small HDL percentage
Gly,1.38 [1.32-1.44],2.337e-42,***,Glycine
L-HDL-TG,1.37 [1.32-1.43],1.812e-42,***,Triglycerides in Large HDL
XS-VLDL-CE,1.36 [1.29-1.42],3.548e-32,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-FC,1.35 [1.29-1.41],1.318e-31,***,Free Cholesterol in Very Large HDL
XS-VLDL-C,1.34 [1.28-1.41],1.163e-29,***,Cholesterol in Very Small VLDL
IDL-PL,1.32 [1.26-1.38],3.741e-25,***,Phospholipids in IDL
Total-CE,1.32 [1.25-1.39],3.267e-22,***,Total-Esterified Cholesterol
IDL-L,1.31 [1.25-1.38],1.738e-22,***,Total-Lipids in IDL
PUFA,1.31 [1.25-1.38],5.110e-23,***,Polyunsaturated Fatty Acids
Total-C,1.31 [1.24-1.37],1.207e-20,***,Total-Cholesterol
XS-VLDL-L,1.30 [1.24-1.36],9.990e-24,***,Total-Lipids in Very Small VLDL
IDL-CE,1.30 [1.24-1.36],1.214e-20,***,Cholesteryl Esters in IDL
IDL-C,1.30 [1.23-1.36],7.773e-20,***,Cholesterol in IDL
S-HDL-FC,1.29 [1.24-1.36],1.477e-22,***,Free Cholesterol in Small HDL
DHA,1.29 [1.23-1.35],4.084e-22,***,Docosahexaenoic Acid
Omega-6,1.29 [1.23-1.35],1.006e-19,***,Omega-6 Fatty Acids
XS-VLDL-FC,1.29 [1.23-1.35],8.033e-22,***,Free Cholesterol in Very Small VLDL
XS-VLDL-PL,1.28 [1.22-1.34],2.225e-20,***,Phospholipids in Very Small VLDL
S-HDL-FC%,1.27 [1.21-1.33],3.831e-18,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL,1.27 [1.21-1.33],2.748e-18,***,Phospholipids in Small HDL
Total-L,1.27 [1.21-1.33],3.029e-16,***,Total-Lipids in Lipoprotein Particles
Total-FC,1.27 [1.21-1.33],2.487e-16,***,Total-Free Cholesterol
L-HDL-C%,1.27 [1.20-1.34],6.142e-11,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC,1.26 [1.20-1.33],2.044e-16,***,Free Cholesterol in IDL
XS-VLDL-P,1.26 [1.20-1.32],2.005e-17,***,Concentration of Very Small VLDL Particles
LDL-size,1.25 [1.19-1.32],1.323e-12,***,Average Diameter for LDL Particles
Omega-3,1.24 [1.19-1.30],3.621e-14,***,Omega-3 Fatty Acids
XS-VLDL-CE%,1.24 [1.18-1.31],3.293e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA,1.23 [1.17-1.29],6.642e-12,***,Linoleic Acid
XS-VLDL-C%,1.22 [1.15-1.28],5.974e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-FA,1.22 [1.16-1.27],1.247e-10,***,Total-Fatty Acids
M-VLDL-PL%,1.22 [1.15-1.28],2.757e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-L,1.21 [1.16-1.27],1.717e-10,***,Total-Lipids in Small HDL
M-HDL-TG,1.21 [1.16-1.27],1.156e-11,***,Triglycerides in Medium HDL
Unsaturation,1.21 [1.15-1.27],6.699e-09,***,Degree of Unsaturation
L-VLDL-CE%,1.21 [1.15-1.27],6.589e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-FC%,1.21 [1.15-1.27],1.034e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.21 [1.15-1.28],5.172e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-TG,1.21 [1.16-1.26],9.914e-12,***,Triglycerides in Very Large HDL
M-VLDL-CE%,1.21 [1.14-1.28],4.586e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
SFA,1.20 [1.14-1.26],6.410e-09,***,Saturated Fatty Acids
GlycA,1.20 [1.14-1.26],1.570e-07,***,Glycoprotein Acetyls
HDL-TG,1.19 [1.13-1.24],4.279e-08,***,Triglycerides in HDL
IDL-TG,1.19 [1.13-1.24],2.189e-08,***,Triglycerides in IDL
Remnant-C,1.18 [1.13-1.24],2.969e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-HDL-CE%,1.17 [1.11-1.24],0.001,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-FC,1.17 [1.12-1.23],1.093e-05,***,Free Cholesterol in Large LDL
DHA%,1.17 [1.12-1.23],3.866e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-P,1.17 [1.12-1.23],6.578e-06,***,Concentration of IDL Particles
L-LDL-C,1.16 [1.11-1.22],2.202e-04,***,Cholesterol in Large LDL
L-LDL-L,1.16 [1.11-1.22],2.900e-04,***,Total-Lipids in Large LDL
Omega-3%,1.16 [1.10-1.22],0.001,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,1.16 [1.10-1.22],0.005,**,Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-FC%,1.16 [1.10-1.21],1.410e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE,1.15 [1.10-1.21],9.865e-04,***,Cholesteryl Esters in Large LDL
S-HDL-C,1.15 [1.10-1.21],0.002,**,Cholesterol in Small HDL
Non-HDL-C,1.15 [1.09-1.20],0.008,**,Total-Cholesterol Minus HDL-C
M-VLDL-CE,1.14 [1.09-1.20],0.013,*,Cholesteryl Esters in Medium VLDL
L-LDL-PL,1.14 [1.09-1.19],0.020,*,Phospholipids in Large LDL
XL-VLDL-FC%,1.14 [1.09-1.20],0.027,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-P,1.14 [1.09-1.19],0.017,*,Concentration of Small HDL Particles
XS-VLDL-PL%,0.88 [0.83-0.92],0.024,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,0.87 [0.83-0.92],0.014,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-PL%,0.87 [0.83-0.92],0.019,*,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,0.87 [0.83-0.91],0.005,**,Spectrometer-corrected alanine
S-HDL-C%,0.86 [0.82-0.90],1.124e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-TG%,0.86 [0.82-0.91],8.075e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-PL%,0.86 [0.82-0.90],4.570e-05,***,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,0.84 [0.80-0.88],4.689e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,0.84 [0.80-0.88],3.380e-07,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-TG%,0.83 [0.79-0.87],1.326e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,0.83 [0.78-0.87],1.760e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-CE%,0.82 [0.78-0.86],3.711e-13,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-HDL-TG%,0.81 [0.77-0.85],1.917e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
Ile,0.81 [0.77-0.85],9.796e-10,***,Isoleucine
XL-HDL-TG%,0.80 [0.76-0.84],1.763e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Val,0.79 [0.75-0.84],3.229e-13,***,Valine
VLDL-size,0.77 [0.74-0.81],8.171e-20,***,Average Diameter for VLDL Particles
Total-BCAA,0.77 [0.73-0.81],4.042e-18,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
TG/PG,0.76 [0.72-0.80],3.745e-20,***,Triglycerides to Phosphoglycerides ratio
Leu,0.73 [0.69-0.77],9.760e-26,***,Leucine
XL-HDL-C%,0.66 [0.63-0.70],8.790e-49,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.57 [0.54-0.61],6.435e-84,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.52 [0.50-0.55],1.570e-113,***,Creatinine
