Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.66 [1.49-1.85],9.753e-15,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.59 [1.46-1.72],6.884e-23,***,Total-Lipids in Large HDL
L-HDL-C,1.58 [1.45-1.71],3.587e-22,***,Cholesterol in Large HDL
L-HDL-CE,1.57 [1.45-1.71],4.479e-22,***,Cholesteryl Esters in Large HDL
L-HDL-PL,1.56 [1.44-1.69],2.278e-22,***,Phospholipids in Large HDL
HDL-CE,1.54 [1.42-1.68],3.732e-18,***,Cholesteryl Esters in HDL
HDL-C,1.54 [1.41-1.67],9.713e-18,***,HDL Cholesterol
HDL-size,1.54 [1.42-1.66],2.807e-21,***,Average Diameter for HDL Particles
M-HDL-FC%,1.52 [1.39-1.67],4.260e-13,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,1.52 [1.40-1.65],9.061e-20,***,Free Cholesterol in Large HDL
L-HDL-P,1.52 [1.40-1.64],1.133e-19,***,Concentration of Large HDL Particles
HDL-L,1.47 [1.35-1.60],3.195e-14,***,Total-Lipids in HDL
M-HDL-C%,1.46 [1.33-1.61],1.668e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C%,1.46 [1.31-1.63],1.110e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-FC,1.46 [1.34-1.58],6.152e-14,***,Free Cholesterol in HDL
M-HDL-CE,1.46 [1.34-1.58],5.247e-14,***,Cholesteryl Esters in Medium HDL
M-HDL-C,1.46 [1.34-1.58],8.148e-14,***,Cholesterol in Medium HDL
XL-HDL-CE,1.45 [1.34-1.58],8.305e-14,***,Cholesteryl Esters in Very Large HDL
HDL-PL,1.44 [1.33-1.57],3.159e-13,***,Phospholipids in HDL
XL-HDL-PL,1.44 [1.33-1.56],4.569e-14,***,Phospholipids in Very Large HDL
XL-HDL-L,1.43 [1.32-1.55],7.704e-13,***,Total-Lipids in Very Large HDL
XL-HDL-C,1.43 [1.31-1.55],6.837e-12,***,Cholesterol in Very Large HDL
M-HDL-FC,1.41 [1.30-1.53],8.496e-12,***,Free Cholesterol in Medium HDL
ApoA1,1.40 [1.29-1.52],7.289e-10,***,Apolipoprotein A1
L-HDL-CE%,1.40 [1.26-1.55],1.026e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-P,1.39 [1.29-1.51],8.154e-11,***,Concentration of Medium HDL Particles
M-HDL-L,1.39 [1.28-1.50],7.540e-10,***,Total-Lipids in Medium HDL
L-HDL-FC%,1.38 [1.25-1.52],5.178e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,1.37 [1.24-1.52],1.942e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-P,1.37 [1.26-1.49],1.091e-08,***,Concentration of Very Large HDL Particles
M-LDL-FC%,1.36 [1.24-1.49],2.013e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.35 [1.23-1.48],3.523e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-PL,1.35 [1.24-1.46],4.106e-08,***,Phospholipids in Medium HDL
Omega-6%,1.34 [1.22-1.48],1.100e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LDL-size,1.34 [1.23-1.46],1.429e-05,***,Average Diameter for LDL Particles
PUFA/MUFA,1.33 [1.22-1.45],5.278e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-PL%,1.33 [1.23-1.43],2.670e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-C%,1.33 [1.20-1.46],0.005,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,1.32 [1.19-1.46],0.043,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Gly,1.30 [1.21-1.40],1.241e-06,***,Glycine
PUFA%,1.30 [1.19-1.43],0.006,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC%,1.30 [1.18-1.43],0.038,*,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-FC,1.29 [1.19-1.41],6.525e-04,***,Free Cholesterol in Very Large HDL
HDL-P,1.29 [1.19-1.40],3.972e-04,***,Concentration of HDL Particles
XL-VLDL-CE%,1.27 [1.17-1.38],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,1.27 [1.18-1.37],6.777e-05,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,1.26 [1.16-1.37],0.004,**,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-C%,1.25 [1.15-1.35],0.026,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,0.80 [0.75-0.85],8.777e-06,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-TG%,0.79 [0.72-0.86],0.019,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.79 [0.73-0.85],5.443e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
VLDL-CE,0.78 [0.72-0.86],0.020,*,Cholesteryl Esters in VLDL
M-VLDL-FC,0.78 [0.71-0.86],0.022,*,Free Cholesterol in Medium VLDL
M-LDL-PL,0.78 [0.72-0.85],0.004,**,Phospholipids in Medium LDL
M-LDL-C,0.78 [0.71-0.85],0.002,**,Cholesterol in Medium LDL
M-LDL-CE%,0.78 [0.72-0.84],4.875e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-L,0.77 [0.71-0.84],7.377e-04,***,Total-Lipids in Medium LDL
S-LDL-C,0.77 [0.71-0.84],0.002,**,Cholesterol in Small LDL
S-LDL-L,0.77 [0.70-0.84],5.112e-04,***,Total-Lipids in Small LDL
M-VLDL-PL,0.76 [0.70-0.83],5.707e-04,***,Phospholipids in Medium VLDL
S-VLDL-PL,0.76 [0.70-0.83],6.697e-04,***,Phospholipids in Small VLDL
S-VLDL-C,0.76 [0.69-0.83],6.925e-04,***,Cholesterol in Small VLDL
M-LDL-CE,0.76 [0.70-0.83],6.910e-05,***,Cholesteryl Esters in Medium LDL
LDL-TG,0.76 [0.69-0.83],6.824e-04,***,Triglycerides in LDL
VLDL-C,0.76 [0.69-0.83],9.582e-05,***,VLDL Cholesterol
M-VLDL-L,0.75 [0.69-0.82],1.794e-05,***,Total-Lipids in Medium VLDL
S-LDL-CE,0.75 [0.69-0.82],2.813e-05,***,Cholesteryl Esters in Small LDL
MUFA%,0.75 [0.68-0.81],6.558e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-P,0.75 [0.68-0.82],6.044e-05,***,Concentration of Medium VLDL Particles
S-VLDL-CE,0.74 [0.68-0.81],4.331e-05,***,Cholesteryl Esters in Small VLDL
VLDL-P,0.74 [0.68-0.81],4.235e-05,***,Concentration of VLDL Particles
XL-HDL-C%,0.74 [0.68-0.81],4.492e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-P,0.74 [0.67-0.81],1.878e-05,***,Concentration of Medium LDL Particles
S-VLDL-L,0.74 [0.68-0.81],2.993e-06,***,Total-Lipids in Small VLDL
S-LDL-P,0.74 [0.67-0.81],1.528e-05,***,Concentration of Small LDL Particles
S-VLDL-TG,0.74 [0.67-0.81],7.030e-06,***,Triglycerides in Small VLDL
M-HDL-PL%,0.73 [0.66-0.80],8.608e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
Ile,0.73 [0.66-0.80],2.984e-06,***,Isoleucine
M-HDL-TG%,0.73 [0.67-0.79],2.275e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-TG,0.72 [0.66-0.79],2.979e-07,***,Triglycerides in Medium VLDL
S-HDL-TG,0.72 [0.66-0.79],1.507e-06,***,Triglycerides in Small HDL
M-LDL-TG,0.72 [0.66-0.79],3.993e-06,***,Triglycerides in Medium LDL
VLDL-FC,0.72 [0.66-0.79],1.100e-07,***,Free Cholesterol in VLDL
VLDL-L,0.72 [0.66-0.78],2.653e-09,***,Total-Lipids in VLDL
S-VLDL-P,0.72 [0.65-0.79],3.876e-07,***,Concentration of Small VLDL Particles
Total-TG,0.72 [0.66-0.78],1.858e-08,***,Total-Triglycerides
VLDL-PL,0.72 [0.66-0.78],2.505e-08,***,Phospholipids in VLDL
L-VLDL-CE,0.71 [0.65-0.78],2.008e-08,***,Cholesteryl Esters in Large VLDL
VLDL-TG,0.70 [0.64-0.77],7.001e-10,***,Triglycerides in VLDL
L-VLDL-TG,0.70 [0.64-0.77],1.371e-08,***,Triglycerides in Large VLDL
S-LDL-TG,0.70 [0.63-0.77],8.889e-08,***,Triglycerides in Small LDL
Val,0.70 [0.64-0.76],3.648e-10,***,Valine
L-VLDL-L,0.69 [0.63-0.76],1.587e-10,***,Total-Lipids in Large VLDL
S-HDL-TG%,0.69 [0.63-0.75],4.210e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-CE,0.68 [0.62-0.75],1.118e-10,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-C,0.68 [0.62-0.75],5.747e-11,***,Cholesterol in Large VLDL
VLDL-size,0.68 [0.63-0.74],1.129e-14,***,Average Diameter for VLDL Particles
L-HDL-TG%,0.68 [0.63-0.74],6.319e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
ApoB/ApoA1,0.68 [0.62-0.74],9.337e-13,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,0.68 [0.62-0.74],6.126e-12,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG,0.67 [0.61-0.74],1.825e-10,***,Triglycerides in Very Large VLDL
L-VLDL-P,0.67 [0.61-0.74],4.727e-11,***,Concentration of Large VLDL Particles
L-VLDL-PL,0.67 [0.61-0.74],8.818e-12,***,Phospholipids in Large VLDL
XL-VLDL-C,0.67 [0.61-0.73],4.941e-12,***,Cholesterol in Very Large VLDL
XL-VLDL-L,0.67 [0.61-0.73],7.304e-12,***,Total-Lipids in Very Large VLDL
XXL-VLDL-CE,0.66 [0.60-0.73],2.074e-11,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,0.66 [0.60-0.73],9.487e-11,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,0.66 [0.60-0.73],2.266e-11,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,0.66 [0.60-0.73],2.099e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,0.66 [0.60-0.73],1.039e-12,***,Free Cholesterol in Large VLDL
XXL-VLDL-TG,0.66 [0.60-0.73],1.167e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-HDL-TG%,0.66 [0.60-0.72],1.449e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-FC,0.66 [0.60-0.72],1.958e-12,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-P,0.66 [0.59-0.73],1.616e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-P,0.65 [0.59-0.72],4.639e-12,***,Concentration of Very Large VLDL Particles
XL-VLDL-PL,0.65 [0.59-0.72],1.330e-12,***,Phospholipids in Very Large VLDL
Leu,0.65 [0.60-0.72],3.748e-14,***,Leucine
XXL-VLDL-PL,0.65 [0.59-0.72],3.355e-11,***,Phospholipids in Chylomicrons and Extremely Large VLDL
TG/PG,0.63 [0.57-0.69],4.037e-18,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,0.60 [0.55-0.66],1.310e-22,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.47 [0.42-0.51],1.397e-47,***,Creatinine
