Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.94 [1.72-2.17],1.378e-23,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.62 [1.50-1.75],4.077e-29,***,Total-Lipids in Large HDL
L-HDL-C,1.61 [1.49-1.73],2.695e-28,***,Cholesterol in Large HDL
L-HDL-CE,1.60 [1.48-1.73],6.702e-28,***,Cholesteryl Esters in Large HDL
L-HDL-PL,1.59 [1.48-1.72],1.705e-28,***,Phospholipids in Large HDL
HDL-size,1.59 [1.47-1.71],8.041e-29,***,Average Diameter for HDL Particles
L-HDL-FC,1.56 [1.45-1.68],2.970e-27,***,Free Cholesterol in Large HDL
L-HDL-P,1.55 [1.44-1.67],9.511e-27,***,Concentration of Large HDL Particles
HDL-C,1.53 [1.41-1.66],9.641e-20,***,HDL Cholesterol
HDL-CE,1.53 [1.41-1.66],1.797e-19,***,Cholesteryl Esters in HDL
M-HDL-FC%,1.53 [1.40-1.67],6.428e-15,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC%,1.51 [1.37-1.68],4.508e-10,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,1.51 [1.40-1.62],1.967e-23,***,Phospholipids in Very Large HDL
XL-HDL-L,1.50 [1.40-1.62],5.909e-22,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.50 [1.39-1.62],2.905e-21,***,Cholesteryl Esters in Very Large HDL
HDL-L,1.49 [1.38-1.61],1.517e-17,***,Total-Lipids in HDL
HDL-FC,1.48 [1.37-1.60],1.388e-18,***,Free Cholesterol in HDL
XL-HDL-C,1.48 [1.38-1.60],8.678e-20,***,Cholesterol in Very Large HDL
HDL-PL,1.47 [1.36-1.58],7.753e-17,***,Phospholipids in HDL
L-HDL-C%,1.45 [1.30-1.61],3.936e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-P,1.44 [1.34-1.55],1.208e-17,***,Concentration of Very Large HDL Particles
Gly,1.43 [1.34-1.54],3.168e-19,***,Glycine
M-HDL-C,1.43 [1.33-1.55],4.389e-14,***,Cholesterol in Medium HDL
M-HDL-CE,1.43 [1.32-1.55],7.511e-14,***,Cholesteryl Esters in Medium HDL
M-HDL-FC,1.42 [1.31-1.53],5.326e-14,***,Free Cholesterol in Medium HDL
ApoA1,1.41 [1.30-1.52],4.081e-12,***,Apolipoprotein A1
S-HDL-PL%,1.41 [1.30-1.51],7.093e-14,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-P,1.39 [1.29-1.50],9.487e-13,***,Concentration of Medium HDL Particles
M-HDL-L,1.39 [1.29-1.50],1.990e-11,***,Total-Lipids in Medium HDL
XS-VLDL-CE%,1.39 [1.26-1.53],1.901e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC,1.38 [1.28-1.49],7.612e-12,***,Free Cholesterol in Very Large HDL
M-HDL-PL,1.36 [1.26-1.47],4.263e-10,***,Phospholipids in Medium HDL
L-HDL-CE%,1.35 [1.22-1.50],0.004,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,1.33 [1.22-1.46],1.488e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,1.33 [1.21-1.47],0.002,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,1.33 [1.20-1.47],0.013,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,1.30 [1.18-1.43],0.022,*,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.29 [1.18-1.41],0.007,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-P,1.28 [1.18-1.38],3.229e-04,***,Concentration of HDL Particles
PUFA/MUFA,1.26 [1.16-1.38],0.014,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-CE%,1.23 [1.14-1.33],0.038,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,1.23 [1.14-1.33],0.039,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-PL%,0.83 [0.78-0.89],0.003,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-FC%,0.82 [0.76-0.88],0.010,*,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-CE%,0.81 [0.75-0.88],0.018,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Sc-ala,0.81 [0.75-0.87],0.028,*,Spectrometer-corrected alanine
XS-VLDL-TG%,0.80 [0.73-0.87],0.030,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,0.79 [0.75-0.84],2.632e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-PL,0.79 [0.72-0.86],0.019,*,Phospholipids in Small LDL
M-VLDL-FC,0.79 [0.72-0.86],0.031,*,Free Cholesterol in Medium VLDL
VLDL-C,0.78 [0.72-0.85],0.002,**,VLDL Cholesterol
M-LDL-C,0.78 [0.72-0.85],8.313e-04,***,Cholesterol in Medium LDL
MUFA%,0.78 [0.72-0.85],9.437e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG%,0.78 [0.72-0.84],9.094e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,0.78 [0.71-0.85],0.008,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-C,0.77 [0.71-0.84],9.409e-04,***,Cholesterol in Small LDL
Ile,0.77 [0.71-0.85],0.002,**,Isoleucine
M-LDL-L,0.77 [0.71-0.84],2.221e-04,***,Total-Lipids in Medium LDL
M-VLDL-PL,0.77 [0.71-0.84],0.001,**,Phospholipids in Medium VLDL
S-LDL-L,0.77 [0.71-0.84],3.761e-04,***,Total-Lipids in Small LDL
VLDL-P,0.77 [0.70-0.84],0.002,**,Concentration of VLDL Particles
M-LDL-PL,0.77 [0.71-0.84],2.247e-04,***,Phospholipids in Medium LDL
S-VLDL-C,0.77 [0.70-0.84],8.118e-04,***,Cholesterol in Small VLDL
S-VLDL-PL,0.77 [0.70-0.84],4.712e-04,***,Phospholipids in Small VLDL
S-LDL-P,0.77 [0.70-0.84],6.622e-04,***,Concentration of Small LDL Particles
M-LDL-CE,0.76 [0.70-0.83],6.803e-05,***,Cholesteryl Esters in Medium LDL
M-LDL-TG,0.76 [0.69-0.84],0.002,**,Triglycerides in Medium LDL
M-LDL-P,0.76 [0.70-0.83],2.828e-04,***,Concentration of Medium LDL Particles
S-LDL-CE,0.76 [0.70-0.83],1.049e-04,***,Cholesteryl Esters in Small LDL
S-VLDL-CE,0.75 [0.69-0.82],1.095e-04,***,Cholesteryl Esters in Small VLDL
S-VLDL-TG,0.75 [0.69-0.82],5.450e-05,***,Triglycerides in Small VLDL
M-VLDL-P,0.75 [0.69-0.82],7.114e-05,***,Concentration of Medium VLDL Particles
M-VLDL-L,0.75 [0.69-0.82],4.177e-06,***,Total-Lipids in Medium VLDL
S-HDL-TG,0.75 [0.69-0.82],8.898e-05,***,Triglycerides in Small HDL
S-VLDL-L,0.75 [0.69-0.81],5.495e-06,***,Total-Lipids in Small VLDL
S-LDL-TG,0.75 [0.68-0.82],2.191e-04,***,Triglycerides in Small LDL
VLDL-FC,0.74 [0.68-0.81],5.583e-06,***,Free Cholesterol in VLDL
Total-TG,0.74 [0.68-0.81],1.904e-06,***,Total-Triglycerides
VLDL-PL,0.74 [0.68-0.81],1.493e-06,***,Phospholipids in VLDL
XXL-VLDL-TG,0.74 [0.67-0.81],1.144e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-L,0.74 [0.68-0.80],5.400e-08,***,Total-Lipids in VLDL
XXL-VLDL-L,0.73 [0.67-0.80],7.766e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,0.73 [0.67-0.80],1.472e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-TG%,0.73 [0.67-0.79],1.248e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-P,0.73 [0.66-0.80],2.668e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-VLDL-P,0.73 [0.66-0.80],8.150e-07,***,Concentration of Small VLDL Particles
Val,0.72 [0.66-0.79],2.535e-08,***,Valine
XXL-VLDL-PL,0.72 [0.66-0.80],6.631e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,0.72 [0.66-0.78],2.195e-08,***,Triglycerides in VLDL
Total-BCAA,0.72 [0.66-0.78],1.163e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-C,0.72 [0.65-0.79],7.836e-07,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-CE,0.72 [0.66-0.78],3.867e-08,***,Cholesteryl Esters in Large VLDL
L-HDL-TG%,0.72 [0.66-0.78],4.024e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG,0.72 [0.66-0.78],2.486e-08,***,Triglycerides in Medium VLDL
XXL-VLDL-CE,0.71 [0.65-0.78],1.880e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Leu,0.71 [0.65-0.77],2.955e-09,***,Leucine
L-VLDL-TG,0.70 [0.64-0.77],1.347e-08,***,Triglycerides in Large VLDL
XL-VLDL-CE,0.70 [0.64-0.76],8.316e-10,***,Cholesteryl Esters in Very Large VLDL
XL-VLDL-TG,0.70 [0.63-0.77],2.026e-08,***,Triglycerides in Very Large VLDL
L-VLDL-C,0.70 [0.64-0.76],2.020e-10,***,Cholesterol in Large VLDL
L-VLDL-L,0.70 [0.64-0.76],1.745e-10,***,Total-Lipids in Large VLDL
XL-VLDL-FC,0.69 [0.63-0.76],2.676e-09,***,Free Cholesterol in Very Large VLDL
XL-VLDL-C,0.69 [0.63-0.76],4.643e-10,***,Cholesterol in Very Large VLDL
XL-VLDL-L,0.69 [0.63-0.76],8.162e-10,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,0.69 [0.63-0.76],1.920e-09,***,Phospholipids in Very Large VLDL
ApoB/ApoA1,0.69 [0.63-0.75],7.924e-13,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-P,0.69 [0.63-0.75],7.219e-10,***,Concentration of Large VLDL Particles
L-VLDL-PL,0.68 [0.62-0.75],1.139e-10,***,Phospholipids in Large VLDL
XL-VLDL-P,0.68 [0.62-0.75],1.565e-09,***,Concentration of Very Large VLDL Particles
VLDL-size,0.68 [0.63-0.74],3.502e-16,***,Average Diameter for VLDL Particles
L-VLDL-FC,0.68 [0.62-0.74],9.717e-12,***,Free Cholesterol in Large VLDL
XL-HDL-C%,0.67 [0.61-0.72],1.625e-15,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,0.66 [0.60-0.72],2.848e-15,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,0.65 [0.59-0.71],2.846e-16,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,0.57 [0.52-0.63],2.065e-28,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.49 [0.45-0.54],1.489e-45,***,Creatinine
