Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.72 [1.54-1.93],2.521e-15,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.63 [1.48-1.80],5.634e-17,***,Total-Lipids in HDL
HDL-FC,1.62 [1.48-1.78],7.930e-19,***,Free Cholesterol in HDL
PC,1.61 [1.46-1.79],4.572e-15,***,Phosphatidylcholines
HDL-C,1.61 [1.46-1.78],7.197e-16,***,HDL Cholesterol
HDL-PL,1.61 [1.46-1.77],1.012e-16,***,Phospholipids in HDL
Cholines,1.59 [1.44-1.77],1.070e-13,***,Total-Cholines
HDL-CE,1.59 [1.44-1.75],1.196e-14,***,Cholesteryl Esters in HDL
ApoA1,1.58 [1.44-1.75],2.634e-15,***,Apolipoprotein A1
L-HDL-L,1.58 [1.43-1.74],3.725e-15,***,Total-Lipids in Large HDL
M-HDL-FC,1.58 [1.44-1.73],8.284e-17,***,Free Cholesterol in Medium HDL
Phosphoglyc,1.57 [1.42-1.74],4.060e-13,***,Phosphoglycerides
L-HDL-PL,1.57 [1.43-1.73],1.079e-15,***,Phospholipids in Large HDL
SM,1.56 [1.41-1.73],1.608e-12,***,Sphingomyelins
M-HDL-L,1.55 [1.41-1.70],1.112e-13,***,Total-Lipids in Medium HDL
M-HDL-C,1.54 [1.40-1.70],1.875e-13,***,Cholesterol in Medium HDL
L-HDL-C,1.54 [1.40-1.69],2.812e-13,***,Cholesterol in Large HDL
L-HDL-FC,1.53 [1.40-1.68],1.441e-14,***,Free Cholesterol in Large HDL
M-HDL-P,1.53 [1.40-1.68],1.661e-14,***,Concentration of Medium HDL Particles
L-HDL-P,1.53 [1.40-1.67],1.151e-14,***,Concentration of Large HDL Particles
M-HDL-CE,1.52 [1.38-1.68],1.570e-12,***,Cholesteryl Esters in Medium HDL
L-HDL-CE,1.52 [1.38-1.68],1.096e-12,***,Cholesteryl Esters in Large HDL
M-HDL-PL,1.52 [1.39-1.67],2.056e-13,***,Phospholipids in Medium HDL
Total-PL,1.51 [1.36-1.68],8.296e-10,***,Total-Phospholipids in Lipoprotein Particles
Total-P,1.51 [1.37-1.66],4.417e-12,***,Total-Concentration of Lipoprotein Particles
HDL-P,1.50 [1.37-1.65],3.915e-12,***,Concentration of HDL Particles
HDL-size,1.48 [1.35-1.63],9.902e-11,***,Average Diameter for HDL Particles
DHA,1.47 [1.34-1.61],1.331e-10,***,Docosahexaenoic Acid
XL-HDL-CE,1.44 [1.31-1.58],4.394e-09,***,Cholesteryl Esters in Very Large HDL
