Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.18 [2.12-2.24],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.07 [2.01-2.13],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.06 [2.00-2.13],0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,2.01 [1.96-2.06],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,2.00 [1.93-2.08],2.810e-281,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.87 [1.83-1.92],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.77 [1.72-1.81],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.71 [1.67-1.75],0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.69 [1.64-1.73],0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.56 [1.52-1.60],2.452e-256,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.46 [1.42-1.50],1.033e-172,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.44 [1.40-1.48],7.139e-135,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.43 [1.39-1.47],7.751e-121,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,1.41 [1.38-1.45],2.591e-145,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.36 [1.33-1.40],8.359e-120,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.35 [1.32-1.39],7.247e-109,***,Phospholipids to Total-Lipids in Small LDL percentage
MUFA%,1.34 [1.31-1.38],2.466e-93,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.32 [1.29-1.36],8.202e-93,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Creatinine,1.29 [1.26-1.33],1.908e-94,***,Creatinine
M-LDL-PL%,1.28 [1.25-1.32],8.645e-66,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.26 [1.23-1.30],5.895e-57,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.26 [1.22-1.29],1.200e-57,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.25 [1.21-1.28],7.896e-54,***,Triglycerides to Phosphoglycerides ratio
Omega-3%,1.21 [1.18-1.25],2.591e-41,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.21 [1.18-1.24],3.813e-43,***,Spectrometer-corrected alanine
Ala,1.15 [1.12-1.18],7.906e-21,***,Alanine
VLDL-size,1.14 [1.11-1.18],3.113e-17,***,Average Diameter for VLDL Particles
Leu,1.14 [1.11-1.17],2.249e-18,***,Leucine
M-HDL-TG%,1.13 [1.10-1.17],5.228e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
DHA%,1.13 [1.10-1.16],5.858e-15,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-C%,1.13 [1.10-1.16],6.000e-15,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Glu-lactate,1.12 [1.10-1.15],9.041e-15,***,Glucose-lactate
Total-BCAA,1.12 [1.09-1.15],5.393e-12,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.10 [1.07-1.13],5.503e-07,***,Valine
Glu,1.10 [1.07-1.13],1.285e-06,***,Glucose
Ile,1.10 [1.07-1.12],2.094e-07,***,Isoleucine
S-HDL-TG,1.09 [1.06-1.12],9.343e-06,***,Triglycerides in Small HDL
Phe,1.08 [1.06-1.11],2.662e-04,***,Phenylalanine
XL-VLDL-P,0.93 [0.90-0.95],0.011,*,Concentration of Very Large VLDL Particles
M-HDL-CE%,0.92 [0.90-0.95],5.392e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-VLDL-L,0.92 [0.89-0.94],1.440e-04,***,Total-Lipids in Very Large VLDL
3-Hydroxybutyrate,0.92 [0.89-0.94],1.195e-04,***,3-Hydroxybutyrate
SFA%,0.91 [0.89-0.93],6.250e-07,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.91 [0.88-0.93],7.891e-08,***,Degree of Unsaturation
L-LDL-PL%,0.90 [0.88-0.92],3.162e-10,***,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-C,0.89 [0.87-0.92],2.120e-10,***,Cholesterol in Chylomicrons and Extremely Large VLDL
LDL-TG,0.89 [0.87-0.92],3.509e-11,***,Triglycerides in LDL
Acetate,0.89 [0.87-0.92],9.088e-12,***,Acetate
L-VLDL-PL,0.89 [0.87-0.92],2.935e-11,***,Phospholipids in Large VLDL
L-VLDL-P,0.88 [0.86-0.91],6.085e-13,***,Concentration of Large VLDL Particles
DHA,0.88 [0.86-0.91],8.038e-15,***,Docosahexaenoic Acid
Citrate,0.88 [0.86-0.90],2.088e-15,***,Citrate
M-VLDL-TG,0.88 [0.85-0.90],5.276e-16,***,Triglycerides in Medium VLDL
L-VLDL-L,0.88 [0.85-0.90],5.086e-16,***,Total-Lipids in Large VLDL
L-LDL-TG,0.87 [0.85-0.89],3.688e-18,***,Triglycerides in Large LDL
XL-VLDL-PL,0.87 [0.84-0.89],3.602e-18,***,Phospholipids in Very Large VLDL
IDL-TG,0.86 [0.84-0.89],1.806e-20,***,Triglycerides in IDL
PUFA%,0.86 [0.84-0.88],3.377e-24,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE,0.86 [0.83-0.88],6.985e-22,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-HDL-C%,0.86 [0.83-0.88],1.642e-27,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.85 [0.83-0.87],1.407e-30,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-FC%,0.85 [0.83-0.87],1.680e-28,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-C%,0.85 [0.83-0.87],5.449e-24,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC,0.85 [0.82-0.87],9.829e-27,***,Free Cholesterol in Large VLDL
S-HDL-PL,0.85 [0.82-0.87],1.608e-30,***,Phospholipids in Small HDL
XL-HDL-CE%,0.84 [0.82-0.86],4.557e-37,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-L,0.84 [0.81-0.86],6.102e-36,***,Total-Lipids in Small HDL
S-HDL-CE,0.83 [0.81-0.85],4.810e-39,***,Cholesteryl Esters in Small HDL
XL-VLDL-FC,0.83 [0.80-0.85],7.492e-35,***,Free Cholesterol in Very Large VLDL
M-HDL-C%,0.82 [0.80-0.84],1.764e-46,***,Cholesterol to Total-Lipids in Medium HDL percentage
MUFA,0.82 [0.80-0.84],2.492e-42,***,Monounsaturated Fatty Acids
XL-HDL-PL%,0.81 [0.79-0.83],3.652e-71,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.81 [0.79-0.83],1.241e-69,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-PL,0.81 [0.78-0.83],5.446e-50,***,Phospholipids in Medium HDL
Gly,0.80 [0.78-0.83],3.793e-44,***,Glycine
Omega-6%,0.80 [0.78-0.82],2.040e-61,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-C,0.80 [0.78-0.82],8.066e-59,***,Cholesterol in Small HDL
L-HDL-TG,0.79 [0.77-0.82],1.874e-51,***,Triglycerides in Large HDL
XXL-VLDL-CE%,0.79 [0.77-0.81],3.201e-56,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA/MUFA,0.79 [0.77-0.81],7.868e-59,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-P,0.79 [0.77-0.81],1.149e-64,***,Concentration of Small HDL Particles
M-HDL-L,0.78 [0.76-0.81],1.576e-65,***,Total-Lipids in Medium HDL
M-HDL-CE,0.78 [0.76-0.80],8.660e-65,***,Cholesteryl Esters in Medium HDL
XL-HDL-TG,0.78 [0.75-0.80],1.286e-63,***,Triglycerides in Very Large HDL
LDL-size,0.78 [0.76-0.80],1.267e-83,***,Average Diameter for LDL Particles
Omega-6/Omega-3,0.77 [0.75-0.80],2.898e-68,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-C,0.76 [0.74-0.79],4.343e-77,***,Cholesterol in Medium HDL
L-VLDL-C,0.75 [0.73-0.78],6.381e-80,***,Cholesterol in Large VLDL
