Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.64 [1.43-1.87],5.173e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,1.55 [1.38-1.73],7.703e-09,***,Total-Lipids in Large HDL
HDL-L,1.54 [1.37-1.74],6.621e-08,***,Total-Lipids in HDL
L-HDL-PL,1.53 [1.37-1.71],9.694e-09,***,Phospholipids in Large HDL
HDL-C,1.53 [1.36-1.72],8.849e-08,***,HDL Cholesterol
HDL-size,1.52 [1.36-1.71],5.981e-08,***,Average Diameter for HDL Particles
HDL-PL,1.52 [1.36-1.71],2.312e-07,***,Phospholipids in HDL
HDL-CE,1.52 [1.35-1.70],3.122e-07,***,Cholesteryl Esters in HDL
HDL-FC,1.51 [1.36-1.69],1.645e-08,***,Free Cholesterol in HDL
L-HDL-C,1.51 [1.35-1.68],6.204e-08,***,Cholesterol in Large HDL
L-HDL-CE,1.50 [1.34-1.67],1.092e-07,***,Cholesteryl Esters in Large HDL
L-HDL-FC,1.48 [1.34-1.65],3.944e-08,***,Free Cholesterol in Large HDL
L-HDL-P,1.48 [1.34-1.65],2.205e-08,***,Concentration of Large HDL Particles
ApoA1,1.48 [1.32-1.66],3.166e-06,***,Apolipoprotein A1
M-HDL-FC,1.47 [1.32-1.64],1.403e-06,***,Free Cholesterol in Medium HDL
PC,1.46 [1.30-1.64],6.910e-05,***,Phosphatidylcholines
M-HDL-C,1.46 [1.30-1.64],2.031e-05,***,Cholesterol in Medium HDL
M-HDL-L,1.46 [1.30-1.64],4.214e-05,***,Total-Lipids in Medium HDL
M-HDL-CE,1.44 [1.29-1.62],5.848e-05,***,Cholesteryl Esters in Medium HDL
M-HDL-P,1.44 [1.29-1.60],1.977e-05,***,Concentration of Medium HDL Particles
Cholines,1.44 [1.28-1.61],3.380e-04,***,Total-Cholines
M-HDL-PL,1.42 [1.27-1.60],2.208e-04,***,Phospholipids in Medium HDL
Phosphoglyc,1.42 [1.27-1.60],8.574e-04,***,Phosphoglycerides
XL-HDL-PL,1.42 [1.28-1.58],1.064e-05,***,Phospholipids in Very Large HDL
XL-HDL-L,1.42 [1.28-1.58],1.559e-05,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.42 [1.28-1.57],1.059e-05,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,1.40 [1.26-1.55],7.493e-05,***,Cholesterol in Very Large HDL
XL-HDL-P,1.40 [1.26-1.55],2.004e-05,***,Concentration of Very Large HDL Particles
HDL-P,1.38 [1.24-1.55],0.002,**,Concentration of HDL Particles
SM,1.38 [1.23-1.54],0.003,**,Sphingomyelins
Total-P,1.38 [1.24-1.54],0.003,**,Total-Concentration of Lipoprotein Particles
Total-PL,1.37 [1.22-1.54],0.023,*,Total-Phospholipids in Lipoprotein Particles
Gly,1.37 [1.23-1.53],0.004,**,Glycine
VLDL-size,0.73 [0.65-0.83],0.200,,Average Diameter for VLDL Particles
M-HDL-PL%,0.73 [0.64-0.83],0.770,,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,0.71 [0.63-0.81],0.125,,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,0.59 [0.52-0.68],1.988e-08,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.55 [0.48-0.62],7.620e-14,***,Creatinine
