Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,2.09 [1.70-2.57],7.837e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.81 [1.58-2.08],4.656e-12,***,Total-Lipids in Large HDL
L-HDL-CE,1.81 [1.58-2.07],1.267e-12,***,Cholesteryl Esters in Large HDL
L-HDL-C,1.81 [1.58-2.07],1.917e-12,***,Cholesterol in Large HDL
HDL-size,1.77 [1.56-2.02],1.365e-12,***,Average Diameter for HDL Particles
L-HDL-PL,1.77 [1.55-2.02],1.063e-11,***,Phospholipids in Large HDL
L-HDL-FC,1.72 [1.51-1.96],3.978e-11,***,Free Cholesterol in Large HDL
L-HDL-P,1.72 [1.51-1.95],3.860e-11,***,Concentration of Large HDL Particles
HDL-CE,1.71 [1.48-1.97],8.147e-08,***,Cholesteryl Esters in HDL
HDL-C,1.69 [1.46-1.95],1.686e-07,***,HDL Cholesterol
M-HDL-FC%,1.68 [1.43-1.98],1.059e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,1.66 [1.46-1.89],6.185e-09,***,Cholesteryl Esters in Very Large HDL
M-HDL-C%,1.66 [1.40-1.97],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL,1.65 [1.46-1.88],1.633e-09,***,Phospholipids in Very Large HDL
XL-HDL-L,1.64 [1.44-1.87],1.723e-08,***,Total-Lipids in Very Large HDL
XL-HDL-C,1.63 [1.43-1.86],5.561e-08,***,Cholesterol in Very Large HDL
HDL-L,1.59 [1.38-1.83],3.676e-05,***,Total-Lipids in HDL
HDL-FC,1.58 [1.38-1.81],1.645e-05,***,Free Cholesterol in HDL
M-HDL-CE,1.55 [1.35-1.78],1.166e-04,***,Cholesteryl Esters in Medium HDL
XL-HDL-P,1.55 [1.36-1.76],9.406e-06,***,Concentration of Very Large HDL Particles
M-HDL-C,1.55 [1.35-1.78],1.704e-04,***,Cholesterol in Medium HDL
HDL-PL,1.54 [1.34-1.77],1.769e-04,***,Phospholipids in HDL
PUFA/MUFA,1.53 [1.31-1.79],0.013,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-FC,1.49 [1.30-1.70],0.002,**,Free Cholesterol in Very Large HDL
M-HDL-FC,1.49 [1.30-1.70],0.002,**,Free Cholesterol in Medium HDL
ApoA1,1.47 [1.27-1.69],0.022,*,Apolipoprotein A1
M-HDL-P,1.46 [1.28-1.67],0.005,**,Concentration of Medium HDL Particles
M-HDL-L,1.45 [1.26-1.66],0.035,*,Total-Lipids in Medium HDL
XXL-VLDL-FC%,1.44 [1.28-1.63],4.373e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,1.42 [1.25-1.62],0.011,*,Glycine
L-VLDL-PL%,0.71 [0.64-0.79],1.496e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
Sc-ala,0.66 [0.57-0.76],0.008,**,Spectrometer-corrected alanine
XL-HDL-C%,0.66 [0.57-0.76],0.006,**,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-C,0.65 [0.56-0.76],0.007,**,Cholesterol in Medium LDL
M-LDL-L,0.65 [0.56-0.76],0.003,**,Total-Lipids in Medium LDL
MUFA%,0.65 [0.56-0.76],0.005,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-P,0.65 [0.55-0.76],0.047,*,Concentration of LDL Particles
M-LDL-PL,0.64 [0.55-0.75],0.004,**,Phospholipids in Medium LDL
VLDL-CE,0.64 [0.55-0.75],0.012,*,Cholesteryl Esters in VLDL
S-LDL-C,0.64 [0.55-0.75],0.005,**,Cholesterol in Small LDL
M-HDL-TG%,0.64 [0.55-0.73],5.505e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
